"Plot Title: Mendrelgang CS"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Temperature)","RH, % (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10365185, SEN S/N: 10346473, LBL: Soil Moisture)","PAR, uE (LGR S/N: 10365185, SEN S/N: 10349856, LBL: photosynthesis)","Rain, in (LGR S/N: 10365185, SEN S/N: 10364391, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10365185, SEN S/N: 10566448, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Gust Speed)","Batt, V (LGR S/N: 10365185)"
1427,05/03/16 01:20:00 PM,78.865,57.400,0.0274,1076.2,0.000,320.1,3.38,9.57,4.345
1428,05/03/16 01:30:00 PM,77.815,56.900,0.0274,853.7,0.000,144.6,2.26,9.57,4.339
1429,05/03/16 01:40:00 PM,78.382,58.200,0.0270,643.7,0.000,66.0,1.70,6.20,4.345
1430,05/03/16 01:50:00 PM,77.335,61.000,0.0270,626.2,0.000,119.3,1.70,9.01,4.345
1431,05/03/16 02:00:00 PM,75.942,61.400,0.0261,653.7,0.000,132.0,2.26,10.69,4.339
1432,05/03/16 02:10:00 PM,76.332,61.300,0.0261,621.2,0.000,174.1,1.70,7.31,4.339
1433,05/03/16 02:20:00 PM,75.985,61.700,0.0252,593.7,0.000,14.0,3.38,9.57,4.339
1434,05/03/16 02:30:00 PM,77.072,60.300,0.0247,433.7,0.000,160.0,1.12,10.13,4.345
1435,05/03/16 02:40:00 PM,75.985,62.100,0.0238,521.2,0.000,11.2,1.70,7.31,4.339
1436,05/03/16 02:50:00 PM,74.163,64.500,0.0238,533.7,0.000,213.4,2.26,7.90,4.351
1437,05/03/16 03:00:00 PM,77.247,61.100,0.0247,513.7,0.000,108.1,0.00,5.08,4.345
1438,05/03/16 03:10:00 PM,75.985,63.700,0.0247,493.7,0.000,144.6,0.56,3.94,4.363
1439,05/03/16 03:20:00 PM,74.770,65.600,0.0228,453.7,0.000,196.5,1.12,4.50,4.345
1440,05/03/16 03:30:00 PM,75.637,66.200,0.0247,438.7,0.000,198.0,0.56,2.82,4.351
1441,05/03/16 03:40:00 PM,74.250,66.600,0.0228,383.7,0.000,158.6,0.00,3.38,4.357
1442,05/03/16 03:50:00 PM,74.077,68.200,0.0228,358.7,0.000,206.4,0.56,2.82,4.345
1443,05/03/16 04:00:00 PM,75.333,67.100,0.0228,371.2,0.000,223.2,0.00,1.70,4.357
1444,05/03/16 04:10:00 PM,75.810,66.000,0.0228,361.2,0.000,113.7,0.00,2.82,4.345
1445,05/03/16 04:20:00 PM,74.250,69.000,0.0228,348.7,0.000,141.8,0.00,1.70,4.345
1446,05/03/16 04:30:00 PM,74.467,68.700,0.0224,333.7,0.000,189.5,0.00,2.26,4.345
1447,05/03/16 04:40:00 PM,75.853,66.800,0.0228,321.2,0.000,124.9,0.00,1.12,4.351
1448,05/03/16 04:50:00 PM,73.645,69.700,0.0214,288.7,0.000,155.8,0.00,1.70,4.351
1449,05/03/16 05:00:00 PM,74.899,68.100,0.0224,251.2,0.000,182.5,0.00,0.56,4.381
1450,05/03/16 05:10:00 PM,74.986,64.300,0.0214,228.7,0.000,47.7,0.00,3.38,4.351
1451,05/03/16 05:20:00 PM,74.511,66.600,0.0214,233.7,0.000,154.4,0.56,3.94,4.363
1452,05/03/16 05:30:00 PM,74.163,68.600,0.0214,171.2,0.000,98.3,0.00,2.82,4.345
1453,05/03/16 05:40:00 PM,73.472,67.200,0.0205,128.7,0.000,198.0,0.00,3.38,4.345
1454,05/03/16 05:50:00 PM,72.997,67.800,0.0205,103.7,0.000,355.2,0.00,2.26,4.345
1455,05/03/16 06:00:00 PM,72.307,69.900,0.0200,66.2,0.000,4.2,0.00,2.82,4.339
1456,05/03/16 06:10:00 PM,71.834,71.900,0.0200,41.2,0.000,214.8,0.00,3.38,4.339
1457,05/03/16 06:20:00 PM,71.060,74.200,0.0200,21.2,0.000,60.4,0.00,2.82,4.339
1458,05/03/16 06:30:00 PM,70.630,75.800,0.0190,6.2,0.000,21.1,0.00,2.82,4.339
1459,05/03/16 06:40:00 PM,69.942,78.100,0.0190,1.2,0.000,68.8,0.00,3.38,4.339
1460,05/03/16 06:50:00 PM,69.600,79.800,0.0200,1.2,0.000,81.4,0.00,4.50,4.339
1461,05/03/16 07:00:00 PM,69.300,80.700,0.0190,1.2,0.000,73.0,0.00,2.82,4.339
1462,05/03/16 07:10:00 PM,69.085,81.600,0.0200,1.2,0.000,43.5,0.00,3.38,4.339
1463,05/03/16 07:20:00 PM,68.828,82.300,0.0200,1.2,0.000,227.4,0.00,1.70,4.339
1464,05/03/16 07:30:00 PM,68.443,84.000,0.0200,1.2,0.000,248.5,0.00,1.12,4.339
1465,05/03/16 07:40:00 PM,68.142,85.200,0.0200,1.2,0.000,54.8,0.00,5.08,4.339
1466,05/03/16 07:50:00 PM,67.971,85.600,0.0200,1.2,0.000,70.2,0.00,3.94,4.339
1467,05/03/16 08:00:00 PM,68.185,84.800,0.0190,1.2,0.000,15.4,0.00,2.82,4.339
1468,05/03/16 08:10:00 PM,68.185,84.800,0.0190,1.2,0.000,341.2,0.56,5.08,4.339
1469,05/03/16 08:20:00 PM,68.227,84.600,0.0205,1.2,0.000,14.0,0.56,6.76,4.339
1470,05/03/16 08:30:00 PM,68.313,84.600,0.0200,1.2,0.000,53.3,0.00,4.50,4.339
1471,05/03/16 08:40:00 PM,67.714,86.400,0.0200,1.2,0.000,122.1,0.00,2.82,4.333
1472,05/03/16 08:50:00 PM,67.199,87.500,0.0200,1.2,0.000,117.9,0.00,0.00,4.333
1473,05/03/16 09:00:00 PM,67.028,88.100,0.0200,1.2,0.000,332.7,0.00,0.56,4.333
1474,05/03/16 09:10:00 PM,66.643,88.100,0.0200,1.2,0.000,299.0,0.00,0.00,4.333
1475,05/03/16 09:20:00 PM,66.643,88.500,0.0200,1.2,0.000,336.9,0.00,3.94,4.333
1476,05/03/16 09:30:00 PM,67.158,86.900,0.0200,1.2,0.000,88.4,0.00,3.94,4.333
1477,05/03/16 09:40:00 PM,66.857,86.600,0.0200,1.2,0.000,56.2,0.56,3.94,4.333
1478,05/03/16 09:50:00 PM,66.814,85.900,0.0200,1.2,0.000,54.8,0.00,2.26,4.333
1479,05/03/16 10:00:00 PM,66.600,84.700,0.0200,1.2,0.000,61.8,0.00,0.56,4.333
1480,05/03/16 10:10:00 PM,66.772,87.900,0.0200,1.2,0.000,171.3,0.00,1.12,4.357
1481,05/03/16 10:20:00 PM,66.087,88.900,0.0205,1.2,0.000,185.3,0.00,0.00,4.333
1482,05/03/16 10:30:00 PM,65.872,89.500,0.0200,1.2,0.000,185.3,0.00,0.00,4.333
1483,05/03/16 10:40:00 PM,65.316,86.800,0.0200,1.2,0.000,227.4,0.00,0.00,4.333
1484,05/03/16 10:50:00 PM,65.145,85.200,0.0200,1.2,0.000,306.1,0.00,1.70,4.333
1485,05/03/16 11:00:00 PM,65.188,84.900,0.0200,1.2,0.000,317.3,0.00,1.12,4.333
1486,05/03/16 11:10:00 PM,64.845,86.300,0.0190,1.2,0.000,317.3,0.00,0.56,4.333
1487,05/03/16 11:20:00 PM,65.316,85.500,0.0190,1.2,0.000,317.3,0.00,0.00,4.333
1488,05/03/16 11:30:00 PM,65.403,85.200,0.0200,1.2,0.000,317.3,0.00,1.12,4.333
1489,05/03/16 11:40:00 PM,65.017,86.800,0.0200,1.2,0.000,317.3,0.00,1.70,4.333
1490,05/03/16 11:50:00 PM,64.931,88.700,0.0205,1.2,0.000,317.3,0.00,0.00,4.333
1491,05/04/16 12:00:00 AM,64.717,89.800,0.0200,1.2,0.000,317.3,0.00,0.00,4.333
1492,05/04/16 12:10:00 AM,65.487,90.000,0.0200,1.2,0.000,328.5,0.00,1.12,4.333
1493,05/04/16 12:20:00 AM,65.574,89.300,0.0205,1.2,0.000,341.2,0.00,1.70,4.333
1494,05/04/16 12:30:00 AM,65.487,89.100,0.0205,1.2,0.000,336.9,0.00,0.56,4.333
1495,05/04/16 12:40:00 AM,65.530,89.100,0.0205,1.2,0.000,335.5,0.00,0.00,4.333
1496,05/04/16 12:50:00 AM,65.658,88.600,0.0205,1.2,0.000,335.5,0.00,0.00,4.333
1497,05/04/16 01:00:00 AM,65.701,88.500,0.0205,1.2,0.000,335.5,0.00,0.56,4.333
1498,05/04/16 01:10:00 AM,66.087,88.200,0.0205,1.2,0.000,335.5,0.00,0.00,4.333
1499,05/04/16 01:20:00 AM,66.900,85.800,0.0214,1.2,0.000,335.5,0.00,0.00,4.327
1500,05/04/16 01:30:00 AM,66.772,86.600,0.0205,1.2,0.000,335.5,0.00,0.00,4.327
1501,05/04/16 01:40:00 AM,66.301,86.200,0.0205,1.2,0.000,335.5,0.00,0.00,4.327
1502,05/04/16 01:50:00 AM,66.214,86.500,0.0214,1.2,0.000,335.5,0.00,0.00,4.327
1503,05/04/16 02:00:00 AM,66.344,85.300,0.0205,1.2,0.000,335.5,0.00,0.00,4.327
1504,05/04/16 02:10:00 AM,66.729,85.900,0.0205,1.2,0.000,335.5,0.00,0.00,4.327
1505,05/04/16 02:20:00 AM,66.385,86.200,0.0214,1.2,0.000,335.5,0.00,0.00,4.327
1506,05/04/16 02:30:00 AM,66.214,85.900,0.0205,1.2,0.000,335.5,0.00,0.00,4.327
1507,05/04/16 02:40:00 AM,66.301,85.900,0.0205,1.2,0.000,335.5,0.00,0.00,4.327
1508,05/04/16 02:50:00 AM,66.043,87.300,0.0214,1.2,0.000,335.5,0.00,0.00,4.327
1509,05/04/16 03:00:00 AM,66.087,86.200,0.0205,1.2,0.000,303.2,0.00,1.12,4.327
1510,05/04/16 03:10:00 AM,66.258,85.400,0.0205,1.2,0.000,301.8,0.00,0.00,4.327
1511,05/04/16 03:20:00 AM,66.087,85.900,0.0214,1.2,0.000,301.8,0.00,0.00,4.327
1512,05/04/16 03:30:00 AM,66.087,85.900,0.0205,1.2,0.000,7.0,0.00,2.26,4.327
1513,05/04/16 03:40:00 AM,65.745,86.200,0.0205,1.2,0.000,14.0,0.00,0.00,4.327
1514,05/04/16 03:50:00 AM,65.273,87.200,0.0205,1.2,0.000,283.6,0.00,2.26,4.327
1515,05/04/16 04:00:00 AM,64.161,88.600,0.0200,1.2,0.000,265.3,0.00,0.00,4.327
1516,05/04/16 04:10:00 AM,64.161,89.900,0.0205,1.2,0.000,293.4,0.00,0.00,4.327
1517,05/04/16 04:20:00 AM,63.689,90.000,0.0205,1.2,0.000,296.2,0.00,0.00,4.321
1518,05/04/16 04:30:00 AM,63.775,91.100,0.0205,1.2,0.000,296.2,0.00,1.12,4.345
1519,05/04/16 04:40:00 AM,63.390,91.600,0.0205,1.2,0.000,296.2,0.00,0.56,4.327
1520,05/04/16 04:50:00 AM,63.133,92.300,0.0214,1.2,0.000,296.2,0.00,0.00,4.327
1521,05/04/16 05:00:00 AM,63.347,92.500,0.0214,1.2,0.000,296.2,0.00,0.00,4.327
1522,05/04/16 05:10:00 AM,64.418,90.300,0.0205,1.2,0.000,294.8,0.00,1.12,4.321
1523,05/04/16 05:20:00 AM,63.262,90.200,0.0205,3.7,0.000,255.5,0.00,0.00,4.327
1524,05/04/16 05:30:00 AM,63.090,90.700,0.0205,13.7,0.000,256.9,0.00,0.56,4.327
1525,05/04/16 05:40:00 AM,62.962,91.300,0.0214,28.7,0.000,308.9,0.00,1.12,4.321
1526,05/04/16 05:50:00 AM,63.518,91.800,0.0214,41.2,0.000,318.7,0.00,1.12,4.321
1527,05/04/16 06:00:00 AM,63.732,89.300,0.0214,73.7,0.000,318.7,0.00,0.56,4.321
1528,05/04/16 06:10:00 AM,64.503,86.400,0.0214,78.7,0.000,324.3,0.00,1.12,4.345
1529,05/04/16 06:20:00 AM,64.760,88.200,0.0214,68.7,0.000,324.3,0.00,0.00,4.321
1530,05/04/16 06:30:00 AM,64.375,89.200,0.0214,61.2,0.000,324.3,0.00,0.00,4.321
1531,05/04/16 06:40:00 AM,64.288,89.800,0.0214,73.7,0.000,324.3,0.00,0.00,4.321
1532,05/04/16 06:50:00 AM,65.017,90.200,0.0224,181.2,0.000,324.3,0.00,0.00,4.333
1533,05/04/16 07:00:00 AM,66.429,87.800,0.0224,151.2,0.000,324.3,0.00,0.00,4.339
1534,05/04/16 07:10:00 AM,66.472,87.600,0.0228,138.7,0.000,297.6,0.00,0.00,4.333
1535,05/04/16 07:20:00 AM,67.028,88.200,0.0228,211.2,0.000,294.8,0.00,0.00,4.339
1536,05/04/16 07:30:00 AM,66.985,82.200,0.0224,206.2,0.000,308.9,0.00,3.38,4.339
1537,05/04/16 07:40:00 AM,67.285,84.400,0.0228,331.2,0.000,37.9,0.56,4.50,4.363
1538,05/04/16 07:50:00 AM,68.227,83.600,0.0228,471.2,0.000,82.8,0.56,6.20,4.345
1539,05/04/16 08:00:00 AM,68.142,84.000,0.0228,348.7,0.000,32.3,1.12,7.31,4.357
1540,05/04/16 08:10:00 AM,67.456,83.800,0.0228,276.2,0.000,49.1,1.12,6.20,4.357
1541,05/04/16 08:20:00 AM,67.885,83.600,0.0228,241.2,0.000,103.9,0.00,3.94,4.339
1542,05/04/16 08:30:00 AM,67.372,84.000,0.0228,226.2,0.000,273.8,0.00,3.94,4.351
1543,05/04/16 08:40:00 AM,67.671,83.200,0.0228,353.7,0.000,40.7,0.56,5.64,4.357
1544,05/04/16 08:50:00 AM,68.400,81.300,0.0224,421.2,0.000,78.6,1.12,5.64,4.339
1545,05/04/16 09:00:00 AM,67.971,85.800,0.0228,456.2,0.000,133.4,1.12,5.08,4.369
1546,05/04/16 09:10:00 AM,68.484,84.400,0.0238,473.7,0.000,117.9,0.00,2.26,4.339
1547,05/04/16 09:20:00 AM,68.313,85.300,0.0247,743.7,0.000,213.4,0.56,3.38,4.387
1548,05/04/16 09:30:00 AM,68.742,82.600,0.0247,578.7,0.000,234.5,0.56,3.38,4.339
1549,05/04/16 09:40:00 AM,68.614,82.800,0.0247,378.7,0.000,217.6,1.12,3.94,4.351
1550,05/04/16 09:50:00 AM,69.343,80.100,0.0228,336.2,0.000,249.9,0.56,6.76,4.345
1551,05/04/16 10:00:00 AM,68.785,81.800,0.0228,438.7,0.000,1.4,1.12,5.64,4.363
1552,05/04/16 10:10:00 AM,68.999,80.400,0.0228,356.2,0.000,329.9,0.56,6.20,4.351
1553,05/04/16 10:20:00 AM,68.142,82.300,0.0228,211.2,0.000,342.6,1.70,10.13,4.345
1554,05/04/16 10:30:00 AM,67.500,83.600,0.0228,131.2,0.000,352.4,1.12,5.08,4.351
1555,05/04/16 10:40:00 AM,66.943,84.300,0.0224,13.7,0.000,22.5,1.12,5.08,4.339
1556,05/04/16 10:50:00 AM,61.248,86.700,0.0482,31.2,0.016,355.2,3.38,12.95,4.339
1557,05/04/16 11:00:00 AM,61.462,87.300,0.0490,63.7,0.008,318.7,2.82,11.83,4.339
1558,05/04/16 11:10:00 AM,61.290,88.200,0.0446,123.7,0.000,331.3,1.70,6.76,4.339
1559,05/04/16 11:20:00 AM,62.148,85.300,0.0401,171.2,0.008,346.8,1.12,7.90,4.351
1560,05/04/16 11:30:00 AM,63.005,82.600,0.0371,158.7,0.000,335.5,1.70,5.08,4.363
1561,05/04/16 11:40:00 AM,64.033,78.900,0.0371,126.2,0.000,320.1,2.26,7.90,4.345
1562,05/04/16 11:50:00 AM,66.087,70.200,0.0297,121.2,0.000,4.2,2.26,11.83,4.345
1563,05/04/16 12:00:00 PM,65.530,71.300,0.0283,138.7,0.000,336.9,1.12,6.76,4.345
1564,05/04/16 12:10:00 PM,65.530,71.000,0.0283,166.2,0.000,331.3,1.70,6.76,4.345
1565,05/04/16 12:20:00 PM,65.658,70.700,0.0288,196.2,0.000,328.5,0.56,5.08,4.351
1566,05/04/16 12:30:00 PM,67.028,67.200,0.0283,198.7,0.000,314.5,0.56,3.38,4.357
1567,05/04/16 12:40:00 PM,66.686,69.900,0.0297,196.2,0.000,334.1,0.00,0.00,4.351
1568,05/04/16 12:50:00 PM,65.574,75.300,0.0297,193.7,0.000,335.5,0.00,2.26,4.357
1569,05/04/16 01:00:00 PM,65.059,76.400,0.0328,226.2,0.000,349.6,0.00,1.12,4.345
1570,05/04/16 01:10:00 PM,65.359,74.800,0.0332,181.2,0.000,321.5,0.00,3.94,4.351
1571,05/04/16 01:20:00 PM,66.515,72.100,0.0328,198.7,0.000,258.3,0.56,5.64,4.363
1572,05/04/16 01:30:00 PM,66.258,72.000,0.0306,258.7,0.000,50.5,4.50,11.83,4.351
1573,05/04/16 01:40:00 PM,64.247,79.200,0.0297,353.7,0.000,49.1,4.50,15.21,4.357
1574,05/04/16 01:50:00 PM,64.845,80.200,0.0306,436.2,0.000,282.2,1.12,6.76,4.351
1575,05/04/16 02:00:00 PM,67.158,74.700,0.0306,498.7,0.000,56.2,2.26,7.90,4.351
1576,05/04/16 02:10:00 PM,67.671,72.700,0.0306,498.7,0.000,71.6,1.70,6.76,4.381
1577,05/04/16 02:20:00 PM,68.614,71.800,0.0310,518.7,0.000,68.8,0.56,6.20,4.351
1578,05/04/16 02:30:00 PM,68.400,71.900,0.0297,566.2,0.000,56.2,0.00,4.50,4.369
1579,05/04/16 02:40:00 PM,70.673,64.500,0.0306,601.2,0.000,46.3,0.56,3.38,4.351
1580,05/04/16 02:50:00 PM,71.964,63.800,0.0306,671.2,0.000,247.1,0.56,4.50,4.339
1581,05/04/16 03:00:00 PM,73.602,60.200,0.0306,753.7,0.000,4.2,0.00,1.12,4.345
1582,05/04/16 03:10:00 PM,73.645,59.100,0.0306,798.7,0.000,37.9,0.56,3.38,4.351
1583,05/04/16 03:20:00 PM,74.467,58.900,0.0306,891.2,0.000,290.6,0.00,2.26,4.345
1584,05/04/16 03:30:00 PM,76.332,56.300,0.0306,983.7,0.000,99.7,0.00,3.94,4.363
1585,05/04/16 03:40:00 PM,76.246,59.100,0.0297,1001.2,0.000,102.5,0.56,2.26,4.345
1586,05/04/16 03:50:00 PM,73.947,66.600,0.0297,641.2,0.000,123.5,0.00,2.26,4.357
1587,05/04/16 04:00:00 PM,73.688,70.100,0.0288,766.2,0.000,92.7,0.00,2.82,4.351
1588,05/04/16 04:10:00 PM,73.731,68.900,0.0297,748.7,0.000,109.5,0.56,2.82,4.339
1589,05/04/16 04:20:00 PM,74.511,67.400,0.0288,591.2,0.000,115.1,0.00,3.38,4.357
1590,05/04/16 04:30:00 PM,73.558,67.800,0.0283,566.2,0.000,117.9,0.00,2.82,4.339
1591,05/04/16 04:40:00 PM,71.964,69.500,0.0274,451.2,0.000,176.9,0.56,3.38,4.351
1592,05/04/16 04:50:00 PM,71.620,69.400,0.0274,513.7,0.000,248.5,0.56,3.38,4.339
1593,05/04/16 05:00:00 PM,71.877,66.900,0.0274,291.2,0.000,248.5,0.00,3.38,4.357
1594,05/04/16 05:10:00 PM,73.126,66.300,0.0274,271.2,0.000,240.1,0.00,0.00,4.345
1595,05/04/16 05:20:00 PM,72.351,62.800,0.0274,258.7,0.000,242.9,0.00,2.82,4.345
1596,05/04/16 05:30:00 PM,72.178,62.800,0.0274,206.2,0.000,249.9,0.00,0.56,4.357
1597,05/04/16 05:40:00 PM,71.060,68.000,0.0270,166.2,0.000,255.5,0.00,3.38,4.339
1598,05/04/16 05:50:00 PM,69.771,68.900,0.0261,128.7,0.000,56.2,0.00,3.38,4.345
1599,05/04/16 06:00:00 PM,68.999,70.900,0.0261,78.7,0.000,303.2,0.00,2.82,4.339
1600,05/04/16 06:10:00 PM,67.714,74.200,0.0252,48.7,0.000,103.9,0.00,1.12,4.339
1601,05/04/16 06:20:00 PM,66.943,75.800,0.0252,28.7,0.000,105.3,0.00,0.00,4.339
1602,05/04/16 06:30:00 PM,66.772,75.600,0.0252,6.2,0.000,102.5,0.00,2.82,4.339
1603,05/04/16 06:40:00 PM,66.214,75.000,0.0247,1.2,0.000,25.3,0.00,3.38,4.339
1604,05/04/16 06:50:00 PM,66.258,74.600,0.0252,1.2,0.000,147.4,0.00,2.26,4.339
1605,05/04/16 07:00:00 PM,65.359,76.600,0.0252,1.2,0.000,308.9,0.00,1.12,4.339
1606,05/04/16 07:10:00 PM,65.273,76.800,0.0252,1.2,0.000,320.1,0.00,0.56,4.339
1607,05/04/16 07:20:00 PM,65.574,76.700,0.0247,1.2,0.000,320.1,0.00,1.12,4.339
1608,05/04/16 07:30:00 PM,64.845,80.000,0.0252,1.2,0.000,342.6,0.00,1.12,4.339
1609,05/04/16 07:40:00 PM,64.247,81.900,0.0252,1.2,0.000,355.2,0.00,0.56,4.339
1610,05/04/16 07:50:00 PM,64.632,81.300,0.0252,1.2,0.000,4.2,0.00,2.82,4.339
1611,05/04/16 08:00:00 PM,65.188,78.500,0.0261,1.2,0.000,5.6,0.00,2.82,4.339
1612,05/04/16 08:10:00 PM,65.701,74.300,0.0252,1.2,0.000,21.1,0.56,5.64,4.339
1613,05/04/16 08:20:00 PM,65.102,74.200,0.0252,1.2,0.000,43.5,0.00,2.26,4.333
1614,05/04/16 08:30:00 PM,64.974,73.600,0.0252,1.2,0.000,317.3,0.00,0.00,4.333
1615,05/04/16 08:40:00 PM,64.503,73.800,0.0252,1.2,0.000,292.0,0.00,0.00,4.333
1616,05/04/16 08:50:00 PM,64.632,72.000,0.0252,1.2,0.000,292.0,0.00,0.56,4.333
1617,05/04/16 09:00:00 PM,64.332,72.600,0.0252,1.2,0.000,300.4,0.00,1.12,4.363
1618,05/04/16 09:10:00 PM,64.375,72.500,0.0247,1.2,0.000,311.7,0.00,1.12,4.333
1619,05/04/16 09:20:00 PM,64.204,73.400,0.0247,1.2,0.000,314.5,0.00,1.12,4.333
1620,05/04/16 09:30:00 PM,64.459,74.500,0.0252,1.2,0.000,314.5,0.00,1.12,4.333
1621,05/04/16 09:40:00 PM,64.375,75.400,0.0247,1.2,0.000,314.5,0.00,1.12,4.333
1622,05/04/16 09:50:00 PM,64.288,75.900,0.0252,1.2,0.000,314.5,0.00,1.70,4.333
1623,05/04/16 10:00:00 PM,64.074,75.500,0.0252,1.2,0.000,315.9,0.00,0.56,4.333
1624,05/04/16 10:10:00 PM,64.288,74.300,0.0252,1.2,0.000,315.9,0.00,0.00,4.333
1625,05/04/16 10:20:00 PM,64.845,73.000,0.0252,1.2,0.000,315.9,0.00,0.00,4.333
1626,05/04/16 10:30:00 PM,64.247,74.900,0.0252,1.2,0.000,314.5,0.00,1.70,4.333
1627,05/04/16 10:40:00 PM,63.689,77.100,0.0247,1.2,0.000,314.5,0.00,0.00,4.333
1628,05/04/16 10:50:00 PM,63.648,78.200,0.0247,1.2,0.000,317.3,0.00,0.00,4.333
1629,05/04/16 11:00:00 PM,64.161,77.000,0.0247,1.2,0.000,317.3,0.00,0.56,4.333
1630,05/04/16 11:10:00 PM,63.946,76.900,0.0247,1.2,0.000,317.3,0.00,0.56,4.333
1631,05/04/16 11:20:00 PM,63.648,76.000,0.0247,1.2,0.000,317.3,0.00,1.12,4.333
1632,05/04/16 11:30:00 PM,63.903,75.300,0.0247,1.2,0.000,317.3,0.00,1.12,4.333
1633,05/04/16 11:40:00 PM,63.732,75.900,0.0247,1.2,0.000,317.3,0.00,0.00,4.333
1634,05/04/16 11:50:00 PM,63.689,76.500,0.0247,1.2,0.000,317.3,0.00,0.00,4.327
1635,05/05/16 12:00:00 AM,63.990,74.400,0.0247,1.2,0.000,317.3,0.00,0.00,4.327
1636,05/05/16 12:10:00 AM,63.862,75.200,0.0247,1.2,0.000,318.7,0.00,0.56,4.327
1637,05/05/16 12:20:00 AM,63.561,75.900,0.0247,1.2,0.000,355.2,0.00,0.00,4.327
1638,05/05/16 12:30:00 AM,63.732,75.700,0.0247,1.2,0.000,355.2,0.00,0.00,4.327
1639,05/05/16 12:40:00 AM,63.347,77.500,0.0247,1.2,0.000,355.2,0.00,0.00,4.327
1640,05/05/16 12:50:00 AM,63.347,77.400,0.0247,1.2,0.000,355.2,0.00,0.00,4.327
1641,05/05/16 01:00:00 AM,63.775,75.500,0.0247,1.2,0.000,355.2,0.00,0.00,4.327
1642,05/05/16 01:10:00 AM,64.418,73.100,0.0247,1.2,0.000,355.2,0.00,0.00,4.327
1643,05/05/16 01:20:00 AM,64.033,74.800,0.0247,1.2,0.000,355.2,0.00,0.00,4.321
1644,05/05/16 01:30:00 AM,63.732,75.100,0.0247,1.2,0.000,355.2,0.00,0.00,4.357
1645,05/05/16 01:40:00 AM,63.862,74.300,0.0247,1.2,0.000,355.2,0.00,0.00,4.321
1646,05/05/16 01:50:00 AM,64.632,72.800,0.0247,1.2,0.000,338.3,0.00,0.00,4.321
1647,05/05/16 02:00:00 AM,63.946,74.200,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1648,05/05/16 02:10:00 AM,63.732,75.100,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1649,05/05/16 02:20:00 AM,63.775,74.500,0.0247,1.2,0.000,320.1,0.00,0.56,4.321
1650,05/05/16 02:30:00 AM,63.946,74.200,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1651,05/05/16 02:40:00 AM,63.648,74.700,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1652,05/05/16 02:50:00 AM,63.475,74.800,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1653,05/05/16 03:00:00 AM,63.176,76.200,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1654,05/05/16 03:10:00 AM,63.390,75.800,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1655,05/05/16 03:20:00 AM,63.433,75.100,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1656,05/05/16 03:30:00 AM,63.903,73.500,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1657,05/05/16 03:40:00 AM,63.862,74.000,0.0247,1.2,0.000,320.1,0.00,1.12,4.321
1658,05/05/16 03:50:00 AM,63.604,74.300,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1659,05/05/16 04:00:00 AM,64.074,72.500,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1660,05/05/16 04:10:00 AM,63.732,74.100,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1661,05/05/16 04:20:00 AM,63.304,75.300,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1662,05/05/16 04:30:00 AM,63.390,74.700,0.0247,1.2,0.000,320.1,0.00,0.00,4.339
1663,05/05/16 04:40:00 AM,63.433,74.900,0.0247,1.2,0.000,320.1,0.00,1.12,4.321
1664,05/05/16 04:50:00 AM,63.304,75.100,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1665,05/05/16 05:00:00 AM,63.176,75.700,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1666,05/05/16 05:10:00 AM,63.561,75.100,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1667,05/05/16 05:20:00 AM,63.903,73.700,0.0247,1.2,0.000,320.1,0.00,0.00,4.321
1668,05/05/16 05:30:00 AM,63.433,75.200,0.0247,6.2,0.000,320.1,0.00,0.00,4.321
1669,05/05/16 05:40:00 AM,63.133,76.400,0.0247,16.2,0.000,320.1,0.00,0.00,4.321
1670,05/05/16 05:50:00 AM,63.433,76.200,0.0247,18.7,0.000,320.1,0.00,0.00,4.321
1671,05/05/16 06:00:00 AM,63.433,77.700,0.0247,28.7,0.000,320.1,0.00,0.00,4.321
1672,05/05/16 06:10:00 AM,63.433,77.100,0.0247,58.7,0.000,320.1,0.00,0.00,4.333
1673,05/05/16 06:20:00 AM,63.475,77.700,0.0247,88.7,0.000,320.1,0.00,0.00,4.321
