"Plot Title: 10365185"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Temperature)","RH, % (LGR S/N: 10365185, SEN S/N: 10344962, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10365185, SEN S/N: 10346473, LBL: Water Content)","PAR, uE (LGR S/N: 10365185, SEN S/N: 10349856, LBL: PhotosyntheticActive Radiation)","Rain, in (LGR S/N: 10365185, SEN S/N: 10364391, LBL: Rainfall)","Wind Direction, ø (LGR S/N: 10365185, SEN S/N: 10566448, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10365185, SEN S/N: 10587103, LBL: Gust Speed)","Batt, V (LGR S/N: 10365185)"
251,11/26/14 06:23:09 AM,52.029,91.500,0.0425,3.7,0.000,308.9,0.00,0.56,4.206
252,11/26/14 06:33:09 AM,51.589,92.200,0.0425,13.7,0.000,308.9,0.00,1.12,4.206
253,11/26/14 06:43:09 AM,51.678,92.600,0.0425,26.2,0.000,308.9,0.00,1.12,4.206
254,11/26/14 06:53:09 AM,51.809,93.000,0.0434,46.2,0.000,308.9,0.00,0.56,4.206
255,11/26/14 07:03:09 AM,52.641,92.100,0.0434,73.7,0.000,308.9,0.00,0.56,4.206
256,11/26/14 07:13:09 AM,53.166,91.600,0.0442,103.7,0.000,308.9,0.00,0.00,4.206
257,11/26/14 07:23:09 AM,53.690,91.600,0.0442,133.7,0.000,308.9,0.00,0.00,4.206
258,11/26/14 07:33:09 AM,54.169,90.700,0.0442,186.2,0.000,308.9,0.00,0.00,4.249
259,11/26/14 07:43:09 AM,54.126,91.200,0.0442,183.7,0.000,308.9,0.00,0.00,4.218
260,11/26/14 07:53:09 AM,53.951,91.200,0.0442,178.7,0.000,308.9,0.00,0.00,4.218
261,11/26/14 08:03:09 AM,53.865,92.100,0.0442,198.7,0.000,310.3,0.00,0.00,4.218
262,11/26/14 08:13:09 AM,54.255,92.000,0.0446,213.7,0.000,310.3,0.00,0.00,4.224
263,11/26/14 08:23:09 AM,54.516,91.000,0.0442,228.7,0.000,310.3,0.00,0.00,4.224
264,11/26/14 08:33:09 AM,54.909,90.800,0.0442,243.7,0.000,310.3,0.00,0.00,4.224
265,11/26/14 08:43:09 AM,55.863,87.500,0.0446,356.2,0.000,310.3,0.00,0.00,4.237
266,11/26/14 08:53:09 AM,56.079,87.900,0.0442,321.2,0.000,310.3,0.00,0.00,4.237
267,11/26/14 09:03:09 AM,55.863,89.200,0.0446,303.7,0.000,310.3,0.00,0.56,4.237
268,11/26/14 09:13:09 AM,55.863,88.900,0.0446,306.2,0.000,310.3,0.00,0.56,4.237
269,11/26/14 09:23:09 AM,56.079,89.800,0.0446,323.7,0.000,308.9,0.00,2.26,4.237
270,11/26/14 09:33:09 AM,56.556,87.400,0.0446,331.2,0.000,303.2,0.00,0.00,4.237
271,11/26/14 09:43:09 AM,56.728,86.600,0.0454,346.2,0.000,294.8,0.00,2.82,4.249
272,11/26/14 09:53:09 AM,57.290,85.100,0.0446,768.7,0.000,282.2,0.00,1.12,4.249
273,11/26/14 10:03:09 AM,59.486,80.400,0.0462,961.2,0.000,282.2,0.00,1.70,4.297
274,11/26/14 10:13:09 AM,60.303,80.400,0.0462,691.2,0.000,214.8,0.56,3.94,4.291
275,11/26/14 10:23:09 AM,61.248,78.200,0.0454,1056.2,0.000,209.2,0.00,0.56,4.315
276,11/26/14 10:33:09 AM,62.062,76.800,0.0413,1083.7,0.000,209.2,0.00,2.26,4.321
277,11/26/14 10:43:09 AM,62.019,78.600,0.0384,1123.7,0.000,196.5,0.00,2.26,4.321
278,11/26/14 10:53:09 AM,62.105,76.100,0.0247,1176.2,0.000,140.4,0.56,2.26,4.321
279,11/26/14 11:03:09 AM,64.033,74.100,0.0008,1188.7,0.000,132.0,0.56,2.82,4.321
280,11/26/14 11:13:09 AM,61.248,76.400,0.0029,513.7,0.000,137.6,1.12,5.08,4.297
281,11/26/14 11:23:09 AM,60.733,78.600,0.0050,1278.7,0.000,209.2,1.12,3.38,4.321
282,11/26/14 11:33:09 AM,62.834,75.800,0.0066,1306.2,0.000,202.2,0.56,2.82,4.321
283,11/26/14 11:43:09 AM,63.048,74.300,0.0071,1298.7,0.000,193.7,0.00,2.82,4.333
284,11/26/14 11:53:09 AM,62.661,76.100,0.0056,1218.7,0.000,181.1,1.70,6.76,4.321
285,11/26/14 12:03:09 PM,61.506,78.300,0.0040,633.7,0.000,176.9,2.26,6.20,4.303
286,11/26/14 12:13:09 PM,60.948,76.900,0.0405,1258.7,0.000,127.8,1.12,4.50,4.321
287,11/26/14 12:23:09 PM,62.233,77.700,0.0350,396.2,0.000,153.0,1.12,5.64,4.273
288,11/26/14 12:33:09 PM,60.517,77.400,0.0332,376.2,0.000,154.4,0.56,5.08,4.267
289,11/26/14 12:43:09 PM,61.376,78.100,0.0341,411.2,0.000,115.1,1.12,4.50,4.267
290,11/26/14 12:53:09 PM,60.948,78.600,0.0384,578.7,0.000,30.9,1.70,7.90,4.279
291,11/26/14 01:03:09 PM,62.919,76.800,0.0425,611.2,0.000,91.3,1.12,7.31,4.303
292,11/26/14 01:13:09 PM,61.977,77.300,0.0501,398.7,0.000,119.3,1.12,4.50,4.285
293,11/26/14 01:23:09 PM,60.948,80.300,0.0509,333.7,0.000,42.1,1.70,5.08,4.267
294,11/26/14 01:33:09 PM,62.062,78.900,0.0517,1053.7,0.000,39.3,1.12,5.08,4.327
295,11/26/14 01:43:09 PM,61.934,78.600,0.0528,598.7,0.000,64.6,0.56,4.50,4.285
296,11/26/14 01:53:09 PM,61.376,78.900,0.0536,1136.2,0.000,19.7,2.82,7.31,4.315
297,11/26/14 02:03:09 PM,62.791,77.400,0.0547,1216.2,0.000,18.3,2.82,10.69,4.339
298,11/26/14 02:13:09 PM,63.176,74.500,0.0660,1091.2,0.000,11.2,2.26,8.46,4.339
299,11/26/14 02:23:09 PM,62.447,76.400,0.0653,541.2,0.000,1.4,1.70,10.13,4.291
300,11/26/14 02:33:09 PM,60.474,80.000,0.0660,518.7,0.000,355.2,1.70,8.46,4.285
301,11/26/14 02:43:09 PM,59.745,81.000,0.0653,331.2,0.000,339.7,1.70,6.20,4.267
302,11/26/14 02:53:09 PM,59.401,82.000,0.0646,286.2,0.000,344.0,1.12,5.64,4.267
303,11/26/14 03:03:09 PM,59.529,81.200,0.0646,266.2,0.000,345.4,1.12,6.76,4.267
304,11/26/14 03:13:09 PM,59.529,81.300,0.2550,223.7,0.000,23.9,1.12,5.64,4.261
305,11/26/14 03:23:09 PM,59.185,82.600,0.2575,191.2,0.000,320.1,0.56,2.82,4.261
306,11/26/14 03:33:09 PM,59.056,82.700,0.2550,166.2,0.000,336.9,0.56,5.64,4.255
307,11/26/14 03:43:09 PM,58.842,83.800,0.2219,138.7,0.000,0.0,0.56,5.08,4.255
308,11/26/14 03:53:09 PM,58.712,84.300,0.2203,46.2,0.000,29.5,0.00,3.38,4.249
309,11/26/14 04:03:09 PM,58.626,84.600,0.2164,28.7,0.000,139.0,0.56,3.38,4.249
310,11/26/14 04:13:09 PM,58.239,85.300,0.2139,26.2,0.000,61.8,0.56,3.94,4.249
311,11/26/14 04:23:09 PM,57.979,85.600,0.2109,31.2,0.000,19.7,0.56,5.64,4.249
312,11/26/14 04:33:09 PM,57.979,84.400,0.2092,23.7,0.000,40.7,0.56,5.08,4.249
313,11/26/14 04:43:09 PM,57.765,85.100,0.2056,13.7,0.000,338.3,0.00,3.94,4.249
314,11/26/14 04:53:09 PM,57.506,87.500,0.2038,6.2,0.000,355.2,0.00,1.70,4.249
315,11/26/14 05:03:09 PM,57.160,88.700,0.2017,3.7,0.000,1.4,0.00,0.00,4.249
316,11/26/14 05:13:09 PM,57.290,86.700,0.1999,1.2,0.000,28.1,0.00,2.82,4.249
317,11/26/14 05:23:09 PM,57.031,89.000,0.1985,1.2,0.000,134.8,0.00,1.12,4.249
318,11/26/14 05:33:09 PM,56.642,89.600,0.1972,1.2,0.000,110.9,0.00,1.70,4.249
319,11/26/14 05:43:09 PM,56.685,89.100,0.1948,1.2,0.000,105.3,0.00,2.82,4.249
320,11/26/14 05:53:09 PM,56.728,89.000,0.1939,1.2,0.000,105.3,0.00,1.70,4.243
321,11/26/14 06:03:09 PM,56.815,88.800,0.1917,1.2,0.000,71.6,0.00,3.38,4.243
322,11/26/14 06:13:09 PM,56.642,90.400,0.1908,1.2,0.000,67.4,0.00,0.56,4.243
323,11/26/14 06:23:09 PM,56.426,91.200,0.1898,1.2,0.000,68.8,0.00,2.82,4.243
324,11/26/14 06:33:09 PM,56.251,91.300,0.1891,1.2,0.000,68.8,0.00,0.00,4.237
325,11/26/14 06:43:09 PM,56.340,92.000,0.1876,1.2,0.000,68.8,0.00,0.00,4.237
326,11/26/14 06:53:09 PM,56.383,92.400,0.1872,1.2,0.000,68.8,0.00,0.00,4.237
327,11/26/14 07:03:09 PM,56.295,92.000,0.1859,1.2,0.000,68.8,0.00,0.00,4.237
328,11/26/14 07:13:09 PM,56.208,92.000,0.1849,1.2,0.000,68.8,0.00,0.00,4.237
329,11/26/14 07:23:09 PM,56.208,92.300,0.1843,1.2,0.000,68.8,0.00,0.00,4.237
330,11/26/14 07:33:09 PM,56.165,92.800,0.1836,1.2,0.000,68.8,0.00,0.00,4.237
331,11/26/14 07:43:09 PM,56.079,92.300,0.1820,1.2,0.000,67.4,0.00,0.00,4.237
332,11/26/14 07:53:09 PM,56.122,91.800,0.1826,1.2,0.000,67.4,0.00,0.00,4.237
333,11/26/14 08:03:09 PM,55.992,91.900,0.1807,1.2,0.000,67.4,0.00,0.00,4.237
334,11/26/14 08:13:09 PM,56.295,92.000,0.1803,1.2,0.000,67.4,0.00,0.00,4.237
335,11/26/14 08:23:09 PM,56.426,91.500,0.1797,1.2,0.000,67.4,0.00,0.56,4.237
336,11/26/14 08:33:09 PM,56.165,91.500,0.1789,1.2,0.000,67.4,0.00,0.00,4.237
337,11/26/14 08:43:09 PM,56.251,92.400,0.1783,1.2,0.000,67.4,0.00,0.00,4.237
338,11/26/14 08:53:09 PM,56.079,92.000,0.1775,1.2,0.000,67.4,0.00,0.00,4.237
339,11/26/14 09:03:09 PM,55.906,92.200,0.1762,1.2,0.000,67.4,0.00,0.00,4.237
340,11/26/14 09:13:09 PM,56.035,92.500,0.1762,1.2,0.000,67.4,0.00,0.00,4.237
341,11/26/14 09:23:09 PM,56.035,92.600,0.1765,1.2,0.000,67.4,0.00,0.00,4.237
342,11/26/14 09:33:09 PM,55.992,92.600,0.1752,1.2,0.000,67.4,0.00,0.00,4.237
343,11/26/14 09:43:09 PM,55.949,92.500,0.1756,1.2,0.000,67.4,0.00,0.00,4.249
344,11/26/14 09:53:09 PM,55.949,91.700,0.1738,1.2,0.000,67.4,0.00,0.00,4.237
345,11/26/14 10:03:09 PM,55.602,91.800,0.1732,1.2,0.000,53.3,0.00,0.56,4.237
346,11/26/14 10:13:09 PM,55.690,91.800,0.1732,1.2,0.000,49.1,0.00,0.00,4.237
347,11/26/14 10:23:09 PM,55.776,89.300,0.1718,1.2,0.000,49.1,0.00,0.00,4.231
348,11/26/14 10:33:09 PM,56.122,87.500,0.1724,1.2,0.000,49.1,0.00,0.56,4.237
349,11/26/14 10:43:09 PM,55.776,88.100,0.1709,1.2,0.000,49.1,0.00,0.00,4.231
350,11/26/14 10:53:09 PM,55.906,88.400,0.1709,1.2,0.000,49.1,0.00,0.56,4.231
351,11/26/14 11:03:09 PM,55.776,89.700,0.1714,1.2,0.000,49.1,0.00,0.00,4.231
352,11/26/14 11:13:09 PM,55.647,91.200,0.1699,1.2,0.000,49.1,0.00,0.00,4.231
353,11/26/14 11:23:09 PM,55.906,89.900,0.1703,1.2,0.000,49.1,0.00,0.00,4.231
354,11/26/14 11:33:09 PM,55.776,88.400,0.1689,1.2,0.000,49.1,0.00,0.00,4.231
355,11/26/14 11:43:09 PM,55.647,88.900,0.1685,1.2,0.000,49.1,0.00,0.56,4.231
356,11/26/14 11:53:09 PM,55.602,88.600,0.1695,1.2,0.000,49.1,0.00,0.00,4.231
357,11/27/14 12:03:09 AM,55.515,90.900,0.1681,1.2,0.000,49.1,0.00,0.00,4.231
358,11/27/14 12:13:09 AM,55.386,91.600,0.1681,1.2,0.000,49.1,0.00,0.00,4.231
359,11/27/14 12:23:09 AM,55.256,93.100,0.1677,1.2,0.000,49.1,0.00,0.00,4.224
360,11/27/14 12:33:09 AM,55.125,92.900,0.1671,1.2,0.000,49.1,0.00,0.00,4.231
361,11/27/14 12:43:09 AM,55.386,92.800,0.1677,1.2,0.000,49.1,0.00,0.00,4.231
362,11/27/14 12:53:09 AM,55.515,91.600,0.1663,1.2,0.000,49.1,0.00,0.00,4.231
363,11/27/14 01:03:09 AM,55.386,91.900,0.1671,1.2,0.000,49.1,0.00,0.56,4.231
364,11/27/14 01:13:09 AM,55.256,92.500,0.1663,1.2,0.000,49.1,0.00,0.00,4.224
365,11/27/14 01:23:09 AM,55.081,92.600,0.1652,1.2,0.000,49.1,0.00,0.00,4.224
366,11/27/14 01:33:09 AM,55.213,92.600,0.1656,1.2,0.000,49.1,0.00,0.00,4.224
367,11/27/14 01:43:09 AM,55.213,92.600,0.1648,1.2,0.000,49.1,0.00,0.56,4.224
368,11/27/14 01:53:09 AM,55.168,92.800,0.1652,1.2,0.000,49.1,0.00,0.00,4.224
369,11/27/14 02:03:09 AM,55.168,92.600,0.1648,1.2,0.000,49.1,0.00,0.00,4.224
370,11/27/14 02:13:09 AM,55.256,92.300,0.1638,1.2,0.000,49.1,0.00,0.00,4.224
371,11/27/14 02:23:09 AM,55.168,91.900,0.1638,1.2,0.000,49.1,0.00,0.56,4.224
372,11/27/14 02:33:09 AM,55.038,92.100,0.1634,1.2,0.000,49.1,0.00,0.00,4.224
373,11/27/14 02:43:09 AM,55.125,91.900,0.1638,1.2,0.000,49.1,0.00,0.00,4.224
374,11/27/14 02:53:09 AM,54.995,92.100,0.1629,1.2,0.000,49.1,0.00,0.00,4.224
375,11/27/14 03:03:09 AM,54.952,92.100,0.1623,1.2,0.000,49.1,0.00,0.00,4.224
376,11/27/14 03:13:09 AM,55.256,91.400,0.1629,1.2,0.000,49.1,0.00,0.00,4.224
377,11/27/14 03:23:09 AM,55.038,92.100,0.1615,1.2,0.000,49.1,0.00,0.00,4.224
378,11/27/14 03:33:09 AM,54.952,92.200,0.1619,1.2,0.000,49.1,0.00,0.00,4.224
379,11/27/14 03:43:09 AM,54.777,92.600,0.1615,1.2,0.000,49.1,0.00,0.00,4.224
380,11/27/14 03:53:09 AM,54.909,92.400,0.1615,1.2,0.000,49.1,0.00,0.00,4.224
381,11/27/14 04:03:09 AM,54.777,93.000,0.1615,1.2,0.000,49.1,0.00,0.00,4.224
382,11/27/14 04:13:09 AM,54.952,92.900,0.1604,1.2,0.000,49.1,0.00,0.56,4.224
383,11/27/14 04:23:09 AM,54.909,92.800,0.1615,1.2,0.000,49.1,0.00,0.00,4.224
384,11/27/14 04:33:09 AM,54.734,92.800,0.1604,1.2,0.000,49.1,0.00,0.00,4.224
385,11/27/14 04:43:09 AM,54.648,92.600,0.1600,1.2,0.000,49.1,0.00,0.00,4.224
386,11/27/14 04:53:09 AM,54.561,92.200,0.1604,1.2,0.000,49.1,0.00,0.56,4.224
387,11/27/14 05:03:09 AM,54.648,92.300,0.1596,1.2,0.000,49.1,0.00,0.00,4.224
388,11/27/14 05:13:09 AM,54.691,91.900,0.1600,1.2,0.000,49.1,0.00,0.00,4.224
389,11/27/14 05:23:09 AM,54.865,90.500,0.1590,1.2,0.000,49.1,0.00,0.00,4.224
390,11/27/14 05:33:09 AM,54.648,90.800,0.1590,1.2,0.000,49.1,0.00,0.00,4.224
391,11/27/14 05:43:09 AM,54.734,90.800,0.1590,1.2,0.000,49.1,0.00,0.00,4.224
392,11/27/14 05:53:09 AM,54.691,90.500,0.1581,1.2,0.000,49.1,0.00,0.00,4.224
393,11/27/14 06:03:09 AM,54.343,91.200,0.1585,1.2,0.000,49.1,0.00,0.00,4.224
394,11/27/14 06:13:09 AM,54.648,90.100,0.1577,1.2,0.000,49.1,0.00,1.12,4.224
395,11/27/14 06:23:09 AM,54.387,91.100,0.1570,1.2,0.000,49.1,0.00,0.00,4.224
396,11/27/14 06:33:09 AM,54.777,90.200,0.1577,3.7,0.000,49.1,0.00,0.56,4.224
397,11/27/14 06:43:09 AM,54.995,89.500,0.1570,11.2,0.000,47.7,0.00,1.12,4.224
398,11/27/14 06:53:09 AM,54.865,90.200,0.1577,21.2,0.000,47.7,0.00,0.00,4.224
399,11/27/14 07:03:09 AM,54.648,90.800,0.1570,36.2,0.000,47.7,0.00,0.56,4.224
400,11/27/14 07:13:09 AM,55.299,89.600,0.1570,51.2,0.000,47.7,0.00,1.70,4.224
401,11/27/14 07:23:09 AM,55.168,90.100,0.1570,76.2,0.000,47.7,0.00,0.00,4.224
402,11/27/14 07:33:09 AM,55.256,90.600,0.1566,113.7,0.000,47.7,0.00,0.00,4.224
403,11/27/14 07:43:09 AM,55.733,89.500,0.1570,153.7,0.000,47.7,0.00,0.00,4.224
404,11/27/14 07:53:09 AM,56.165,88.400,0.1562,186.2,0.000,47.7,0.00,0.00,4.231
405,11/27/14 08:03:09 AM,56.642,88.000,0.1558,213.7,0.000,47.7,0.00,0.56,4.237
406,11/27/14 08:13:09 AM,56.901,87.900,0.1562,243.7,0.000,49.1,0.00,1.12,4.237
407,11/27/14 08:23:09 AM,57.420,87.500,0.1547,261.2,0.000,49.1,0.00,0.00,4.249
408,11/27/14 08:33:09 AM,57.376,86.600,0.1547,246.2,0.000,49.1,0.00,0.00,4.249
409,11/27/14 08:43:09 AM,56.815,88.300,0.1538,221.2,0.000,49.1,0.00,0.00,4.249
410,11/27/14 08:53:09 AM,56.122,90.700,0.1542,396.2,0.000,49.1,0.00,0.56,4.249
411,11/27/14 09:03:09 AM,56.685,89.100,0.1527,288.7,0.000,49.1,0.00,1.12,4.279
412,11/27/14 09:13:09 AM,57.722,88.100,0.1527,351.2,0.000,49.1,0.00,1.12,4.255
413,11/27/14 09:23:09 AM,58.626,84.900,0.1527,358.7,0.000,56.2,0.00,2.26,4.255
414,11/27/14 09:33:09 AM,59.185,83.300,0.1508,371.2,0.000,63.2,0.00,2.26,4.267
415,11/27/14 09:43:09 AM,59.659,83.300,0.1484,363.7,0.000,64.6,0.00,1.12,4.267
416,11/27/14 09:53:09 AM,58.928,85.600,0.1490,806.2,0.000,80.0,0.00,2.82,4.267
417,11/27/14 10:03:09 AM,60.089,84.900,0.1405,1053.7,0.000,182.5,0.56,3.94,4.333
418,11/27/14 10:13:09 AM,61.290,81.800,0.1382,1088.7,0.000,182.5,0.00,2.26,4.339
419,11/27/14 10:23:09 AM,61.633,78.900,0.1366,378.7,0.000,182.5,0.56,3.38,4.309
420,11/27/14 10:33:09 AM,60.046,83.600,0.1375,1221.2,0.000,181.1,0.56,3.38,4.345
421,11/27/14 10:43:09 AM,63.561,78.700,0.1441,1288.7,0.000,115.1,0.00,3.94,4.351
422,11/27/14 10:53:09 AM,63.433,77.200,0.1434,1268.7,0.000,99.7,0.00,2.26,4.351
423,11/27/14 11:03:09 AM,60.991,80.900,0.1446,1333.7,0.000,175.5,1.70,4.50,4.351
424,11/27/14 11:13:09 AM,61.804,80.200,0.1434,1318.7,0.000,186.7,1.70,6.20,4.345
425,11/27/14 11:23:09 AM,62.362,78.800,0.1430,1343.7,0.000,189.5,0.56,4.50,4.357
426,11/27/14 11:33:09 AM,64.375,75.400,0.1430,1361.2,0.000,161.5,0.56,3.94,4.357
427,11/27/14 11:43:09 AM,63.990,72.300,0.1425,603.7,0.000,106.7,0.00,3.38,4.321
428,11/27/14 11:53:09 AM,64.931,74.200,0.1421,1008.7,0.000,119.3,0.56,4.50,4.351
429,11/27/14 12:03:09 PM,64.204,72.100,0.1421,563.7,0.000,63.2,0.00,1.70,4.327
430,11/27/14 12:13:09 PM,62.533,74.600,0.1425,1391.2,0.000,209.2,1.70,6.20,4.357
431,11/27/14 12:23:09 PM,62.791,72.700,0.1416,1478.7,0.000,209.2,3.38,9.01,4.363
432,11/27/14 12:33:09 PM,63.347,74.100,0.1412,1451.2,0.000,214.8,1.70,5.08,4.363
433,11/27/14 12:43:09 PM,62.276,72.400,0.1416,998.7,0.000,231.6,1.70,6.76,4.321
434,11/27/14 12:53:09 PM,62.661,76.700,0.1416,458.7,0.000,192.3,1.12,6.76,4.303
435,11/27/14 01:03:09 PM,62.620,72.200,0.1416,776.2,0.000,189.5,1.12,5.08,4.321
436,11/27/14 01:13:09 PM,64.760,68.600,0.1400,1386.2,0.000,51.9,1.12,6.20,4.369
437,11/27/14 01:23:09 PM,63.561,69.500,0.1396,1386.2,0.000,188.1,2.82,7.31,4.363
438,11/27/14 01:33:09 PM,65.788,65.700,0.1387,768.7,0.000,75.8,1.12,7.90,4.345
439,11/27/14 01:43:09 PM,64.931,69.900,0.1382,1278.7,0.000,185.3,1.12,5.64,4.363
440,11/27/14 01:53:09 PM,64.332,72.300,0.1382,956.2,0.000,207.8,2.82,7.31,4.321
441,11/27/14 02:03:09 PM,64.760,67.900,0.1370,1336.2,0.000,224.6,3.38,8.46,4.369
442,11/27/14 02:13:09 PM,66.643,66.300,0.1370,1223.7,0.000,122.1,1.70,7.90,4.297
443,11/27/14 02:23:09 PM,66.258,65.500,0.1370,1168.7,0.000,199.4,0.56,3.38,4.363
444,11/27/14 02:33:09 PM,63.732,69.500,0.1375,1046.2,0.000,202.2,2.82,6.76,4.309
445,11/27/14 02:43:09 PM,63.347,70.400,0.1366,1001.2,0.000,178.3,3.38,11.83,4.363
446,11/27/14 02:53:09 PM,63.262,69.700,0.1357,913.7,0.000,192.3,2.82,8.46,4.363
447,11/27/14 03:03:09 PM,62.962,70.200,0.1357,603.7,0.000,235.9,2.26,8.46,4.333
448,11/27/14 03:13:09 PM,61.891,73.400,0.1366,228.7,0.000,348.2,0.56,5.08,4.303
449,11/27/14 03:23:09 PM,60.904,74.800,0.1361,248.7,0.000,11.2,2.26,6.76,4.297
450,11/27/14 03:33:09 PM,61.290,76.200,0.1361,251.2,0.000,2.8,0.00,2.82,4.297
451,11/27/14 03:43:09 PM,60.690,77.000,0.1357,208.7,0.000,1.4,1.12,7.90,4.291
452,11/27/14 03:53:09 PM,60.346,78.000,0.1352,241.2,0.000,7.0,1.70,7.90,4.297
453,11/27/14 04:03:09 PM,60.260,80.700,0.1352,161.2,0.000,21.1,0.56,4.50,4.297
454,11/27/14 04:13:09 PM,59.916,79.500,0.1347,116.2,0.000,57.6,0.56,3.38,4.291
455,11/27/14 04:23:09 PM,59.445,80.800,0.1342,76.2,0.000,220.4,0.00,2.82,4.285
456,11/27/14 04:33:09 PM,58.541,84.500,0.1347,61.2,0.000,206.4,0.00,0.00,4.279
457,11/27/14 04:43:09 PM,57.807,86.100,0.1347,36.2,0.000,207.8,0.00,0.00,4.279
458,11/27/14 04:53:09 PM,58.066,85.000,0.1342,21.2,0.000,217.6,0.00,2.82,4.273
459,11/27/14 05:03:09 PM,57.679,86.100,0.1347,6.2,0.000,265.3,0.00,1.70,4.273
460,11/27/14 05:13:09 PM,57.807,86.600,0.1347,1.2,0.000,53.3,0.00,2.82,4.273
461,11/27/14 05:23:09 PM,57.722,87.100,0.1347,1.2,0.000,56.2,0.00,0.56,4.273
462,11/27/14 05:33:09 PM,57.936,87.300,0.1352,1.2,0.000,71.6,0.00,2.26,4.273
463,11/27/14 05:43:09 PM,57.549,87.400,0.1347,1.2,0.000,178.3,0.00,0.56,4.267
464,11/27/14 05:53:09 PM,57.592,87.000,0.1347,1.2,0.000,153.0,0.00,1.12,4.267
465,11/27/14 06:03:09 PM,57.679,86.300,0.1347,1.2,0.000,14.0,0.56,3.94,4.267
466,11/27/14 06:13:09 PM,57.549,86.700,0.1342,1.2,0.000,355.2,0.00,2.26,4.267
467,11/27/14 06:23:09 PM,57.463,86.300,0.1347,1.2,0.000,349.6,0.00,0.56,4.267
468,11/27/14 06:33:09 PM,57.333,88.200,0.1347,1.2,0.000,327.1,0.00,2.26,4.267
469,11/27/14 06:43:09 PM,56.901,89.600,0.1342,1.2,0.000,268.1,0.00,0.56,4.267
470,11/27/14 06:53:09 PM,56.772,91.300,0.1347,1.2,0.000,268.1,0.00,0.00,4.303
471,11/27/14 07:03:09 PM,56.556,91.300,0.1347,1.2,0.000,268.1,0.00,0.00,4.267
472,11/27/14 07:13:09 PM,56.122,91.000,0.1347,1.2,0.000,268.1,0.00,0.00,4.267
473,11/27/14 07:23:09 PM,56.383,90.000,0.1347,1.2,0.000,268.1,0.00,1.12,4.267
474,11/27/14 07:33:09 PM,56.685,89.400,0.1347,1.2,0.000,329.9,0.00,2.26,4.267
475,11/27/14 07:43:09 PM,56.944,88.800,0.1347,1.2,0.000,341.2,0.00,1.12,4.267
476,11/27/14 07:53:09 PM,56.815,88.900,0.1342,1.2,0.000,341.2,0.00,0.00,4.267
477,11/27/14 08:03:09 PM,56.815,90.200,0.1342,1.2,0.000,341.2,0.00,1.70,4.267
478,11/27/14 08:13:09 PM,56.642,90.600,0.1342,1.2,0.000,341.2,0.00,0.00,4.279
479,11/27/14 08:23:09 PM,56.556,90.600,0.1335,1.2,0.000,341.2,0.00,0.00,4.267
480,11/27/14 08:33:09 PM,56.815,89.800,0.1342,1.2,0.000,341.2,0.00,0.56,4.267
481,11/27/14 08:43:09 PM,56.599,90.700,0.1335,1.2,0.000,342.6,0.00,1.70,4.267
482,11/27/14 08:53:09 PM,56.556,90.800,0.1335,1.2,0.000,344.0,0.00,0.56,4.261
483,11/27/14 09:03:09 PM,56.815,90.300,0.1335,1.2,0.000,344.0,0.00,0.56,4.261
484,11/27/14 09:13:09 PM,56.599,91.100,0.1331,1.2,0.000,344.0,0.00,0.00,4.261
485,11/27/14 09:23:09 PM,55.949,91.900,0.1335,1.2,0.000,344.0,0.00,0.00,4.261
486,11/27/14 09:33:09 PM,55.819,92.200,0.1331,1.2,0.000,344.0,0.00,0.00,4.261
487,11/27/14 09:43:09 PM,55.429,92.800,0.1331,1.2,0.000,342.6,0.00,0.56,4.261
488,11/27/14 09:53:09 PM,55.472,92.700,0.1331,1.2,0.000,342.6,0.00,0.56,4.261
489,11/27/14 10:03:09 PM,55.992,92.000,0.1331,1.2,0.000,342.6,0.00,0.00,4.261
490,11/27/14 10:13:09 PM,56.079,92.000,0.1331,1.2,0.000,342.6,0.00,0.56,4.261
491,11/27/14 10:23:09 PM,56.251,91.600,0.1326,1.2,0.000,342.6,0.00,0.56,4.261
492,11/27/14 10:33:09 PM,56.208,91.300,0.1326,1.2,0.000,342.6,0.00,0.00,4.261
493,11/27/14 10:43:09 PM,56.165,91.500,0.1331,1.2,0.000,342.6,0.00,0.00,4.255
494,11/27/14 10:53:09 PM,56.122,91.500,0.1326,1.2,0.000,342.6,0.00,0.00,4.261
495,11/27/14 11:03:09 PM,55.949,91.800,0.1326,1.2,0.000,342.6,0.00,0.00,4.255
496,11/27/14 11:13:09 PM,55.992,91.300,0.1321,1.2,0.000,342.6,0.00,0.00,4.255
497,11/27/14 11:23:09 PM,56.035,91.300,0.1321,1.2,0.000,342.6,0.00,0.00,4.255
498,11/27/14 11:33:09 PM,55.819,91.500,0.1321,1.2,0.000,342.6,0.00,0.00,4.255
499,11/27/14 11:43:09 PM,55.690,91.700,0.1321,1.2,0.000,342.6,0.00,0.00,4.255
500,11/27/14 11:53:09 PM,56.079,90.500,0.1321,1.2,0.000,342.6,0.00,0.56,4.255
501,11/28/14 12:03:09 AM,56.251,90.200,0.1321,1.2,0.000,342.6,0.00,0.00,4.255
