Plot Title: 10364437,,,,,,,,,
#,"Date Time, GMT+06:00","Temp, °C (LGR S/N: 10364437, SEN S/N: 10344946, LBL: Temperature)","RH, % (LGR S/N: 10364437, SEN S/N: 10344946, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364437, SEN S/N: 10346459, LBL: Water Content)","PAR, uE (LGR S/N: 10364437, SEN S/N: 10349860, LBL: Photosynthetic Active Radiatio)","Rain, in (LGR S/N: 10364437, SEN S/N: 10364398, LBL: Rain)","Wind Direction, ø (LGR S/N: 10364437, SEN S/N: 10566447, LBL: Wind Direction)","Wind Speed, mph (LGR S/N: 10364437, SEN S/N: 10587098, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364437, SEN S/N: 10587098, LBL: Wind Gust)"
337,9/14/2015 22:23,14.96,100,0.425,1.2,0.039,179.7,0,0
338,9/14/2015 22:33,14.96,100,0.4255,1.2,0.047,179.7,0,0
339,9/14/2015 22:43,14.936,100,0.4269,1.2,0.039,179.7,0,0
340,9/14/2015 22:53,14.936,100,0.4269,1.2,0.031,179.7,0,0
341,9/14/2015 23:03,14.84,100,0.4262,1.2,0.024,179.7,0,0
342,9/14/2015 23:13,14.864,100,0.4262,1.2,0.008,179.7,0,0
343,9/14/2015 23:23,14.864,100,0.4243,1.2,0.008,181.1,0,0
344,9/14/2015 23:33,14.816,100,0.4243,1.2,0,181.1,0,0
345,9/14/2015 23:43,14.721,100,0.4236,1.2,0.008,181.1,0,0
346,9/14/2015 23:53,14.697,100,0.4229,1.2,0,181.1,0,0
347,9/15/2015 0:03,14.721,100,0.4222,1.2,0.008,181.1,0,0
348,9/15/2015 0:13,14.601,100,0.4236,1.2,0.016,181.1,0,0
349,9/15/2015 0:23,14.457,100,0.4229,1.2,0.008,181.1,0,0
350,9/15/2015 0:33,14.409,100,0.4236,1.2,0.008,181.1,0,0
351,9/15/2015 0:43,14.337,100,0.4222,1.2,0,181.1,0,0
352,9/15/2015 0:53,14.314,100,0.4229,1.2,0.008,181.1,0,0
353,9/15/2015 1:03,14.242,100,0.4214,1.2,0,181.1,0,0
354,9/15/2015 1:13,14.266,100,0.4214,1.2,0,179.7,0,0
355,9/15/2015 1:23,14.314,100,0.4121,1.2,0,179.7,0,0
356,9/15/2015 1:33,14.314,100,0.4088,1.2,0,179.7,0,0
357,9/15/2015 1:43,14.314,100,0.4069,1.2,0,179.7,0,0
358,9/15/2015 1:53,14.29,100,0.4062,1.2,0,179.7,0,0
359,9/15/2015 2:03,14.361,100,0.4048,1.2,0,181.1,0,0
360,9/15/2015 2:13,14.314,100,0.4036,1.2,0,179.7,0,0
361,9/15/2015 2:23,14.242,100,0.4029,1.2,0,176.9,0,0
362,9/15/2015 2:33,14.29,100,0.4029,1.2,0,61.8,0,3.38
363,9/15/2015 2:43,14.266,100,0.4016,1.2,0,67.4,0,1.7
364,9/15/2015 2:53,14.242,100,0.4022,1.2,0,71.6,0,0.56
365,9/15/2015 3:03,14.314,100,0.401,1.2,0,71.6,0,0
366,9/15/2015 3:13,14.337,100,0.401,1.2,0,71.6,0,0
367,9/15/2015 3:23,14.194,100,0.401,1.2,0.016,325.7,0,2.82
368,9/15/2015 3:33,14.122,100,0.401,1.2,0.008,276.6,0,0.56
369,9/15/2015 3:43,14.098,100,0.401,1.2,0.008,293.4,0,0
370,9/15/2015 3:53,14.146,100,0.4022,1.2,0.008,293.4,0,0
371,9/15/2015 4:03,14.194,100,0.4022,1.2,0.008,293.4,0,0
372,9/15/2015 4:13,14.218,100,0.4022,1.2,0,293.4,0,0
373,9/15/2015 4:23,14.074,100,0.4022,1.2,0.008,293.4,0,1.12
374,9/15/2015 4:33,14.05,100,0.4029,1.2,0.008,293.4,0,0
375,9/15/2015 4:43,13.978,100,0.4029,1.2,0,293.4,0,0
376,9/15/2015 4:53,13.882,100,0.4029,1.2,0.016,293.4,0,0
377,9/15/2015 5:03,13.834,100,0.4036,1.2,0,293.4,0,0
378,9/15/2015 5:13,13.786,100,0.4036,1.2,0.008,293.4,0,0
379,9/15/2015 5:23,13.714,100,0.4029,1.2,0,293.4,0,0
380,9/15/2015 5:33,13.69,100,0.4041,1.2,0.008,293.4,0,0
381,9/15/2015 5:43,13.738,100,0.4029,1.2,0,292,0,0
382,9/15/2015 5:53,13.81,100,0.4029,6.2,0,292,0,0
383,9/15/2015 6:03,13.858,100,0.4022,18.7,0,287.8,0,0
384,9/15/2015 6:13,13.906,100,0.4022,26.2,0,287.8,0,0
385,9/15/2015 6:23,14.05,100,0.4016,38.7,0,286.4,0,0
386,9/15/2015 6:33,14.146,99.8,0.401,61.2,0,286.4,0,0
387,9/15/2015 6:43,14.385,98.6,0.4004,88.7,0,286.4,0,0
388,9/15/2015 6:53,14.649,97.8,0.4016,138.7,0,286.4,0,0
389,9/15/2015 7:03,14.816,99.1,0.401,211.2,0,286.4,0,0
390,9/15/2015 7:13,15.294,96.5,0.401,331.2,0,286.4,0,0
391,9/15/2015 7:23,15.939,98.6,0.4004,-888.9,0,286.4,0,0
392,9/15/2015 7:33,17.13,94.3,0.401,-888.9,0,286.4,0,0
393,9/15/2015 7:43,15.891,97.8,0.4004,-888.9,0,294.8,0,1.7
394,9/15/2015 7:53,15.796,97.3,0.4004,-888.9,0,29.5,0,0.56
395,9/15/2015 8:03,16.249,97.5,0.401,-888.9,0,29.5,0,0
396,9/15/2015 8:13,16.201,98.2,0.4004,-888.9,0,29.5,0,0.56
397,9/15/2015 8:23,17.082,95.6,0.4004,-888.9,0,29.5,0,0
398,9/15/2015 8:33,18.533,91.9,0.4004,-888.9,0,29.5,0,1.12
399,9/15/2015 8:43,17.891,92.9,0.4004,-888.9,0,29.5,0,1.7
400,9/15/2015 8:53,17.724,93,0.4004,-888.9,0,29.5,0,1.7
401,9/15/2015 9:03,17.819,91.9,0.4004,-888.9,0,28.1,0,1.7
402,9/15/2015 9:13,18.771,87.8,0.4004,-888.9,0,28.1,0,1.7
403,9/15/2015 9:23,18.771,89.7,0.4004,-888.9,0,28.1,0,0.56
404,9/15/2015 9:33,18.485,88,0.4004,-888.9,0,28.1,0,1.7
405,9/15/2015 9:43,18.057,85.4,0.3997,-888.9,0,29.5,0,2.82
406,9/15/2015 9:53,19.032,86.7,0.3997,-888.9,0,29.5,0,1.7
407,9/15/2015 10:03,18.58,88.2,0.3997,-888.9,0,29.5,0,1.7
408,9/15/2015 10:13,20.77,86,0.4004,-888.9,0,2.8,0.56,3.38
409,9/15/2015 10:23,20.293,79,0.4004,-888.9,0,9.8,0,2.82
410,9/15/2015 10:33,21.27,77,0.3997,-888.9,0,5.6,0,2.26
411,9/15/2015 10:43,22.321,79,0.3997,-888.9,0,4.2,0.56,3.38
412,9/15/2015 10:53,22.489,70.8,0.399,-888.9,0,351,0.56,5.64
413,9/15/2015 11:03,21.843,77.1,0.399,-888.9,0,338.3,1.12,5.08
414,9/15/2015 11:13,20.984,78.7,0.399,-888.9,0,332.7,1.12,3.94
415,9/15/2015 11:23,20.579,80.4,0.3985,-888.9,0,325.7,0.56,5.64
416,9/15/2015 11:33,19.841,82.6,0.3978,-888.9,0,311.7,0,1.12
417,9/15/2015 11:43,19.413,87.2,0.3978,-888.9,0,325.7,0,1.7
418,9/15/2015 11:53,18.604,88.6,0.3978,-888.9,0,332.7,0,1.7
419,9/15/2015 12:03,19.318,87.2,0.3978,-888.9,0,322.9,0,2.26
420,9/15/2015 12:13,19.199,86.8,0.3978,-888.9,0,334.1,0.56,3.94
421,9/15/2015 12:23,18.961,87.6,0.3978,-888.9,0,355.2,0,2.26
422,9/15/2015 12:33,19.579,85.2,0.3978,-888.9,0,353.8,0,3.94
423,9/15/2015 12:43,18.985,86.1,0.3971,-888.9,0,7,0,1.7
424,9/15/2015 12:53,18.628,85.3,0.3971,-888.9,0,21.1,0,1.7
425,9/15/2015 13:03,18.438,85.1,0.3964,-888.9,0,59,0,3.94
426,9/15/2015 13:13,18.842,85.6,0.3959,-888.9,0,30.9,0,0.56
427,9/15/2015 13:23,18.557,87.7,0.3964,-888.9,0.008,16.8,0,1.7
428,9/15/2015 13:33,18.913,87.1,0.3971,-888.9,0,329.9,0,1.12
429,9/15/2015 13:43,20.126,86.8,0.3978,-888.9,0,332.7,0,2.26
430,9/15/2015 13:53,20.603,84.7,0.3978,-888.9,0,355.2,0,1.7
431,9/15/2015 14:03,20.65,83.8,0.3978,-888.9,0,0,0,2.26
432,9/15/2015 14:13,20.46,83.9,0.3978,-888.9,0,14,0,4.5
433,9/15/2015 14:23,19.817,83,0.3971,-888.9,0,22.5,0,1.7
434,9/15/2015 14:33,20.198,83.7,0.3971,-888.9,0,21.1,0,0.56
435,9/15/2015 14:43,20.96,79.2,0.3964,-888.9,0,21.1,0,2.82
436,9/15/2015 14:53,19.96,78.8,0.3964,-888.9,0,21.1,0,0.56
437,9/15/2015 15:03,20.412,80,0.3964,-888.9,0,21.1,0,2.26
438,9/15/2015 15:13,20.412,81.7,0.3964,-888.9,0,8.4,0,2.26
439,9/15/2015 15:23,20.293,83.2,0.3959,-888.9,0,12.6,0,0
440,9/15/2015 15:33,19.555,86.9,0.3959,-888.9,0,9.8,0,0.56
441,9/15/2015 15:43,19.603,88.6,0.3959,-888.9,0,8.4,0,1.7
442,9/15/2015 15:53,19.341,86.7,0.3952,-888.9,0,1.4,0,0
443,9/15/2015 16:03,19.341,87.5,0.3952,-888.9,0,1.4,0,0
444,9/15/2015 16:13,18.842,88.6,0.3952,-888.9,0,4.2,0,0.56
445,9/15/2015 16:23,18.675,91.2,0.3952,-888.9,0,8.4,0,1.12
446,9/15/2015 16:33,18.057,91.7,0.3946,-888.9,0,351,0,2.26
447,9/15/2015 16:43,17.748,91.9,0.3946,-888.9,0,262.5,0,2.26
448,9/15/2015 16:53,17.605,91.1,0.3946,-888.9,0,154.4,0.56,6.76
449,9/15/2015 17:03,17.653,91.6,0.3946,-888.9,0,344,0,1.7
450,9/15/2015 17:13,17.629,92.1,0.3946,-888.9,0,324.3,0,0.56
451,9/15/2015 17:23,17.415,94.4,0.3946,-888.9,0,321.5,0,2.82
452,9/15/2015 17:33,17.106,96.1,0.3939,-888.9,0,320.1,0,0
453,9/15/2015 17:43,16.939,96.6,0.3946,-888.9,0,292,0,1.12
454,9/15/2015 17:53,16.939,94.8,0.3946,-888.9,0,318.7,0,3.94
455,9/15/2015 18:03,16.677,97.5,0.3939,-888.9,0,346.8,0,2.26
456,9/15/2015 18:13,16.463,98.5,0.3939,-888.9,0,320.1,0,1.7
457,9/15/2015 18:23,16.415,98.8,0.3939,-888.9,0,315.9,0,0
458,9/15/2015 18:33,16.439,99.3,0.3939,-888.9,0,315.9,0,0
459,9/15/2015 18:43,16.32,99.1,0.3939,-888.9,0,315.9,0,0
460,9/15/2015 18:53,16.32,98.7,0.3939,-888.9,0,315.9,0,0
461,9/15/2015 19:03,16.272,99.2,0.3934,-888.9,0,315.9,0,1.12
462,9/15/2015 19:13,16.082,99.4,0.3934,-888.9,0,315.9,0,0
463,9/15/2015 19:23,16.034,99.6,0.3934,-888.9,0,315.9,0,0
464,9/15/2015 19:33,16.01,99,0.3939,-888.9,0,315.9,0,0
465,9/15/2015 19:43,16.034,98.8,0.3934,-888.9,0,315.9,0,0
466,9/15/2015 19:53,16.058,99.6,0.3934,-888.9,0,317.3,0,0
467,9/15/2015 20:03,15.867,100,0.3934,-888.9,0,317.3,0,0
468,9/15/2015 20:13,15.748,100,0.3934,-888.9,0,317.3,0,0
469,9/15/2015 20:23,15.748,99.9,0.3934,-888.9,0,317.3,0,0
470,9/15/2015 20:33,15.772,99.9,0.3934,-888.9,0,317.3,0,0
471,9/15/2015 20:43,15.819,99.8,0.3934,-888.9,0,317.3,0,0
472,9/15/2015 20:53,15.843,99.4,0.3934,-888.9,0,317.3,0,0
473,9/15/2015 21:03,15.843,99,0.3939,-888.9,0,317.3,0,0
474,9/15/2015 21:13,15.772,99.5,0.3934,-888.9,0,317.3,0,0
475,9/15/2015 21:23,15.819,99.8,0.3934,-888.9,0,315.9,0,0
476,9/15/2015 21:33,15.796,99,0.3934,-888.9,0,315.9,0,0
477,9/15/2015 21:43,15.581,98,0.3934,-888.9,0,296.2,0,0
478,9/15/2015 21:53,15.39,98.9,0.3934,-888.9,0,292,0,0
479,9/15/2015 22:03,15.079,99.4,0.3934,-888.9,0,292,0,0
480,9/15/2015 22:13,14.816,99.8,0.3934,-888.9,0,292,0,0
481,9/15/2015 22:23,14.745,100,0.3927,-888.9,0,292,0,0
482,9/15/2015 22:33,14.673,100,0.3927,-888.9,0,292,0,0
483,9/15/2015 22:43,14.577,100,0.3927,-888.9,0,292,0,0
484,9/15/2015 22:53,14.625,100,0.3927,-888.9,0,292,0,0
485,9/15/2015 23:03,14.673,100,0.3927,-888.9,0,283.6,0,0.56
486,9/15/2015 23:13,14.84,99.4,0.3927,-888.9,0,244.3,0,2.82
487,9/15/2015 23:23,14.936,99.2,0.3927,-888.9,0,231.6,0,0
488,9/15/2015 23:33,14.768,99.7,0.3927,-888.9,0,233.1,0,1.7
489,9/15/2015 23:43,14.768,99.7,0.3927,-888.9,0,241.5,0,0.56
490,9/15/2015 23:53,14.721,99.3,0.3934,-888.9,0,241.5,0,0
491,9/16/2015 0:03,14.577,99.8,0.3927,-888.9,0,241.5,0,0
492,9/16/2015 0:13,14.505,99.9,0.3934,-888.9,0,241.5,0,0
493,9/16/2015 0:23,14.553,100,0.3927,-888.9,0,241.5,0,0
494,9/16/2015 0:33,14.529,100,0.3927,-888.9,0,241.5,0,0
495,9/16/2015 0:43,14.553,99.2,0.3927,-888.9,0,241.5,0,0
496,9/16/2015 0:53,14.553,99.2,0.3934,-888.9,0,241.5,0,0
497,9/16/2015 1:03,14.505,99.5,0.392,-888.9,0,241.5,0,0
498,9/16/2015 1:13,14.409,99.8,0.3927,-888.9,0,203.6,0,0
499,9/16/2015 1:23,14.361,99.5,0.392,-888.9,0,192.3,0,0
500,9/16/2015 1:33,14.266,99.7,0.3927,-888.9,0,192.3,0,0
501,9/16/2015 1:43,14.29,99.3,0.392,-888.9,0,192.3,0,0
502,9/16/2015 1:53,14.29,99.1,0.3927,-888.9,0,192.3,0,0
503,9/16/2015 2:03,14.314,98.9,0.3927,-888.9,0,192.3,0,0
504,9/16/2015 2:13,14.266,99.4,0.392,-888.9,0,192.3,0,0
505,9/16/2015 2:23,14.17,99.6,0.392,-888.9,0,192.3,0,0
506,9/16/2015 2:33,14.409,98.2,0.392,-888.9,0,192.3,0,0
507,9/16/2015 2:43,14.29,98.9,0.392,-888.9,0,192.3,0,0
508,9/16/2015 2:53,14.17,99.5,0.3927,-888.9,0,192.3,0,0
509,9/16/2015 3:03,14.194,99.1,0.392,-888.9,0,192.3,0,0
510,9/16/2015 3:13,14.17,99.3,0.3927,-888.9,0,192.3,0,0
511,9/16/2015 3:23,14.05,99.7,0.3927,-888.9,0,190.9,0,0
512,9/16/2015 3:33,14.002,100,0.392,-888.9,0,190.9,0,0
513,9/16/2015 3:43,14.026,99.7,0.392,-888.9,0,190.9,0,0
514,9/16/2015 3:53,14.05,99.3,0.3927,-888.9,0,190.9,0,0
515,9/16/2015 4:03,14.05,99.1,0.392,-888.9,0,190.9,0,0
516,9/16/2015 4:13,13.978,99.6,0.392,-888.9,0,190.9,0,0
517,9/16/2015 4:23,14.026,99.1,0.392,-888.9,0,190.9,0,0
518,9/16/2015 4:33,13.978,99.2,0.3927,-888.9,0,192.3,0,0.56
519,9/16/2015 4:43,14.122,98.6,0.392,-888.9,0,175.5,0,0.56
520,9/16/2015 4:53,14.002,99,0.392,-888.9,0,168.5,0,0
521,9/16/2015 5:03,14.266,97.5,0.3915,-888.9,0,161.5,0,1.12
522,9/16/2015 5:13,14.05,98.5,0.392,-888.9,0,157.2,0,0
523,9/16/2015 5:23,13.858,99.2,0.392,-888.9,0,157.2,0,0
524,9/16/2015 5:33,13.906,99,0.392,-888.9,0,157.2,0,1.12
525,9/16/2015 5:43,13.834,99.3,0.392,-888.9,0,155.8,0,0
526,9/16/2015 5:53,13.786,99.4,0.392,-888.9,0,155.8,0,0
527,9/16/2015 6:03,13.762,99.4,0.3915,-888.9,0,155.8,0,0
528,9/16/2015 6:13,13.858,99.4,0.392,-888.9,0,157.2,0,0.56
529,9/16/2015 6:23,14.194,97.9,0.392,-888.9,0,157.2,0,0
530,9/16/2015 6:33,14.601,96.2,0.3927,-888.9,0,157.2,0,0.56
531,9/16/2015 6:43,14.649,97.1,0.392,-888.9,0,157.2,0,0
532,9/16/2015 6:53,14.864,96.2,0.3927,-888.9,0,157.2,0,0
533,9/16/2015 7:03,15.127,95.9,0.392,-888.9,0,157.2,0,0
534,9/16/2015 7:13,15.151,96,0.3927,-888.9,0,150.2,0,1.12
535,9/16/2015 7:23,15.199,95.7,0.392,-888.9,0,133.4,0,0
536,9/16/2015 7:33,15.915,94.2,0.3927,-888.9,0,113.7,0,2.26
537,9/16/2015 7:43,15.915,94.3,0.3927,-888.9,0,54.8,0,2.26
538,9/16/2015 7:53,16.558,92.8,0.3927,-888.9,0,355.2,0,0.56
539,9/16/2015 8:03,16.987,90.5,0.3927,-888.9,0,8.4,0,1.7
540,9/16/2015 8:13,18.295,88.5,0.3927,-888.9,0,9.8,0,2.26
541,9/16/2015 8:23,17.415,90.3,0.3934,-888.9,0,15.4,0,5.08
542,9/16/2015 8:33,16.773,92.1,0.3927,-888.9,0,1.4,0,2.26
543,9/16/2015 8:43,17.058,91.6,0.3934,-888.9,0,325.7,0,0.56
544,9/16/2015 8:53,16.987,91.6,0.3934,-888.9,0,325.7,0,0
545,9/16/2015 9:03,17.368,91.7,0.3927,-888.9,0,324.3,0,2.26
546,9/16/2015 9:13,17.629,91.5,0.3927,-888.9,0,352.4,0,2.26
547,9/16/2015 9:23,18.414,89.1,0.3934,-888.9,0,22.5,0,3.38
548,9/16/2015 9:33,18.509,91.9,0.3934,-888.9,0,336.9,0,2.26
549,9/16/2015 9:43,18.271,91.6,0.3934,-888.9,0,308.9,1.12,5.08
550,9/16/2015 9:53,17.915,91.8,0.3934,-888.9,0,289.2,0,3.38
551,9/16/2015 10:03,18.057,93.4,0.3934,-888.9,0,287.8,0,0.56
552,9/16/2015 10:13,18.271,91.8,0.3934,-888.9,0,301.8,0,1.7
553,9/16/2015 10:23,18.628,90.1,0.3934,-888.9,0,334.1,0,2.26
554,9/16/2015 10:33,18.033,91.5,0.3927,-888.9,0,320.1,0,2.26
555,9/16/2015 10:43,17.439,93.6,0.3927,-888.9,0,318.7,0,1.12
556,9/16/2015 10:53,16.844,95.2,0.3934,-888.9,0.016,339.7,0,0.56
557,9/16/2015 11:03,16.677,96.3,0.3939,-888.9,0.008,12.6,0,0
558,9/16/2015 11:13,16.844,97.3,0.3939,-888.9,0.024,12.6,0,0
559,9/16/2015 11:23,16.677,97,0.3959,-888.9,0.016,12.6,0,0
560,9/16/2015 11:33,17.034,97.9,0.3978,-888.9,0.008,9.8,0,0
561,9/16/2015 11:43,17.082,96.4,0.399,-888.9,0.008,9.8,0,0
562,9/16/2015 11:53,18.129,94.2,0.3997,-888.9,0,1.4,0,2.26
563,9/16/2015 12:03,18.461,89.2,0.3997,-888.9,0,39.3,0,1.12
564,9/16/2015 12:13,18.747,92.8,0.3997,-888.9,0,33.7,0,2.26
565,9/16/2015 12:23,18.794,92,0.399,-888.9,0,352.4,0,1.12
566,9/16/2015 12:33,18.675,90.8,0.399,-888.9,0,325.7,0,1.12
567,9/16/2015 12:43,18.604,93,0.3985,-888.9,0,355.2,0,1.12
568,9/16/2015 12:53,17.938,93.2,0.3978,-888.9,0,21.1,0,1.12
569,9/16/2015 13:03,18.889,93,0.3997,-888.9,0.008,355.2,0,1.7
570,9/16/2015 13:13,19.127,90.8,0.3997,-888.9,0,8.4,0,2.26
571,9/16/2015 13:23,18.129,93.7,0.399,-888.9,0,342.6,0.56,5.08
572,9/16/2015 13:33,18.866,89.9,0.3985,-888.9,0,348.2,0.56,5.08
573,9/16/2015 13:43,18.794,92,0.3985,-888.9,0,308.9,0,2.26
574,9/16/2015 13:53,18.176,92.2,0.3978,-888.9,0,308.9,0,1.12
575,9/16/2015 14:03,18.152,93.2,0.3971,-888.9,0,310.3,0,1.12
576,9/16/2015 14:13,18.176,93.2,0.3971,-888.9,0,310.3,0,0.56
577,9/16/2015 14:23,17.796,94.3,0.3971,-888.9,0,310.3,0,0
578,9/16/2015 14:33,17.344,94.5,0.3971,-888.9,0,310.3,0,0
579,9/16/2015 14:43,17.819,93.1,0.3964,-888.9,0,310.3,0,0
580,9/16/2015 14:53,17.986,93,0.3964,-888.9,0,310.3,0,1.7
581,9/16/2015 15:03,17.724,93.5,0.3959,-888.9,0,310.3,0,0
582,9/16/2015 15:13,17.486,94.9,0.3959,-888.9,0,273.8,0,1.7
583,9/16/2015 15:23,17.843,94.8,0.3964,-888.9,0.008,241.5,0,0.56
584,9/16/2015 15:33,17.891,92.9,0.3964,-888.9,0,256.9,0,2.82
585,9/16/2015 15:43,17.582,93.7,0.3964,-888.9,0,252.7,0,2.26
586,9/16/2015 15:53,17.605,93.8,0.3964,-888.9,0,254.1,0,0
587,9/16/2015 16:03,17.439,93.9,0.3959,-888.9,0,254.1,0,0
588,9/16/2015 16:13,17.582,94.4,0.3952,-888.9,0,254.1,0,0
589,9/16/2015 16:23,17.249,94.7,0.3952,-888.9,0,254.1,0,0
590,9/16/2015 16:33,17.082,93.5,0.3952,-888.9,0,254.1,0,0
591,9/16/2015 16:43,17.177,95.5,0.3952,-888.9,0,254.1,0,0
592,9/16/2015 16:53,17.296,95.7,0.3946,-888.9,0,254.1,0,0
593,9/16/2015 17:03,17.201,94.7,0.3952,-888.9,0,254.1,0,0
594,9/16/2015 17:13,16.868,96.4,0.3952,-888.9,0,254.1,0,0
595,9/16/2015 17:23,16.511,98.8,0.3946,-888.9,0,124.9,0,0.56
596,9/16/2015 17:33,16.392,99.4,0.3952,-888.9,0.008,103.9,0,0
597,9/16/2015 17:43,16.153,99.8,0.3959,-888.9,0.039,103.9,0,0
598,9/16/2015 17:53,15.986,100,0.4004,-888.9,0.039,103.9,0,0
599,9/16/2015 18:03,15.748,100,0.4069,-888.9,0.031,103.9,0,0
600,9/16/2015 18:13,15.438,99.8,0.4135,-888.9,0.031,103.9,0,0
601,9/16/2015 18:23,15.27,100,0.4332,-888.9,0.047,106.7,0,0
602,9/16/2015 18:33,14.864,99.7,0.4346,-888.9,0.024,241.5,0.56,3.38
603,9/16/2015 18:43,14.864,99.5,0.4339,-888.9,0.008,241.5,0,0
604,9/16/2015 18:53,14.984,100,0.4325,-888.9,0,241.5,0,0
605,9/16/2015 19:03,14.984,100,0.4332,-888.9,0.008,241.5,0,0
606,9/16/2015 19:13,14.984,100,0.4317,-888.9,0,241.5,0,0
607,9/16/2015 19:23,14.984,100,0.4325,-888.9,0.008,241.5,0,0
608,9/16/2015 19:33,14.984,100,0.4236,-888.9,0,241.5,0,0
609,9/16/2015 19:43,15.031,100,0.4181,-888.9,0,241.5,0,0.56
610,9/16/2015 19:53,14.96,99.5,0.4128,-888.9,0,241.5,0,0
611,9/16/2015 20:03,14.96,100,0.4095,-888.9,0,241.5,0,1.12
612,9/16/2015 20:13,15.008,99.3,0.4074,-888.9,0,241.5,0,0.56
613,9/16/2015 20:23,14.936,99.6,0.4055,-888.9,0,241.5,0,0
614,9/16/2015 20:33,14.912,100,0.4048,-888.9,0.008,241.5,0,0
615,9/16/2015 20:43,14.84,99.9,0.4069,-888.9,0.008,241.5,0,0
616,9/16/2015 20:53,14.912,100,0.4062,-888.9,0.008,241.5,0,0
617,9/16/2015 21:03,14.84,100,0.4062,-888.9,0,241.5,0,0
618,9/16/2015 21:13,14.792,100,0.4055,-888.9,0,241.5,0,0
619,9/16/2015 21:23,14.768,100,0.4048,-888.9,0,241.5,0,0.56
620,9/16/2015 21:33,14.768,100,0.4041,-888.9,0,241.5,0,0
621,9/16/2015 21:43,14.745,100,0.4036,-888.9,0,241.5,0,0
622,9/16/2015 21:53,14.745,100,0.4029,-888.9,0,137.6,0,1.7
623,9/16/2015 22:03,14.792,100,0.4029,-888.9,0,101.1,0,0
624,9/16/2015 22:13,14.768,100,0.4022,-888.9,0.008,101.1,0,0
625,9/16/2015 22:23,14.721,100,0.4022,-888.9,0.008,101.1,0,0
626,9/16/2015 22:33,14.721,100,0.4022,-888.9,0,101.1,0,0
627,9/16/2015 22:43,14.625,100,0.4029,-888.9,0.008,101.1,0,0
628,9/16/2015 22:53,14.577,100,0.4022,-888.9,0,101.1,0,0
629,9/16/2015 23:03,14.601,100,0.4036,-888.9,0.016,101.1,0,0
630,9/16/2015 23:13,14.553,100,0.4048,-888.9,0.008,134.8,0,1.12
631,9/16/2015 23:23,14.577,100,0.4062,-888.9,0.008,206.4,0,1.12
632,9/16/2015 23:33,14.505,100,0.4062,-888.9,0.008,206.4,0,0
633,9/16/2015 23:43,14.433,100,0.4062,-888.9,0,206.4,0,0
634,9/16/2015 23:53,14.433,100,0.4055,-888.9,0,206.4,0,0
635,9/17/2015 0:03,14.409,100,0.4055,-888.9,0.008,206.4,0,0
636,9/17/2015 0:13,14.409,100,0.4048,-888.9,0,206.4,0,0
637,9/17/2015 0:23,14.457,100,0.4041,-888.9,0,206.4,0,0.56
638,9/17/2015 0:33,14.433,100,0.4036,-888.9,0,176.9,0,0.56
639,9/17/2015 0:43,14.433,100,0.4029,-888.9,0,174.1,0,0.56
640,9/17/2015 0:53,14.409,100,0.4022,-888.9,0,175.5,0,0
641,9/17/2015 1:03,14.337,100,0.4016,-888.9,0,175.5,0,0
642,9/17/2015 1:13,14.337,100,0.4016,-888.9,0,175.5,0,0
643,9/17/2015 1:23,14.385,100,0.4016,-888.9,0,175.5,0,0.56
644,9/17/2015 1:33,14.385,99.8,0.401,-888.9,0,175.5,0,0.56
645,9/17/2015 1:43,14.242,100,0.4004,-888.9,0,175.5,0,0
646,9/17/2015 1:53,13.954,100,0.4004,-888.9,0,175.5,0,0
647,9/17/2015 2:03,13.666,100,0.4004,-888.9,0,175.5,0,0
648,9/17/2015 2:13,13.546,100,0.399,-888.9,0,171.3,0,0
649,9/17/2015 2:23,13.594,100,0.399,-888.9,0,174.1,0,0
650,9/17/2015 2:33,13.642,100,0.3985,-888.9,0,174.1,0,0
651,9/17/2015 2:43,13.786,100,0.3985,-888.9,0,174.1,0,0
652,9/17/2015 2:53,13.786,100,0.3978,-888.9,0,174.1,0,0
653,9/17/2015 3:03,13.882,100,0.3978,-888.9,0,174.1,0,0
654,9/17/2015 3:13,13.906,100,0.3978,-888.9,0,174.1,0,0
655,9/17/2015 3:23,13.906,100,0.3978,-888.9,0,174.1,0,0
656,9/17/2015 3:33,14.026,100,0.3964,-888.9,0,174.1,0,0
657,9/17/2015 3:43,14.002,100,0.3971,-888.9,0,209.2,0,1.12
658,9/17/2015 3:53,14.122,100,0.3971,-888.9,0,266.7,0,1.12
659,9/17/2015 4:03,14.17,99.8,0.3971,-888.9,0,266.7,0,0.56
660,9/17/2015 4:13,14.026,100,0.3964,-888.9,0,266.7,0,0
661,9/17/2015 4:23,13.93,100,0.3971,-888.9,0,266.7,0,0
662,9/17/2015 4:33,13.834,100,0.3964,-888.9,0,175.5,0,0
663,9/17/2015 4:43,13.714,100,0.3964,-888.9,0,144.6,0,1.12
664,9/17/2015 4:53,13.57,100,0.3964,-888.9,0,140.4,0,0
665,9/17/2015 5:03,13.522,100,0.3959,-888.9,0,140.4,0,1.12
666,9/17/2015 5:13,13.353,100,0.3959,-888.9,0,140.4,0,0.56
667,9/17/2015 5:23,13.257,100,0.3952,-888.9,0,141.8,0,1.12
668,9/17/2015 5:33,13.305,100,0.3952,-888.9,0,147.4,0,1.7
