Plot Title: 10364448										
#	"Date Time, GMT+06:00"	"Temp, °F (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Temperature)"	"RH, % (LGR S/N: 10364448, SEN S/N: 10344949, LBL: Relative Humidity)"	"Water Content, m³/m³ (LGR S/N: 10364448, SEN S/N: 10346468, LBL: Water Content)"	"PAR, uE (LGR S/N: 10364448, SEN S/N: 10349864, LBL: Photosynthetic Active Radiatio)"	"Rain, in (LGR S/N: 10364448, SEN S/N: 10364397, LBL: Rainfall)"	"Wind Direction, ø (LGR S/N: 10364448, SEN S/N: 10566440, LBL: Wind Direction)"	"Wind Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Wind Speed)"	"Gust Speed, mph (LGR S/N: 10364448, SEN S/N: 10587097, LBL: Gust Speed)"	"Batt, V (LGR S/N: 10364448)"
295	3/15/2016 10:40	67.028	70	0.2148	1043.7	0	252.7	2.26	7.9	4.351
296	3/15/2016 10:50	66.857	70	0.2148	861.2	0	221.8	1.12	6.76	4.339
297	3/15/2016 11:00	66.301	70.9	0.2148	788.7	0	287.8	0.56	5.08	4.339
298	3/15/2016 11:10	66.772	70.3	0.2153	701.2	0	245.7	1.12	5.64	4.345
299	3/15/2016 11:20	66.472	69.9	0.2153	1006.2	0	252.7	2.82	7.9	4.339
300	3/15/2016 11:30	66.943	67.9	0.2153	1118.7	0	106.7	2.26	7.9	4.357
301	3/15/2016 11:40	66.729	68.1	0.2148	1113.7	0	342.6	1.7	8.46	4.345
302	3/15/2016 11:50	66.772	72.9	0.2143	971.2	0	271	2.26	8.46	4.339
303	3/15/2016 12:00	66.643	70.4	0.2143	1013.7	0	259.7	2.26	5.64	4.363
304	3/15/2016 12:10	68.27	74.6	0.2139	953.7	0	21.1	1.7	7.31	4.351
305	3/15/2016 12:20	68.099	73	0.2131	1041.2	0	14	2.26	6.76	4.345
306	3/15/2016 12:30	67.456	77.4	0.2134	1016.2	0	352.4	2.26	7.31	4.351
307	3/15/2016 12:40	67.885	76.7	0.2131	1006.2	0	29.5	2.26	6.76	4.363
308	3/15/2016 12:50	67.242	76.2	0.2134	721.2	0	353.8	2.82	9.57	4.351
309	3/15/2016 13:00	70.072	70	0.2131	1116.2	0	338.3	0.56	4.5	4.345
310	3/15/2016 13:10	67.586	73.4	0.2131	1061.2	0	155.8	2.26	8.46	4.339
311	3/15/2016 13:20	70.803	68.8	0.2126	751.2	0	51.9	1.12	8.46	4.363
312	3/15/2016 13:30	67.5	73.7	0.2131	658.7	0	272.4	2.82	10.13	4.345
313	3/15/2016 13:40	66.772	75.1	0.2134	741.2	0	129.2	2.82	10.69	4.339
314	3/15/2016 13:50	67.028	78.5	0.2134	733.7	0	53.3	1.7	6.2	4.351
315	3/15/2016 14:00	65.403	78.6	0.2139	431.2	0	18.3	1.12	4.5	4.339
316	3/15/2016 14:10	64.332	81.2	0.2148	281.2	0	19.7	2.82	7.9	4.339
317	3/15/2016 14:20	64.803	80.8	0.2148	408.7	0	2.8	2.82	7.9	4.351
318	3/15/2016 14:30	64.674	82.6	0.2148	428.7	0	110.9	1.12	3.94	4.339
319	3/15/2016 14:40	65.658	78.8	0.2143	686.2	0	200.8	1.12	5.64	4.345
320	3/15/2016 14:50	66.729	77.2	0.2134	513.7	0	80	1.7	7.9	4.345
321	3/15/2016 15:00	65.788	84.1	0.2134	683.7	0	73	1.12	4.5	4.339
322	3/15/2016 15:10	66.6	78.7	0.2126	1066.2	0	96.9	1.7	5.08	4.345
323	3/15/2016 15:20	67.071	79.3	0.2122	793.7	0	67.4	2.82	7.9	4.351
324	3/15/2016 15:30	66.558	77.3	0.2131	526.2	0	103.9	1.7	7.9	4.339
325	3/15/2016 15:40	65.487	85.1	0.2131	508.7	0	42.1	1.12	5.64	4.339
326	3/15/2016 15:50	66.258	78.4	0.2134	283.7	0	74.4	1.7	6.76	4.351
327	3/15/2016 16:00	65.788	79.7	0.2134	291.2	0	106.7	2.26	7.31	4.339
328	3/15/2016 16:10	65.017	80.8	0.2134	251.2	0	129.2	1.7	7.9	4.339
329	3/15/2016 16:20	63.99	82.5	0.2139	176.2	0	255.5	2.82	10.69	4.351
330	3/15/2016 16:30	63.819	82.5	0.2143	153.7	0	53.3	2.26	7.31	4.339
331	3/15/2016 16:40	63.219	84.2	0.2148	88.7	0	167.1	3.38	12.95	4.339
332	3/15/2016 16:50	62.533	86.1	0.2148	61.2	0	315.9	2.82	12.95	4.333
333	3/15/2016 17:00	62.919	84.3	0.2148	61.2	0	67.4	2.82	7.31	4.333
334	3/15/2016 17:10	62.704	85.2	0.2148	33.7	0	140.4	2.26	7.31	4.333
335	3/15/2016 17:20	62.704	84.6	0.2148	28.7	0	133.4	4.5	9.57	4.321
336	3/15/2016 17:30	62.748	83.3	0.2148	36.2	0	169.9	1.7	6.2	4.321
337	3/15/2016 17:40	62.447	81.9	0.2153	23.7	0	198	1.12	5.08	4.321
338	3/15/2016 17:50	61.72	86.6	0.2153	18.7	0	303.2	0	3.94	4.321
339	3/15/2016 18:00	60.604	92.8	0.2156	8.7	0	71.6	1.12	4.5	4.321
340	3/15/2016 18:10	59.83	94.4	0.2156	1.2	0	59	0	0.56	4.321
341	3/15/2016 18:20	58.669	94.4	0.2156	1.2	0	23.9	0	1.12	4.315
342	3/15/2016 18:30	58.325	94.7	0.2153	1.2	0	299	0	1.12	4.315
343	3/15/2016 18:40	58.798	93.6	0.2153	1.2	0	234.5	0	1.12	4.309
344	3/15/2016 18:50	57.85	94	0.2156	1.2	0	234.5	0	1.12	4.309
345	3/15/2016 19:00	57.463	92.8	0.2156	1.2	0	231.6	0.56	2.26	4.303
346	3/15/2016 19:10	58.712	93.9	0.2156	1.2	0	231.6	1.12	4.5	4.303
347	3/15/2016 19:20	58.325	90.3	0.2161	1.2	0	228.8	0	2.82	4.303
348	3/15/2016 19:30	57.247	91.5	0.2161	1.2	0	228.8	0	0.56	4.303
349	3/15/2016 19:40	57.679	92.9	0.2156	1.2	0	230.2	0	1.7	4.303
350	3/15/2016 19:50	57.979	92.6	0.2156	1.2	0	230.2	0	1.12	4.297
351	3/15/2016 20:00	57.679	92.3	0.2156	1.2	0	226	0	2.82	4.297
352	3/15/2016 20:10	56.901	93.3	0.2161	1.2	0	203.6	0	1.12	4.297
353	3/15/2016 20:20	56.251	94.6	0.2161	1.2	0	203.6	0	0.56	4.297
354	3/15/2016 20:30	55.992	94.2	0.2161	1.2	0	209.2	0	3.38	4.297
355	3/15/2016 20:40	56.079	94.5	0.2161	1.2	0	219	0	2.82	4.291
356	3/15/2016 20:50	55.69	94.6	0.2161	1.2	0	227.4	0	2.26	4.291
357	3/15/2016 21:00	55.776	94.7	0.2161	1.2	0	227.4	0	1.7	4.291
358	3/15/2016 21:10	56.728	95.4	0.2161	1.2	0	227.4	0	0.56	4.291
359	3/15/2016 21:20	58.109	94.5	0.2156	1.2	0	169.9	0	2.26	4.291
360	3/15/2016 21:30	58.582	92.8	0.2156	1.2	0	324.3	0	3.94	4.291
361	3/15/2016 21:40	58.582	93.2	0.2156	1.2	0	53.3	0	1.7	4.291
362	3/15/2016 21:50	58.368	95.5	0.2156	1.2	0	23.9	0.56	3.38	4.291
363	3/15/2016 22:00	57.936	96.2	0.2156	1.2	0	22.5	0	1.7	4.291
364	3/15/2016 22:10	57.42	96.5	0.2156	1.2	0	344	0	0	4.291
365	3/15/2016 22:20	56.858	96.8	0.2156	1.2	0	344	0	0	4.291
366	3/15/2016 22:30	56.556	96.5	0.2156	1.2	0	307.5	0	2.26	4.291
367	3/15/2016 22:40	56.469	96.8	0.2161	1.2	0	234.5	0.56	2.26	4.285
368	3/15/2016 22:50	57.247	94.7	0.2161	1.2	0	238.7	1.7	6.2	4.285
369	3/15/2016 23:00	56.728	94.4	0.2164	1.2	0	237.3	1.12	6.76	4.285
370	3/15/2016 23:10	56.512	95.2	0.2161	1.2	0	84.2	0	1.7	4.285
371	3/15/2016 23:20	56.165	96.5	0.2161	1.2	0	192.3	0	2.26	4.285
372	3/15/2016 23:30	55.69	96.5	0.2164	1.2	0	228.8	0.56	2.26	4.285
373	3/15/2016 23:40	55.386	96.4	0.2164	1.2	0	226	0.56	4.5	4.285
374	3/15/2016 23:50	57.204	87.7	0.2164	1.2	0	202.2	1.7	4.5	4.285
375	3/16/2016 0:00	57.636	85.5	0.2164	1.2	0	198	2.82	7.31	4.285
376	3/16/2016 0:10	57.636	87.3	0.2164	1.2	0	251.3	2.26	6.76	4.285
377	3/16/2016 0:20	57.936	86.1	0.2169	1.2	0	251.3	1.12	5.08	4.285
378	3/16/2016 0:30	57.16	87.9	0.2169	1.2	0	209.2	2.82	8.46	4.285
379	3/16/2016 0:40	58.582	82.5	0.2169	1.2	0	244.3	3.38	10.13	4.285
380	3/16/2016 0:50	58.755	79.9	0.2169	1.2	0	268.1	1.7	6.2	4.285
381	3/16/2016 1:00	56.383	87.2	0.2169	1.2	0	193.7	1.7	6.2	4.279
382	3/16/2016 1:10	58.066	81.5	0.2169	1.2	0	200.8	2.26	9.01	4.279
383	3/16/2016 1:20	56.599	86.4	0.2174	1.2	0	231.6	1.7	5.64	4.279
384	3/16/2016 1:30	57.333	85.5	0.2169	1.2	0	244.3	2.26	7.9	4.279
385	3/16/2016 1:40	56.901	84.5	0.2174	1.2	0	146	2.26	5.64	4.279
386	3/16/2016 1:50	58.885	75.4	0.2169	1.2	0	137.6	1.7	5.64	4.279
387	3/16/2016 2:00	56.469	86	0.2174	1.2	0	202.2	0.56	3.38	4.273
388	3/16/2016 2:10	55.949	81.9	0.2174	1.2	0	140.4	0	2.82	4.279
389	3/16/2016 2:20	55.299	84.7	0.2174	1.2	0	122.1	0.56	3.38	4.279
390	3/16/2016 2:30	55.647	80.3	0.2174	1.2	0	158.6	0.56	3.94	4.279
391	3/16/2016 2:40	57.204	76.8	0.2174	1.2	0	158.6	0.56	3.38	4.273
392	3/16/2016 2:50	57.592	78.9	0.2174	1.2	0	262.5	1.7	6.76	4.273
393	3/16/2016 3:00	59.788	69.5	0.2174	1.2	0	269.6	1.12	6.2	4.273
394	3/16/2016 3:10	58.582	71.7	0.2174	1.2	0	255.5	0.56	3.94	4.273
395	3/16/2016 3:20	59.142	67.3	0.2174	1.2	0	230.2	0.56	6.2	4.273
396	3/16/2016 3:30	57.85	72	0.2174	1.2	0	272.4	1.7	8.46	4.273
397	3/16/2016 3:40	58.885	67	0.2174	1.2	0	148.8	0.56	3.38	4.273
398	3/16/2016 3:50	58.282	64.8	0.2174	1.2	0	193.7	0.56	3.94	4.273
399	3/16/2016 4:00	57.807	65.5	0.2174	1.2	0	181.1	0	2.26	4.273
400	3/16/2016 4:10	57.679	65.5	0.2174	1.2	0	112.3	0	3.38	4.273
401	3/16/2016 4:20	59.272	61.9	0.2174	1.2	0	176.9	1.12	6.2	4.273
402	3/16/2016 4:30	60.647	56.6	0.2148	1.2	0	98.3	2.26	7.9	4.273
403	3/16/2016 4:40	60.733	55.6	0.2174	1.2	0	182.5	2.26	9.01	4.267
404	3/16/2016 4:50	62.406	52.7	0.2174	1.2	0	342.6	1.7	10.69	4.267
405	3/16/2016 5:00	62.661	50.6	0.2169	1.2	0	315.9	4.5	11.27	4.267
406	3/16/2016 5:10	61.248	52.9	0.2169	1.2	0	294.8	2.82	12.95	4.267
407	3/16/2016 5:20	59.616	56.5	0.2174	1.2	0	133.4	1.12	4.5	4.267
408	3/16/2016 5:30	57.807	60.6	0.2174	1.2	0	169.9	1.12	4.5	4.267
409	3/16/2016 5:40	58.239	59.6	0.2174	1.2	0	153	1.7	4.5	4.267
410	3/16/2016 5:50	57.549	62.1	0.2174	1.2	0	144.6	1.12	5.08	4.267
411	3/16/2016 6:00	58.152	60.7	0.2177	1.2	0	137.6	0	3.94	4.267
412	3/16/2016 6:10	57.376	62.5	0.2177	11.2	0	139	0.56	2.82	4.267
413	3/16/2016 6:20	57.204	62.8	0.2177	28.7	0	172.7	0.56	4.5	4.267
414	3/16/2016 6:30	55.776	66.4	0.2177	43.7	0	235.9	0.56	3.38	4.267
415	3/16/2016 6:40	55.602	68.1	0.2177	58.7	0	227.4	0.56	3.94	4.267
416	3/16/2016 6:50	56.208	66.6	0.2174	73.7	0	223.2	1.12	5.08	4.267
417	3/16/2016 7:00	56.295	67.3	0.2174	86.2	0	207.8	1.12	5.08	4.273
418	3/16/2016 7:10	56.383	67.7	0.2174	88.7	0	219	0.56	3.94	4.273
419	3/16/2016 7:20	58.626	62.5	0.2174	101.2	0	212	1.7	4.5	4.273
420	3/16/2016 7:30	57.807	62.9	0.2174	113.7	0	242.9	0	2.26	4.285
421	3/16/2016 7:40	56.728	68.4	0.2174	126.2	0	249.9	0	1.7	4.291
422	3/16/2016 7:50	58.066	66.6	0.2169	548.7	0	224.6	0.56	2.26	4.393
423	3/16/2016 8:00	61.677	59.6	0.2153	608.7	0	224.6	0	2.26	4.43
424	3/16/2016 8:10	63.347	57.6	0.2143	703.7	0	46.3	0	1.7	4.418
425	3/16/2016 8:20	63.819	54.3	0.2139	761.2	0	47.7	0	1.7	4.363
426	3/16/2016 8:30	64.546	55.2	0.2148	816.2	0	46.3	0	2.26	4.357
427	3/16/2016 8:40	66.772	53.5	0.2148	886.2	0	92.7	0	3.94	4.375
428	3/16/2016 8:50	64.375	55.5	0.2134	966.2	0	300.4	0.56	3.38	4.351
429	3/16/2016 9:00	63.39	57	0.2134	1043.7	0	22.5	1.12	5.08	4.363
430	3/16/2016 9:10	64.974	56.4	0.2134	1096.2	0	36.5	0.56	3.94	4.369
431	3/16/2016 9:20	67.714	52.7	0.2126	1146.2	0	353.8	0	2.26	4.363
432	3/16/2016 9:30	69.6	49.5	0.2122	1198.7	0	1.4	0	2.82	4.351
433	3/16/2016 9:40	69.427	51.6	0.2112	1243.7	0	92.7	0.56	2.82	4.345
434	3/16/2016 9:50	67.242	54.8	0.2112	1306.2	0	0	0.56	3.94	4.339
435	3/16/2016 10:00	70.072	49.7	0.2109	1341.2	0	25.3	0.56	3.38	4.387
436	3/16/2016 10:10	69.042	52.7	0.2109	1416.2	0	16.8	1.7	5.64	4.363
437	3/16/2016 10:20	70.029	52.7	0.2109	1438.7	0	26.7	0.56	4.5	4.357
438	3/16/2016 10:30	70.029	53.1	0.2104	1483.7	0	82.8	1.7	5.64	4.345
439	3/16/2016 10:40	71.49	50	0.2104	1521.2	0	80	2.26	6.76	4.339
440	3/16/2016 10:50	71.533	50.1	0.21	1513.7	0	88.4	3.38	7.9	4.393
441	3/16/2016 11:00	72.394	46.9	0.21	1548.7	0	266.7	2.26	8.46	4.369
442	3/16/2016 11:10	75.551	42.7	0.2095	1556.2	0	136.2	1.12	5.08	4.357
443	3/16/2016 11:20	72.739	47.8	0.21	1618.7	0	105.3	2.82	7.9	4.345
444	3/16/2016 11:30	72.869	46.8	0.2092	1598.7	0	26.7	3.38	8.46	4.339
445	3/16/2016 11:40	71.62	55.3	0.2087	1661.2	0	342.6	2.26	14.09	4.393
446	3/16/2016 11:50	70.416	57.8	0.2095	1588.7	0	262.5	4.5	11.27	4.363
447	3/16/2016 12:00	71.103	59.4	0.2095	1621.2	0	73	2.82	10.13	4.351
448	3/16/2016 12:10	71.62	57.5	0.21	1613.7	0	303.2	2.82	8.46	4.345
449	3/16/2016 12:20	71.964	60.8	0.2087	1678.7	0	231.6	2.82	11.27	4.339
450	3/16/2016 12:30	72.997	58.9	0.2078	1588.7	0	126.4	3.94	11.83	4.381
451	3/16/2016 12:40	71.06	60.7	0.2078	1686.2	0	60.4	5.64	14.65	4.363
452	3/16/2016 12:50	72.007	58.8	0.2073	1616.2	0	199.4	3.38	10.13	4.351
453	3/16/2016 13:00	73.558	57.2	0.2064	1581.2	0	50.5	2.26	7.9	4.339
454	3/16/2016 13:10	70.846	57	0.2073	333.7	0	61.8	5.08	11.27	4.333
455	3/16/2016 13:20	72.264	58.5	0.2078	1536.2	0	80	2.82	7.9	4.351
456	3/16/2016 13:30	71.877	52.8	0.207	1506.2	0	96.9	4.5	12.95	4.339
457	3/16/2016 13:40	73.04	48.9	0.2061	1513.7	0	192.3	4.5	16.89	4.339
458	3/16/2016 13:50	72.912	49	0.2061	1451.2	0	327.1	3.94	10.69	4.363
459	3/16/2016 14:00	73.386	49.2	0.2056	1428.7	0	42.1	3.38	12.95	4.345
460	3/16/2016 14:10	71.577	52	0.2073	1221.2	0	293.4	3.38	12.39	4.339
461	3/16/2016 14:20	72.307	46.6	0.2078	516.2	0	256.9	2.26	7.31	4.363
462	3/16/2016 14:30	71.661	48.3	0.207	1253.7	0	258.3	4.5	12.95	4.345
463	3/16/2016 14:40	72.955	46.2	0.2061	1218.7	0	75.8	3.94	14.09	4.345
464	3/16/2016 14:50	71.361	47.7	0.2061	1163.7	0	68.8	4.5	13.51	4.351
465	3/16/2016 15:00	71.06	47.3	0.2056	1066.2	0	64.6	4.5	15.77	4.339
466	3/16/2016 15:10	71.748	45.6	0.2052	1056.2	0	42.1	4.5	11.27	4.363
467	3/16/2016 15:20	72.567	45.2	0.2061	916.2	0	88.4	5.08	13.51	4.345
468	3/16/2016 15:30	72.05	46	0.2056	251.2	0	63.2	2.82	10.13	4.339
469	3/16/2016 15:40	71.361	48.1	0.2056	793.7	0	57.6	2.82	10.69	4.351
470	3/16/2016 15:50	71.834	47.3	0.2052	741.2	0	81.4	2.82	10.69	4.339
471	3/16/2016 16:00	71.577	49	0.2056	666.2	0	70.2	3.94	11.27	4.333
472	3/16/2016 16:10	70.93	48.5	0.2061	621.2	0	68.8	2.82	10.13	4.351
473	3/16/2016 16:20	70.372	49.3	0.2061	551.2	0	64.6	5.08	11.27	4.339
474	3/16/2016 16:30	71.231	48.6	0.2061	231.2	0	167.1	3.38	7.9	4.333
475	3/16/2016 16:40	68.484	51.5	0.2073	208.7	0	91.3	5.08	15.77	4.351
476	3/16/2016 16:50	67.586	52.8	0.2083	171.2	0	165.7	3.38	10.13	4.345
477	3/16/2016 17:00	67.028	53.8	0.2087	78.7	0	160	3.94	14.09	4.339
478	3/16/2016 17:10	66.558	55.3	0.2073	118.7	0	178.3	3.38	10.69	4.339
479	3/16/2016 17:20	66.173	56	0.2087	63.7	0	178.3	4.5	14.09	4.339
480	3/16/2016 17:30	65.701	56.7	0.2092	63.7	0	183.9	3.38	10.13	4.333
481	3/16/2016 17:40	65.701	57.2	0.2092	36.2	0	213.4	3.38	10.69	4.333
482	3/16/2016 17:50	65.658	57.3	0.2092	21.2	0	84.2	2.82	8.46	4.321
483	3/16/2016 18:00	64.589	61.8	0.2092	6.2	0	116.5	0.56	7.9	4.321
484	3/16/2016 18:10	64.332	65.1	0.2095	1.2	0	256.9	1.7	6.2	4.321
485	3/16/2016 18:20	64.247	66.4	0.2095	1.2	0	342.6	1.7	9.57	4.321
486	3/16/2016 18:30	64.332	66.6	0.2092	1.2	0	84.2	2.26	6.76	4.321
487	3/16/2016 18:40	64.204	67.4	0.2095	1.2	0	242.9	2.26	10.13	4.315
488	3/16/2016 18:50	64.074	67.1	0.2092	1.2	0	212	1.12	7.31	4.315
489	3/16/2016 19:00	64.117	67.9	0.2092	1.2	0	129.2	1.12	5.08	4.309
490	3/16/2016 19:10	63.689	69	0.2095	1.2	0	199.4	0.56	3.38	4.309
491	3/16/2016 19:20	63.518	71.1	0.2095	1.2	0	132	0.56	3.94	4.303
492	3/16/2016 19:30	62.233	76.3	0.2029	1.2	0	160	1.12	4.5	4.303
493	3/16/2016 19:40	59.788	85	0.2017	1.2	0	157.2	0	1.7	4.303
494	3/16/2016 19:50	58.798	87.3	0.2026	1.2	0	157.2	1.12	2.82	4.303
495	3/16/2016 20:00	58.411	87.6	0.2029	1.2	0	160	1.12	3.38	4.303
496	3/16/2016 20:10	57.979	88.5	0.2035	1.2	0	212	1.12	4.5	4.303
497	3/16/2016 20:20	57.893	89.8	0.2038	1.2	0	227.4	1.12	2.82	4.297
498	3/16/2016 20:30	58.455	89	0.2043	1.2	0	247.1	1.12	3.38	4.297
499	3/16/2016 20:40	58.498	88.8	0.2043	1.2	0	242.9	0.56	3.38	4.297
500	3/16/2016 20:50	58.325	88.6	0.2043	1.2	0	221.8	1.12	3.94	4.297
501	3/16/2016 21:00	57.592	89.2	0.2043	1.2	0	209.2	0	2.26	4.297
502	3/16/2016 21:10	57.463	89	0.2043	1.2	0	203.6	0.56	2.26	4.291
503	3/16/2016 21:20	57.549	87.8	0.2047	1.2	0	202.2	1.7	5.64	4.291
504	3/16/2016 21:30	56.599	88.5	0.2052	1.2	0	202.2	0.56	2.82	4.291
505	3/16/2016 21:40	56.383	88.5	0.2056	1.2	0.008	198	0.56	2.26	4.291
506	3/16/2016 21:50	56.34	88.1	0.2061	1.2	0	199.4	0.56	2.82	4.291
507	3/16/2016 22:00	55.733	89.4	0.2061	1.2	0	207.8	1.7	3.94	4.291
508	3/16/2016 22:10	55.429	90	0.2064	1.2	0	207.8	1.7	4.5	4.291
509	3/16/2016 22:20	55.69	89.8	0.207	1.2	0	209.2	1.12	2.82	4.291
510	3/16/2016 22:30	55.863	89.1	0.2073	1.2	0	213.4	1.7	5.08	4.291
511	3/16/2016 22:40	55.299	90.3	0.2087	1.2	0	210.6	1.7	4.5	4.291
512	3/16/2016 22:50	55.342	89.8	0.2092	1.2	0	212	1.7	4.5	4.291
513	3/16/2016 23:00	55.125	88.8	0.21	1.2	0	205	1.7	6.2	4.291
514	3/16/2016 23:10	55.386	88.6	0.2104	1.2	0	199.4	1.7	3.94	4.291
515	3/16/2016 23:20	55.69	88.2	0.2109	1.2	0	178.3	1.12	3.38	4.291
516	3/16/2016 23:30	54.909	90.1	0.2109	1.2	0	178.3	0.56	2.82	4.291
517	3/16/2016 23:40	55.213	90.4	0.2112	1.2	0	178.3	0	1.7	4.291
518	3/16/2016 23:50	55.515	89.7	0.2109	1.2	0	178.3	1.12	2.26	4.285
519	3/17/2016 0:00	54.952	90.9	0.2112	1.2	0	176.9	1.12	2.82	4.285
520	3/17/2016 0:10	54.865	91.3	0.2112	1.2	0	209.2	1.12	4.5	4.285
521	3/17/2016 0:20	55.038	90.9	0.2112	1.2	0	216.2	0.56	2.26	4.285
522	3/17/2016 0:30	54.473	92.1	0.2112	1.2	0	216.2	0.56	1.7	4.285
523	3/17/2016 0:40	54.777	92.2	0.2109	1.2	0	217.6	0	1.7	4.285
524	3/17/2016 0:50	54.343	92.5	0.2109	1.2	0	217.6	0	2.26	4.285
525	3/17/2016 1:00	54.343	92.8	0.2112	1.2	0	217.6	0	1.7	4.285
526	3/17/2016 1:10	54.516	92.7	0.2112	1.2	0	217.6	0.56	2.26	4.285
527	3/17/2016 1:20	54.169	92.4	0.2112	1.2	0	217.6	0.56	2.26	4.285
528	3/17/2016 1:30	53.776	92.7	0.2117	1.2	0	217.6	0	1.7	4.285
529	3/17/2016 1:40	54.909	89.8	0.2117	1.2	0	217.6	1.7	3.94	4.285
530	3/17/2016 1:50	54.43	90.3	0.2117	1.2	0	209.2	1.7	4.5	4.285
531	3/17/2016 2:00	53.82	91.3	0.2117	1.2	0	205	1.12	2.82	4.279
532	3/17/2016 2:10	53.776	91.7	0.2117	1.2	0	203.6	1.12	2.26	4.279
533	3/17/2016 2:20	54.037	91.6	0.2117	1.2	0	203.6	0.56	2.26	4.285
534	3/17/2016 2:30	53.82	92.1	0.2117	1.2	0	203.6	0.56	1.7	4.279
535	3/17/2016 2:40	53.994	92.4	0.2117	1.2	0	207.8	0.56	3.38	4.279
536	3/17/2016 2:50	54.343	91.1	0.2117	1.2	0	210.6	0.56	3.38	4.279
537	3/17/2016 3:00	54.169	91.2	0.2117	1.2	0	220.4	1.12	3.94	4.273
538	3/17/2016 3:10	54.777	89.2	0.2117	1.2	0	214.8	1.7	5.64	4.279
539	3/17/2016 3:20	53.733	88.4	0.2117	1.2	0	209.2	1.7	2.82	4.279
540	3/17/2016 3:30	53.994	82.9	0.2122	1.2	0	209.2	1.7	4.5	4.309
541	3/17/2016 3:40	53.602	83.2	0.2122	1.2	0	210.6	1.7	4.5	4.273
542	3/17/2016 3:50	53.035	84.1	0.2122	1.2	0	203.6	1.12	2.26	4.273
543	3/17/2016 4:00	53.776	81.4	0.2122	1.2	0	209.2	1.12	3.38	4.273
544	3/17/2016 4:10	54.3	80.3	0.2122	1.2	0	212	1.12	3.38	4.273
545	3/17/2016 4:20	53.341	82.5	0.2122	1.2	0	209.2	0.56	2.26	4.273
546	3/17/2016 4:30	52.992	82	0.2126	1.2	0	209.2	0.56	1.7	4.273
547	3/17/2016 4:40	53.427	81.4	0.2122	1.2	0	209.2	0.56	2.26	4.273
548	3/17/2016 4:50	52.423	82.8	0.2126	1.2	0	209.2	0.56	2.26	4.273
549	3/17/2016 5:00	53.121	82.5	0.2126	1.2	0	216.2	1.7	5.64	4.273
550	3/17/2016 5:10	52.554	83.5	0.2126	1.2	0	207.8	1.12	2.82	4.273
551	3/17/2016 5:20	52.554	83.7	0.2126	1.2	0	212	1.7	4.5	4.273
552	3/17/2016 5:30	53.035	81.8	0.2126	1.2	0	207.8	1.7	2.82	4.273
553	3/17/2016 5:40	52.86	83.1	0.2126	1.2	0	209.2	0.56	2.82	4.273
554	3/17/2016 5:50	53.645	80.3	0.2131	1.2	0	207.8	0.56	2.82	4.267
555	3/17/2016 6:00	53.645	79.8	0.2126	1.2	0	207.8	0.56	3.38	4.273
556	3/17/2016 6:10	55.168	78.6	0.2126	11.2	0	217.6	0.56	4.5	4.267
557	3/17/2016 6:20	54.3	78.9	0.2126	23.7	0	210.6	1.7	3.38	4.267
558	3/17/2016 6:30	55.038	76.8	0.2126	31.2	0	223.2	1.7	3.38	4.267
559	3/17/2016 6:40	53.951	80.1	0.2131	41.2	0	199.4	0.56	2.82	4.267
560	3/17/2016 6:50	53.166	83.4	0.2131	51.2	0	176.9	0	2.26	4.267
561	3/17/2016 7:00	53.298	84.5	0.2131	63.7	0	176.9	0	1.7	4.267
562	3/17/2016 7:10	54.212	84.2	0.2131	103.7	0	210.6	1.7	4.5	4.273
563	3/17/2016 7:20	53.733	86	0.2126	121.2	0	210.6	0.56	2.82	4.291
564	3/17/2016 7:30	54.865	83.1	0.2126	126.2	0	210.6	0	0.56	4.303
565	3/17/2016 7:40	54.82	84.6	0.2126	151.2	0	210.6	0	1.7	4.321
566	3/17/2016 7:50	55.558	83.7	0.2126	476.2	0	210.6	0	1.7	4.412
567	3/17/2016 8:00	59.616	74.2	0.2112	593.7	0	210.6	0	1.7	4.393
568	3/17/2016 8:10	61.761	71.5	0.2104	646.2	0	207.8	0	2.26	4.375
569	3/17/2016 8:20	62.875	67.9	0.2095	708.7	0	207.8	0	1.7	4.363
570	3/17/2016 8:30	64.589	63.8	0.2095	798.7	0	207.8	0	1.7	4.351
571	3/17/2016 8:40	63.304	65.2	0.21	251.2	0	207.8	0	2.26	4.345
572	3/17/2016 8:50	64.632	63.7	0.2095	873.7	0	35.1	0	2.82	4.339
573	3/17/2016 9:00	66.515	60.9	0.2087	968.7	0	35.1	0	1.7	4.387
574	3/17/2016 9:10	63.133	65.2	0.2095	396.2	0	35.1	0.56	2.26	4.369
575	3/17/2016 9:20	65.273	65	0.2092	1121.2	0	33.7	0	1.12	4.363
576	3/17/2016 9:30	64.418	65	0.2078	1176.2	0	25.3	0.56	3.38	4.351
577	3/17/2016 9:40	68.056	60.5	0.207	1273.7	0	18.3	0	2.82	4.345
578	3/17/2016 9:50	65.658	65.1	0.2073	1283.7	0	355.2	1.12	5.08	4.339
579	3/17/2016 10:00	65.487	66.2	0.2073	1331.2	0	306.1	3.38	8.46	4.393
580	3/17/2016 10:10	65.188	67.8	0.2073	1221.2	0	297.6	3.94	7.9	4.369
