"Plot Title: 10364435"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Temperature)","RH, % (LGR S/N: 10364435, SEN S/N: 10344953, LBL: Relative Humdity)","Water Content, m³/m³ (LGR S/N: 10364435, SEN S/N: 10346476, LBL: Soil Moisture)","Wind Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364435, SEN S/N: 10349681)","Wind Direction, ø (LGR S/N: 10364435, SEN S/N: 10349732, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364435, SEN S/N: 10349862, LBL: Photosysnthesis)","Rain, in (LGR S/N: 10364435, SEN S/N: 10364406, LBL: Rainfall)","Batt, V (LGR S/N: 10364435)"
252,11/12/15 11:52:46 PM,51.678,66.600,0.3339,0.00,1.12,213.4,1161.2,0.000,4.224
253,11/13/15 12:02:46 AM,52.072,67.200,0.3339,0.00,2.26,186.7,1198.7,0.000,4.224
254,11/13/15 12:12:46 AM,53.035,61.900,0.3339,0.56,2.82,95.5,1236.2,0.000,4.224
255,11/13/15 12:22:46 AM,53.209,66.700,0.3339,0.00,2.82,233.1,1258.7,0.000,4.224
256,11/13/15 12:32:46 AM,54.300,60.800,0.3339,0.00,1.70,226.0,1291.2,0.000,4.224
257,11/13/15 12:42:46 AM,54.255,64.900,0.3335,0.56,2.82,221.8,1303.7,0.000,4.224
258,11/13/15 12:52:46 AM,54.430,59.900,0.3335,0.00,2.26,192.3,1331.2,0.000,4.224
259,11/13/15 01:02:46 AM,54.387,57.800,0.3335,0.56,2.82,190.9,1343.7,0.000,4.224
260,11/13/15 01:12:46 AM,55.213,62.200,0.3335,1.12,4.50,209.2,1356.2,0.000,4.224
261,11/13/15 01:22:46 AM,55.558,64.900,0.3335,1.12,4.50,206.4,1366.2,0.000,4.231
262,11/13/15 01:32:46 AM,55.299,62.200,0.3330,1.12,5.08,206.4,1371.2,0.000,4.231
263,11/13/15 01:42:46 AM,55.299,63.300,0.3330,1.12,3.38,203.6,1371.2,0.000,4.224
264,11/13/15 01:52:46 AM,55.125,66.900,0.3330,2.26,5.08,205.0,1368.7,0.000,4.231
265,11/13/15 02:02:46 AM,55.602,64.900,0.3326,2.26,6.20,196.5,1368.7,0.000,4.231
266,11/13/15 02:12:46 AM,56.208,63.700,0.3326,2.26,5.08,209.2,1358.7,0.000,4.231
267,11/13/15 02:22:46 AM,55.647,67.100,0.3326,2.26,6.76,206.4,1343.7,0.000,4.231
268,11/13/15 02:32:46 AM,57.074,66.500,0.3326,2.26,6.20,223.2,1331.2,0.000,4.255
269,11/13/15 02:42:46 AM,58.325,65.400,0.3326,1.70,5.64,220.4,1311.2,0.000,4.237
270,11/13/15 02:52:46 AM,56.988,61.900,0.3321,2.26,5.64,205.0,1288.7,0.000,4.237
271,11/13/15 03:02:46 AM,57.979,60.700,0.3321,2.26,5.64,213.4,1258.7,0.000,4.237
272,11/13/15 03:12:46 AM,57.290,60.000,0.3321,2.82,7.90,212.0,1228.7,0.000,4.237
273,11/13/15 03:22:46 AM,57.160,61.200,0.3317,2.82,6.76,200.8,1201.2,0.000,4.237
274,11/13/15 03:32:46 AM,57.463,60.600,0.3317,2.26,5.64,205.0,1158.7,0.000,4.237
275,11/13/15 03:42:46 AM,57.893,60.400,0.3312,1.70,5.08,192.3,1118.7,0.000,4.237
276,11/13/15 03:52:46 AM,58.455,57.700,0.3312,1.12,3.94,206.4,1076.2,0.000,4.237
277,11/13/15 04:02:46 AM,58.498,57.900,0.3312,1.12,5.08,214.8,1031.2,0.000,4.237
278,11/13/15 04:12:46 AM,57.850,58.700,0.3312,1.70,5.64,209.2,986.2,0.000,4.237
279,11/13/15 04:22:46 AM,57.936,57.500,0.3308,1.70,5.64,203.6,933.7,0.000,4.237
280,11/13/15 04:32:46 AM,59.142,58.200,0.3308,0.56,3.94,176.9,886.2,0.000,4.237
281,11/13/15 04:42:46 AM,57.722,59.600,0.3308,0.56,4.50,198.0,823.7,0.000,4.237
282,11/13/15 04:52:46 AM,57.850,61.200,0.3308,0.56,2.82,202.2,401.2,0.000,4.237
283,11/13/15 05:02:46 AM,58.712,60.800,0.3304,0.56,3.94,195.1,118.7,0.000,4.237
284,11/13/15 05:12:46 AM,58.498,61.400,0.3304,0.00,3.94,176.9,196.2,0.000,4.237
285,11/13/15 05:22:46 AM,57.549,61.800,0.3304,0.56,2.82,174.1,573.7,0.000,4.237
286,11/13/15 05:32:46 AM,56.772,63.200,0.3304,0.56,4.50,165.7,513.7,0.000,4.237
287,11/13/15 05:42:46 AM,55.819,65.600,0.3299,0.56,3.38,101.1,443.7,0.000,4.237
288,11/13/15 05:52:46 AM,54.561,68.600,0.3304,0.56,4.50,95.5,373.7,0.000,4.237
289,11/13/15 06:02:46 AM,52.554,70.200,0.3299,0.00,2.82,64.6,101.2,0.000,4.237
290,11/13/15 06:12:46 AM,49.959,76.400,0.3299,1.70,3.94,50.5,83.7,0.000,4.237
291,11/13/15 06:22:46 AM,49.604,78.100,0.3299,0.56,2.26,49.1,73.7,0.000,4.237
292,11/13/15 06:32:46 AM,49.428,79.100,0.3299,0.00,2.82,49.1,58.7,0.000,4.237
293,11/13/15 06:42:46 AM,49.471,79.200,0.3299,0.00,1.70,16.8,46.2,0.000,4.237
294,11/13/15 06:52:46 AM,48.450,80.700,0.3299,0.00,2.26,36.5,26.2,0.000,4.237
295,11/13/15 07:02:46 AM,48.094,81.600,0.3299,0.00,2.26,40.7,11.2,0.000,4.237
296,11/13/15 07:12:46 AM,47.244,83.600,0.3299,0.00,2.82,40.7,1.2,0.000,4.237
297,11/13/15 07:22:46 AM,46.796,84.400,0.3299,1.12,2.82,46.3,1.2,0.000,4.237
298,11/13/15 07:32:46 AM,46.661,84.800,0.3299,0.56,2.82,56.2,1.2,0.000,4.237
299,11/13/15 07:42:46 AM,46.256,85.700,0.3299,0.00,1.70,50.5,1.2,0.000,4.237
300,11/13/15 07:52:46 AM,46.346,86.200,0.3299,0.56,2.26,50.5,1.2,0.000,4.237
301,11/13/15 08:02:46 AM,45.851,86.600,0.3299,0.56,2.26,50.5,1.2,0.000,4.237
302,11/13/15 08:12:46 AM,46.076,85.800,0.3299,0.00,1.12,50.5,1.2,0.000,4.237
303,11/13/15 08:22:46 AM,46.031,86.700,0.3299,1.12,2.82,44.9,1.2,0.000,4.237
304,11/13/15 08:32:46 AM,46.256,87.000,0.3299,0.56,2.82,43.5,1.2,0.000,4.237
305,11/13/15 08:42:46 AM,47.154,86.200,0.3304,0.00,2.26,43.5,1.2,0.000,4.237
306,11/13/15 08:52:46 AM,46.974,87.000,0.3304,0.00,1.12,43.5,1.2,0.000,4.237
307,11/13/15 09:02:46 AM,47.064,87.400,0.3304,0.00,0.56,43.5,1.2,0.000,4.237
308,11/13/15 09:12:46 AM,47.422,87.600,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
309,11/13/15 09:22:46 AM,47.871,87.100,0.3304,0.00,1.12,43.5,1.2,0.000,4.237
310,11/13/15 09:32:46 AM,47.914,85.800,0.3304,0.00,1.12,43.5,1.2,0.000,4.237
311,11/13/15 09:42:46 AM,47.959,86.400,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
312,11/13/15 09:52:46 AM,48.049,86.100,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
313,11/13/15 10:02:46 AM,47.512,87.000,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
314,11/13/15 10:12:46 AM,47.244,88.100,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
315,11/13/15 10:22:46 AM,47.334,87.900,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
316,11/13/15 10:32:46 AM,46.931,88.600,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
317,11/13/15 10:42:46 AM,46.706,88.700,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
318,11/13/15 10:52:46 AM,46.616,89.400,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
319,11/13/15 11:02:46 AM,46.301,90.300,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
320,11/13/15 11:12:46 AM,45.986,90.700,0.3308,0.00,0.00,43.5,1.2,0.000,4.237
321,11/13/15 11:22:46 AM,45.986,91.800,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
322,11/13/15 11:32:46 AM,45.986,91.800,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
323,11/13/15 11:42:46 AM,45.761,92.300,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
324,11/13/15 11:52:46 AM,45.624,92.600,0.3308,0.00,0.00,43.5,1.2,0.000,4.237
325,11/13/15 12:02:46 PM,45.217,93.000,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
326,11/13/15 12:12:46 PM,44.674,93.400,0.3304,0.00,0.00,43.5,1.2,0.000,4.237
327,11/13/15 12:22:46 PM,44.400,92.600,0.3304,0.00,1.12,43.5,1.2,0.000,4.237
328,11/13/15 12:32:46 PM,44.218,92.100,0.3304,0.00,2.26,39.3,1.2,0.000,4.237
329,11/13/15 12:42:46 PM,43.945,91.700,0.3304,0.56,2.82,42.1,1.2,0.000,4.237
330,11/13/15 12:52:46 PM,43.443,91.900,0.3304,0.56,2.82,42.1,1.2,0.000,4.237
331,11/13/15 01:02:46 PM,43.259,91.900,0.3304,1.12,2.82,39.3,1.2,0.000,4.237
332,11/13/15 01:12:46 PM,43.167,91.800,0.3304,1.70,3.38,37.9,1.2,0.000,4.237
333,11/13/15 01:22:46 PM,42.570,92.600,0.3304,1.12,3.38,37.9,1.2,0.000,4.237
334,11/13/15 01:32:46 PM,43.075,91.600,0.3304,0.00,2.26,14.0,1.2,0.000,4.237
335,11/13/15 01:42:46 PM,43.306,91.600,0.3304,0.00,0.56,0.0,1.2,0.000,4.237
336,11/13/15 01:52:46 PM,42.386,93.000,0.3304,0.00,2.26,23.9,1.2,0.000,4.237
337,11/13/15 02:02:46 PM,42.525,92.600,0.3304,0.00,1.12,39.3,1.2,0.000,4.237
338,11/13/15 02:12:46 PM,41.878,93.500,0.3299,0.00,0.00,39.3,1.2,0.000,4.237
339,11/13/15 02:22:46 PM,41.925,93.700,0.3299,0.00,1.12,39.3,1.2,0.000,4.237
340,11/13/15 02:32:46 PM,41.970,93.500,0.3299,0.56,2.26,39.3,1.2,0.000,4.237
341,11/13/15 02:42:46 PM,41.508,94.100,0.3299,0.56,2.82,37.9,1.2,0.000,4.237
342,11/13/15 02:52:46 PM,41.878,93.400,0.3299,0.00,1.12,37.9,1.2,0.000,4.237
343,11/13/15 03:02:46 PM,41.369,94.100,0.3299,0.56,2.26,37.9,1.2,0.000,4.237
344,11/13/15 03:12:46 PM,41.508,93.200,0.3299,0.56,2.26,39.3,1.2,0.000,4.237
345,11/13/15 03:22:46 PM,41.322,93.300,0.3299,0.56,2.82,37.9,1.2,0.000,4.237
346,11/13/15 03:32:46 PM,41.416,93.000,0.3299,0.00,1.70,37.9,1.2,0.000,4.237
347,11/13/15 03:42:46 PM,40.905,93.800,0.3299,0.56,2.82,37.9,1.2,0.000,4.231
348,11/13/15 03:52:46 PM,40.719,93.400,0.3299,0.56,2.26,37.9,1.2,0.000,4.237
349,11/13/15 04:02:46 PM,40.951,92.800,0.3299,0.00,2.26,40.7,1.2,0.000,4.237
350,11/13/15 04:12:46 PM,41.137,92.700,0.3299,0.00,1.70,26.7,1.2,0.000,4.237
351,11/13/15 04:22:46 PM,41.043,93.000,0.3299,0.00,1.70,39.3,1.2,0.000,4.237
352,11/13/15 04:32:46 PM,41.043,92.700,0.3299,0.00,1.12,39.3,1.2,0.000,4.231
353,11/13/15 04:42:46 PM,40.905,93.200,0.3299,0.56,1.70,39.3,1.2,0.000,4.237
354,11/13/15 04:52:46 PM,41.137,93.000,0.3299,0.56,2.82,39.3,1.2,0.000,4.237
355,11/13/15 05:02:46 PM,40.532,93.400,0.3299,0.00,2.26,39.3,1.2,0.000,4.231
356,11/13/15 05:12:46 PM,40.811,93.100,0.3299,1.12,3.94,37.9,1.2,0.000,4.231
357,11/13/15 05:22:46 PM,41.043,92.100,0.3299,0.00,1.70,37.9,1.2,0.000,4.231
358,11/13/15 05:32:46 PM,41.043,91.700,0.3299,0.00,2.26,37.9,1.2,0.000,4.231
359,11/13/15 05:42:46 PM,40.905,91.000,0.3299,0.00,1.70,36.5,1.2,0.000,4.231
360,11/13/15 05:52:46 PM,40.579,91.100,0.3299,0.00,1.12,39.3,1.2,0.000,4.231
361,11/13/15 06:02:46 PM,40.345,91.200,0.3299,0.00,2.26,43.5,1.2,0.000,4.255
362,11/13/15 06:12:46 PM,40.251,91.300,0.3299,0.00,1.12,46.3,1.2,0.000,4.231
363,11/13/15 06:22:46 PM,40.858,89.800,0.3299,0.00,2.26,44.9,1.2,0.000,4.231
364,11/13/15 06:32:46 PM,40.111,91.700,0.3299,0.56,2.82,39.3,1.2,0.000,4.231
365,11/13/15 06:42:46 PM,40.111,91.200,0.3299,0.56,2.82,37.9,1.2,0.000,4.231
366,11/13/15 06:52:46 PM,39.924,91.900,0.3299,0.00,1.70,36.5,1.2,0.000,4.231
367,11/13/15 07:02:46 PM,40.111,91.300,0.3295,0.00,1.70,36.5,1.2,0.000,4.231
368,11/13/15 07:12:46 PM,40.438,90.700,0.3295,0.00,1.70,36.5,1.2,0.000,4.231
369,11/13/15 07:22:46 PM,40.158,90.300,0.3295,0.00,1.12,36.5,1.2,0.000,4.231
370,11/13/15 07:32:46 PM,40.204,90.200,0.3295,0.00,2.26,36.5,1.2,0.000,4.231
371,11/13/15 07:42:46 PM,39.454,91.600,0.3299,0.56,3.38,36.5,1.2,0.000,4.231
372,11/13/15 07:52:46 PM,39.549,91.700,0.3295,1.12,2.82,36.5,1.2,0.000,4.231
373,11/13/15 08:02:46 PM,39.877,91.300,0.3295,1.12,2.82,36.5,1.2,0.000,4.249
374,11/13/15 08:12:46 PM,40.017,90.400,0.3299,0.56,2.26,36.5,8.7,0.000,4.231
375,11/13/15 08:22:46 PM,40.064,90.000,0.3299,1.12,3.38,36.5,21.2,0.000,4.231
376,11/13/15 08:32:46 PM,40.064,89.900,0.3299,0.56,3.94,35.1,31.2,0.000,4.231
377,11/13/15 08:42:46 PM,40.438,89.900,0.3304,1.12,2.82,35.1,43.7,0.000,4.231
378,11/13/15 08:52:46 PM,40.579,89.900,0.3308,1.12,2.82,35.1,53.7,0.000,4.231
379,11/13/15 09:02:46 PM,40.158,90.800,0.3312,0.56,2.26,36.5,63.7,0.000,4.231
380,11/13/15 09:12:46 PM,41.925,88.800,0.3312,0.00,1.12,36.5,283.7,0.000,4.231
381,11/13/15 09:22:46 PM,44.856,83.600,0.3312,0.00,0.00,36.5,343.7,0.000,4.224
382,11/13/15 09:32:46 PM,46.661,80.100,0.3312,0.00,0.00,36.5,393.7,0.000,4.224
383,11/13/15 09:42:46 PM,48.717,75.900,0.3312,0.00,0.00,36.5,466.2,0.000,4.224
384,11/13/15 09:52:46 PM,46.616,75.100,0.3321,0.00,1.12,2.8,521.2,0.000,4.224
385,11/13/15 10:02:46 PM,47.109,76.600,0.3321,0.00,0.00,283.6,98.7,0.000,4.224
386,11/13/15 10:12:46 PM,49.604,69.600,0.3321,0.00,0.00,283.6,196.2,0.000,4.224
387,11/13/15 10:22:46 PM,48.493,72.700,0.3321,0.00,0.00,283.6,711.2,0.000,4.224
388,11/13/15 10:32:46 PM,51.062,71.800,0.3321,0.00,0.00,283.6,108.7,0.000,4.224
389,11/13/15 10:42:46 PM,49.516,74.400,0.3321,0.00,1.12,282.2,778.7,0.000,4.224
390,11/13/15 10:52:46 PM,50.180,75.100,0.3326,0.00,1.12,262.5,881.2,0.000,4.224
391,11/13/15 11:02:46 PM,49.737,73.300,0.3326,0.00,1.12,252.7,933.7,0.000,4.224
392,11/13/15 11:12:46 PM,50.488,73.000,0.3326,0.00,0.56,206.4,983.7,0.000,4.224
393,11/13/15 11:22:46 PM,50.709,73.300,0.3326,0.00,2.82,217.6,1026.2,0.000,4.224
394,11/13/15 11:32:46 PM,51.678,72.300,0.3326,0.00,1.12,207.8,1073.7,0.000,4.224
395,11/13/15 11:42:46 PM,51.984,72.000,0.3326,0.00,1.70,216.2,1116.2,0.000,4.224
396,11/13/15 11:52:46 PM,52.335,72.200,0.3326,0.00,2.26,217.6,1156.2,0.000,4.224
397,11/14/15 12:02:46 AM,51.940,71.500,0.3321,0.00,2.26,205.0,1191.2,0.000,4.224
398,11/14/15 12:12:46 AM,52.554,71.600,0.3321,0.00,2.26,203.6,1223.7,0.000,4.224
399,11/14/15 12:22:46 AM,54.082,72.900,0.3321,0.00,1.70,209.2,1253.7,0.000,4.224
400,11/14/15 12:32:46 AM,53.733,69.500,0.3321,0.00,2.82,195.1,1283.7,0.000,4.224
401,11/14/15 12:42:46 AM,54.473,68.800,0.3321,0.00,1.70,179.7,1301.2,0.000,4.224
402,11/14/15 12:52:46 AM,54.865,64.700,0.3317,0.00,3.38,202.2,1321.2,0.000,4.224
403,11/14/15 01:02:46 AM,54.995,67.600,0.3317,0.00,2.26,210.6,1343.7,0.000,4.224
404,11/14/15 01:12:46 AM,55.733,66.500,0.3317,0.00,2.26,196.5,1353.7,0.000,4.224
405,11/14/15 01:22:46 AM,55.602,65.900,0.3312,0.56,2.82,209.2,1356.2,0.000,4.224
406,11/14/15 01:32:46 AM,56.728,65.500,0.3312,1.12,4.50,209.2,1363.7,0.000,4.224
407,11/14/15 01:42:46 AM,57.247,67.800,0.3312,1.12,5.64,217.6,1361.2,0.000,4.224
408,11/14/15 01:52:46 AM,57.333,66.000,0.3308,0.56,3.38,213.4,1358.7,0.000,4.224
409,11/14/15 02:02:46 AM,58.842,69.100,0.3308,1.12,6.20,190.9,1353.7,0.000,4.224
410,11/14/15 02:12:46 AM,57.031,66.300,0.3308,1.70,5.08,206.4,1348.7,0.000,4.224
411,11/14/15 02:22:46 AM,58.498,67.100,0.3304,0.56,3.38,217.6,1331.2,0.000,4.224
412,11/14/15 02:32:46 AM,58.109,67.700,0.3304,1.12,4.50,186.7,1316.2,0.000,4.249
413,11/14/15 02:42:46 AM,57.765,65.300,0.3304,1.12,3.94,202.2,1298.7,0.000,4.224
414,11/14/15 02:52:46 AM,58.195,66.100,0.3299,0.56,3.94,206.4,1278.7,0.000,4.224
415,11/14/15 03:02:46 AM,57.463,66.100,0.3299,1.12,4.50,188.1,1246.2,0.000,4.231
416,11/14/15 03:12:46 AM,59.099,66.800,0.3299,1.12,3.94,212.0,1213.7,0.000,4.224
417,11/14/15 03:22:46 AM,58.325,67.400,0.3290,1.12,3.94,214.8,1176.2,0.000,4.231
418,11/14/15 03:32:46 AM,58.885,66.200,0.3295,1.12,4.50,171.3,1151.2,0.000,4.231
419,11/14/15 03:42:46 AM,58.541,66.900,0.3290,1.12,7.31,216.2,1103.7,0.000,4.224
420,11/14/15 03:52:46 AM,57.420,68.600,0.3295,1.70,5.08,214.8,1063.7,0.000,4.231
421,11/14/15 04:02:46 AM,59.445,67.400,0.3290,1.70,7.31,223.2,1018.7,0.000,4.231
422,11/14/15 04:12:46 AM,58.971,67.700,0.3290,1.12,4.50,205.0,973.7,0.000,4.231
423,11/14/15 04:22:46 AM,59.401,66.800,0.3290,0.00,2.82,206.4,923.7,0.000,4.231
424,11/14/15 04:32:46 AM,58.195,65.700,0.3286,1.12,3.94,202.2,871.2,0.000,4.231
425,11/14/15 04:42:46 AM,58.971,66.200,0.3282,1.12,6.20,200.8,806.2,0.000,4.231
426,11/14/15 04:52:46 AM,58.498,66.500,0.3286,1.12,5.08,210.6,498.7,0.000,4.231
427,11/14/15 05:02:46 AM,58.582,68.000,0.3282,1.12,4.50,213.4,123.7,0.000,4.231
428,11/14/15 05:12:46 AM,57.074,68.200,0.3282,1.70,6.20,207.8,163.7,0.000,4.231
429,11/14/15 05:22:46 AM,58.712,67.900,0.3282,0.56,3.38,164.3,546.2,0.000,4.237
430,11/14/15 05:32:46 AM,59.358,68.900,0.3282,0.00,1.70,109.5,506.2,0.000,4.231
431,11/14/15 05:42:46 AM,57.636,69.300,0.3282,0.00,1.12,200.8,431.2,0.000,4.231
432,11/14/15 05:52:46 AM,54.952,72.900,0.3277,0.00,2.82,88.4,373.7,0.000,4.237
433,11/14/15 06:02:46 AM,52.423,77.800,0.3277,0.00,1.70,61.8,93.7,0.000,4.237
434,11/14/15 06:12:46 AM,51.282,80.400,0.3277,0.56,2.82,44.9,81.2,0.000,4.237
435,11/14/15 06:22:46 AM,50.664,81.200,0.3277,0.00,0.00,40.7,68.7,0.000,4.237
436,11/14/15 06:32:46 AM,50.974,81.000,0.3277,0.00,2.82,11.2,58.7,0.000,4.237
437,11/14/15 06:42:46 AM,49.737,83.400,0.3277,2.26,3.94,39.3,38.7,0.000,4.237
438,11/14/15 06:52:46 AM,49.383,83.600,0.3277,3.38,5.64,51.9,23.7,0.000,4.237
439,11/14/15 07:02:46 AM,48.717,84.900,0.3277,2.26,4.50,47.7,8.7,0.000,4.237
440,11/14/15 07:12:46 AM,48.405,85.100,0.3277,1.70,4.50,46.3,1.2,0.000,4.237
441,11/14/15 07:22:46 AM,48.272,85.200,0.3277,1.70,3.38,56.2,1.2,0.000,4.237
442,11/14/15 07:32:46 AM,47.914,85.800,0.3277,1.12,3.38,50.5,1.2,0.000,4.237
443,11/14/15 07:42:46 AM,47.602,86.400,0.3277,1.12,2.82,43.5,1.2,0.000,4.237
444,11/14/15 07:52:46 AM,47.736,85.500,0.3277,0.00,1.12,43.5,1.2,0.000,4.237
445,11/14/15 08:02:46 AM,46.974,87.100,0.3277,0.56,1.70,43.5,1.2,0.000,4.237
446,11/14/15 08:12:46 AM,47.334,86.500,0.3277,0.00,1.70,43.5,1.2,0.000,4.237
447,11/14/15 08:22:46 AM,46.661,87.800,0.3277,0.56,1.70,43.5,1.2,0.000,4.237
448,11/14/15 08:32:46 AM,46.301,88.100,0.3277,1.12,3.38,43.5,1.2,0.000,4.237
449,11/14/15 08:42:46 AM,46.391,88.400,0.3277,0.00,2.26,43.5,1.2,0.000,4.237
450,11/14/15 08:52:46 AM,46.301,88.600,0.3282,0.56,2.82,43.5,1.2,0.000,4.237
451,11/14/15 09:02:46 AM,46.256,88.900,0.3282,0.00,1.12,43.5,1.2,0.000,4.237
452,11/14/15 09:12:46 AM,46.346,88.900,0.3282,0.00,1.12,43.5,1.2,0.000,4.237
453,11/14/15 09:22:46 AM,46.616,88.300,0.3282,0.00,1.12,43.5,1.2,0.000,4.237
454,11/14/15 09:32:46 AM,46.661,88.600,0.3282,0.00,1.12,43.5,1.2,0.000,4.237
455,11/14/15 09:42:46 AM,46.481,88.800,0.3282,0.00,1.12,43.5,1.2,0.000,4.237
456,11/14/15 09:52:46 AM,46.526,89.000,0.3282,0.00,0.56,43.5,1.2,0.000,4.237
457,11/14/15 10:02:46 AM,46.796,88.900,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
458,11/14/15 10:12:46 AM,46.886,89.000,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
459,11/14/15 10:22:46 AM,46.751,89.400,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
460,11/14/15 10:32:46 AM,46.481,90.100,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
461,11/14/15 10:42:46 AM,46.301,90.500,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
462,11/14/15 10:52:46 AM,46.436,91.200,0.3286,0.00,0.00,43.5,1.2,0.000,4.231
463,11/14/15 11:02:46 AM,46.616,91.000,0.3286,0.00,0.00,43.5,1.2,0.000,4.231
464,11/14/15 11:12:46 AM,46.166,91.000,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
465,11/14/15 11:22:46 AM,45.669,92.100,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
466,11/14/15 11:32:46 AM,45.354,93.500,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
467,11/14/15 11:42:46 AM,45.444,93.100,0.3282,0.56,2.82,43.5,1.2,0.000,4.231
468,11/14/15 11:52:46 AM,45.714,92.700,0.3282,0.00,2.82,43.5,1.2,0.000,4.231
469,11/14/15 12:02:46 PM,45.579,93.000,0.3286,0.00,0.56,43.5,1.2,0.000,4.231
470,11/14/15 12:12:46 PM,45.307,93.600,0.3286,0.00,0.00,43.5,1.2,0.000,4.231
471,11/14/15 12:22:46 PM,45.217,94.400,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
472,11/14/15 12:32:46 PM,45.217,94.800,0.3286,0.00,0.56,43.5,1.2,0.000,4.231
473,11/14/15 12:42:46 PM,44.764,95.600,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
474,11/14/15 12:52:46 PM,44.946,95.500,0.3286,0.00,0.00,43.5,1.2,0.000,4.231
475,11/14/15 01:02:46 PM,44.901,95.600,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
476,11/14/15 01:12:46 PM,44.991,95.600,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
477,11/14/15 01:22:46 PM,45.127,95.700,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
478,11/14/15 01:32:46 PM,45.262,95.600,0.3282,0.00,0.00,43.5,1.2,0.000,4.224
479,11/14/15 01:42:46 PM,45.172,95.600,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
480,11/14/15 01:52:46 PM,44.946,95.900,0.3282,0.00,0.00,43.5,1.2,0.000,4.231
481,11/14/15 02:02:46 PM,45.127,96.000,0.3286,0.00,0.00,43.5,1.2,0.000,4.231
482,11/14/15 02:12:46 PM,44.991,96.100,0.3282,0.00,0.00,43.5,1.2,0.000,4.224
483,11/14/15 02:22:46 PM,44.537,96.700,0.3282,0.00,0.00,43.5,1.2,0.000,4.224
484,11/14/15 02:32:46 PM,44.627,96.900,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
485,11/14/15 02:42:46 PM,44.627,97.100,0.3286,0.00,0.00,43.5,1.2,0.000,4.231
486,11/14/15 02:52:46 PM,44.492,97.200,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
487,11/14/15 03:02:46 PM,44.537,97.200,0.3286,0.00,0.00,43.5,1.2,0.000,4.231
488,11/14/15 03:12:46 PM,44.627,97.300,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
489,11/14/15 03:22:46 PM,44.719,97.100,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
490,11/14/15 03:32:46 PM,44.856,96.800,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
491,11/14/15 03:42:46 PM,44.901,96.700,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
492,11/14/15 03:52:46 PM,44.901,96.500,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
493,11/14/15 04:02:46 PM,44.856,96.300,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
494,11/14/15 04:12:46 PM,44.537,96.800,0.3282,0.00,0.00,43.5,1.2,0.000,4.224
495,11/14/15 04:22:46 PM,44.400,97.200,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
496,11/14/15 04:32:46 PM,44.263,97.400,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
497,11/14/15 04:42:46 PM,44.400,97.400,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
498,11/14/15 04:52:46 PM,44.582,97.400,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
499,11/14/15 05:02:46 PM,44.764,97.300,0.3286,0.00,0.56,43.5,1.2,0.000,4.224
500,11/14/15 05:12:46 PM,44.674,97.400,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
501,11/14/15 05:22:46 PM,44.582,97.200,0.3286,0.00,0.00,43.5,1.2,0.000,4.224
