EventID,dt,odba,groundspeed,pressuredelta,vvelocity,uvelocity,altitude,temperature,humidity,state,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std
503910925.0,2015-01-03 20:00:07,9.680732614,0.27,0.207063042,-1.594971521,0.003188589,45.3415482,18.3994339,96.99541427,Rest,0.327722831038,0.119910270255,-0.800429232879,0.0377458450191,1.25213513028,0.0301086970969
503910927.0,2015-01-03 20:10:07,47.85444164,0.17,0.209325136,-1.608951006,0.001021711,34.398302,18.4732627,96.95653803,Rest,0.103378487266,0.855738733918,-0.777174599733,0.170734068429,1.37847055231,0.473781955302
503910935.0,2015-01-03 20:50:07,10.32130299,0.31,0.218435983,-1.658924782,-0.013389849,33.8001605,18.5073096,96.73261713,Rest,0.347499742885,0.0973193754712,-0.799795015612,0.0442217183658,1.44983004141,0.0391380719482
503910937.0,2015-01-03 21:00:07,9.804786737,0.26,0.220769584,-1.670702754,-0.018170806,41.6192312,18.469086,96.67036246,Rest,0.322160574581,0.113271321128,-0.800852044391,0.033950869265,1.51299775243,0.0344622482563
503910939.0,2015-01-03 21:10:07,9.534123197,0.33,0.223037945,-1.683828273,-0.021040486,35.5785299,18.5143691,96.62022752,Rest,0.284460836371,0.105290001558,-0.801486261659,0.0385454787685,1.46093445171,0.0312000006213
503910947.0,2015-01-03 21:50:06,9.87921921,0.19,0.232170423,-1.734167258,-0.035191578,31.4579655,18.5731713,96.39930747,Rest,-0.144450939324,0.111922895823,-0.792607219912,0.0362633284444,1.25177105125,0.035627695297
503910949.0,2015-01-03 22:00:06,10.04612839,0.23,0.234474105,-1.746556293,-0.039215292,33.3686211,18.570526,96.34314945,Rest,-0.129000226943,0.124576824111,-0.8065599998,0.033332460236,1.33787574091,0.0333082567531
503910953.0,2015-01-03 22:20:07,9.006329294,0.43,0.239045892,-1.771676976,-0.046400474,31.3805536,18.6000524,96.23147828,Rest,-0.209343931324,0.129802169451,-0.807828434335,0.0281606433234,1.33842185945,0.0282108390041
503910955.0,2015-01-03 22:30:07,13.54671018,0.5,0.241421387,-1.783830199,-0.051235869,39.7514642,18.5578568,96.17683426,Rest,0.159001051838,0.180302332909,-0.79324143718,0.0394774423933,1.26742644937,0.0508916846179
503910975.0,2015-01-04 00:10:07,9.773209324,0.09,0.256903767,-1.86890318,-0.061916642,46.8898746,18.6115342,94.91638819,Rest,0.28198872239,0.103149677935,-0.786265047235,0.0405348141606,1.23465933703,0.0310621505572
503910985.0,2015-01-04 01:00:06,9.26909848,0.31,0.230815436,-1.73150849,0.056988751,31.784596,18.8052615,91.07582118,Rest,0.897545103648,0.112229618503,-0.771043832812,0.0346576509724,1.19297228855,0.0294606079904
503910987.0,2015-01-04 01:10:06,22.2801204,0.19,0.225686871,-1.704149143,0.07997815,33.7336031,18.8149816,90.31356661,Rest,-0.247043669534,0.243901326163,-0.352883247679,0.0853786165791,0.0182713110663,0.0759870520562
503910989.0,2015-01-04 01:20:07,9.631110965,0.26,0.220450098,-1.676446842,0.103344705,30.8482773,18.8545197,89.54413922,Rest,0.531054205971,0.0956148207805,-0.773157890371,0.0425844873577,1.1545619513,0.0303716984269
503910991.0,2015-01-04 01:30:07,8.484174214,0.34,0.215373707,-1.649173141,0.125772227,35.4009535,18.8505585,88.78472703,Rest,0.518693636066,0.0890797553586,-0.812902172476,0.0288008823751,1.41669885005,0.0342679410821
503910997.0,2015-01-04 02:00:06,9.820575443,0.31,0.199798991,-1.567014242,0.196871401,33.1537453,18.9212695,86.49027472,Rest,0.47666769839,0.131439710597,-0.801909073171,0.0323775351864,1.29236586266,0.0328675857001
503910999.0,2015-01-04 02:10:06,9.754037323,0.34,0.194706114,-1.540304297,0.22074036,39.4758813,18.8999125,85.73471337,Rest,0.464925156981,0.106788456773,-0.806348594044,0.0370044625433,1.36900449764,0.0318647155159
503911009.0,2015-01-04 03:00:20,9.368341778,0.05,0.168620751,-1.401523693,0.337398752,30.2271291,19.0640492,81.88149204,Rest,0.880858334276,0.0991141221169,-0.790915973865,0.0402804252457,1.69776785814,0.0314691511862
503911013.0,2015-01-04 03:20:06,10.12732746,0.03,0.158419509,-1.347461602,0.38340681,32.0853904,19.0942448,80.37251343,Rest,0.52858209199,0.123542334886,-0.798949392588,0.0376539705103,1.25905263177,0.0310984020067
503911025.0,2015-01-04 04:20:07,21.68804391,0.07,0.127388697,-1.182998602,0.523672706,32.7161956,19.2138731,75.78597524,Rest,-0.900299789001,0.324473200275,-0.778443034268,0.0687218300556,1.59764612598,0.0764010966145
503911027.0,2015-01-04 04:30:07,26.49119398,0.26,0.122283143,-1.156963913,0.548340172,40.8692035,19.1815144,75.03372867,Rest,0.5662818302,0.357012974815,-0.697051818253,0.0814875271097,0.896065842823,0.0972840685937
503911033.0,2015-01-04 05:00:06,262.6518992,10.73,0.106742868,-1.073930326,0.619762162,34.4998746,19.3105292,72.73606958,Flap_fligh,0.674436816867,1.16000359523,1.34618481234,1.20262324174,-1.49047217369,1.63001249888
503911035.0,2015-01-04 05:10:06,43.94673678,9.38,0.09983496,-1.059957849,0.671708092,102.5094734,18.8416394,72.20199855,Fly,0.150348652904,0.457106760239,1.59818047335,0.123061939852,-1.64502371975,0.193988791308
503911037.0,2015-01-04 05:20:06,47.17214396,10.03,0.098298979,-1.044929765,0.658997024,235.6858849,17.9594133,71.20698084,Fly,0.506951094657,0.391297458639,1.63348523458,0.19994291016,-1.53853060432,0.168314800943
503911039.0,2015-01-04 05:30:06,61.42821817,13.81,0.090094496,-1.017464784,0.718644619,193.0095984,18.3336117,70.71964409,Fly,0.19113853359,0.495848001624,1.69394728076,0.16576098705,-1.46116381145,0.338330658656
503911041.0,2015-01-04 05:40:07,43.80689395,8.53,0.084739236,-1.021642094,0.821624132,237.9608017,17.995976,70.348895,Fly,0.0959621453235,0.310690122716,1.48930650907,0.159268668516,-1.58822739165,0.19744155334
503911043.0,2015-01-04 05:50:07,52.90795548,9.26,0.083449109,-1.005442719,0.870287621,205.3734383,18.2251032,69.57265285,Fly,0.315362261133,0.363432285898,1.63475366912,0.192645749738,-1.4353142004,0.246864306529
503911045.0,2015-01-04 06:00:11,146.419953,11.48,0.101204758,-1.175144839,0.950585482,378.8420854,17.0824789,69.17079247,Fly,0.0768032619711,0.80465316415,1.69098760018,0.413170578555,-1.15551946913,0.982633306402
503911047.0,2015-01-04 06:10:06,42.38365483,11.78,0.093701052,-1.152003779,1.126491137,352.0950542,17.2130396,69.57716219,Fly,0.081747489933,0.35197034801,1.52714813937,0.0985520486294,-1.5614675832,0.230326820591
503911053.0,2015-01-04 06:40:06,91.2000798,8.83,0.067158537,-0.904471011,1.237034508,88.9368015,19.0065908,69.66363281,Fly,-0.0387680666385,0.589869590895,1.94530872451,0.222250801782,-1.93246411108,0.544606245745
