EventID,dt,odba,groundspeed,pressuredelta,vvelocity,uvelocity,altitude,temperature,humidity,state,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std
557984150,2015-02-18 17:10:14,1.8044236,0.16,-0.294740119,1.514764034,0.933633078,12.019859,5.0228905,97.51553233,Rest,-0.143229461439,0.0142359011285,-0.184212413565,0.00522293454318,-0.158395290477,0.00853916502296
557984152,2015-02-18 17:20:14,1.152575574,0.08,-0.289206168,1.478338601,0.933025567,8.705214,5.0098038,97.56429499,Restless,0.204370090228,0.0107827453384,-0.0546473535966,0.00542009532554,-0.321234804921,0.00640746692064
557984154,2015-02-18 17:30:14,1.631875593,0.17,-0.283577665,1.439255987,0.936402595,16.751367,4.926516,97.62647125,Restless,0.253395691735,0.00947546421835,-0.0637169077944,0.00518260239872,-0.309489656569,0.0077586360852
557984156,2015-02-18 17:40:14,1.866450661,0.09,-0.278033153,1.401043826,0.938829556,20.165243,4.8596577,97.68669592,Restless,-0.299950646584,0.0128025394068,0.335343476907,0.0063473657083,-0.683940911667,0.00755418716949
557984158,2015-02-18 17:50:14,2.174330438,0.2,-0.272310567,1.364488806,0.93673021,12.45186,4.8688875,97.72831664,Restless,1.14509905029,0.0148140166531,0.333885869983,0.00731318443537,-0.648108255676,0.0100722495593
557984160,2015-02-18 18:00:16,1.815701247,0.01,-0.266299763,1.326442093,0.934711727,3.387996,4.8673136,97.76993629,Restless,1.40951581907,0.0121820634127,0.121723084285,0.00850694771618,-0.432913249424,0.00576617044115
557984162,2015-02-18 18:10:14,1.957799606,0.13,-0.255454395,1.268093251,0.939671238,37.035065,4.6122073,97.78949335,Restless,1.54172420346,0.0153335879182,0.0389634022303,0.00596386436967,-0.338752992294,0.00724353374379
557984164,2015-02-18 18:20:15,2.313045502,0.05,-0.243124806,1.213149447,0.923471334,20.590987,4.6832627,97.72979848,Restless,1.61727185169,0.0123466488705,0.00155149116454,0.00798528448172,-0.293564031684,0.00924981008988
557984166,2015-02-18 18:30:16,1.652175359,0.17,-0.231279373,1.156969674,0.914507694,19.777356,4.6431037,97.69655757,Restless,1.60481452671,0.0114720730703,-0.0297060795528,0.00492304605948,-0.261911852226,0.00734135033166
557984168,2015-02-18 18:40:15,31.09021863,0.13,-0.215793864,1.087351174,0.88260861,0.0,4.9362863,97.71837237,Restless,-0.234047378984,0.196634874429,2.81376111777,0.134823071646,-1.31180867274,0.0667773339499
557984170,2015-02-18 18:50:15,2.97729894,0.12,-0.207403368,1.045421092,0.893152885,15.42192,4.6172374,97.61705097,Restless,-0.512127020318,0.0251308401724,2.25015310691,0.00966188596504,-1.36834464108,0.0108232754159
557984172,2015-02-18 19:00:14,1.695030419,0.15,-0.195680317,0.989225205,0.885339225,17.705512,4.5589248,97.58932411,Restless,-1.03814761354,0.0130585530968,1.01215895892,0.00549459359052,-1.05998472925,0.00562703847567
557984174,2015-02-18 19:10:14,1.71194689,0.1,-0.183743402,0.933373456,0.874807689,14.227046,4.5438759,97.54925201,Restless,-1.05984746994,0.00987601110209,1.06770997838,0.00592857492158,-1.08486851813,0.00655422183015
557984176,2015-02-18 19:20:25,1.057843335,0.01,-0.171833188,0.875972418,0.867701081,20.131738,4.4725915,97.52334164,Restless,-0.535032424301,0.00880407470182,0.918386246764,0.00360693861779,-1.04764236997,0.00500058915505
557984178,2015-02-18 19:30:14,1.752546421,0.03,-0.160018,0.821265801,0.855534395,12.669488,4.4813702,97.48107468,Restless,-1.09601389728,0.0123466488705,0.596579029068,0.00522042291306,-0.829461309049,0.00805927493958
