"Plot Title: 10364438"
"#","Date Time, GMT+06:00","Temp, °F (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Temperature)","RH, % (LGR S/N: 10364438, SEN S/N: 10344952, LBL: Relative Humidity)","Water Content, m³/m³ (LGR S/N: 10364438, SEN S/N: 10346477)","Wind Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Speed)","Gust Speed, mph (LGR S/N: 10364438, SEN S/N: 10349682, LBL: Wind Gust)","Wind Direction, ø (LGR S/N: 10364438, SEN S/N: 10349731, LBL: Wind Direction)","PAR, uE (LGR S/N: 10364438, SEN S/N: 10349863, LBL: Photosynthesis Active Radiatio)","Rain, in (LGR S/N: 10364438, SEN S/N: 10364396, LBL: Rianfall)","Batt, V (LGR S/N: 10364438)"
40056,04/18/16 02:05:30 PM,61.590,99.300,0.1904,0.00,1.12,238.7,136.2,0.000,4.128
40057,04/18/16 02:15:30 PM,61.848,99.300,0.1898,0.00,0.00,237.3,148.7,0.000,4.128
40058,04/18/16 02:25:30 PM,60.818,99.200,0.1895,0.00,1.70,230.2,138.7,0.000,4.128
40059,04/18/16 02:35:30 PM,61.205,99.300,0.1891,0.00,0.56,143.2,258.7,0.000,4.128
40060,04/18/16 02:45:30 PM,61.419,99.100,0.1876,0.00,0.00,143.2,226.2,0.000,4.128
40061,04/18/16 02:55:30 PM,60.733,98.800,0.1840,0.00,1.12,143.2,266.2,0.000,4.128
40062,04/18/16 03:05:30 PM,60.474,98.500,0.1849,0.00,1.70,141.8,196.2,0.000,4.128
40063,04/18/16 03:15:30 PM,60.991,98.200,0.1859,0.00,0.00,141.8,146.2,0.000,4.128
40064,04/18/16 03:25:30 PM,61.804,97.800,0.1866,0.00,0.56,141.8,248.7,0.000,4.128
40065,04/18/16 03:35:30 PM,61.462,97.900,0.1866,0.00,0.00,141.8,191.2,0.000,4.128
40066,04/18/16 03:45:30 PM,62.191,98.300,0.1862,0.00,0.00,141.8,318.7,0.000,4.128
40067,04/18/16 03:55:30 PM,62.748,98.300,0.1859,0.00,0.00,141.8,318.7,0.000,4.128
40068,04/18/16 04:05:30 PM,62.362,97.700,0.1853,0.00,0.00,141.8,268.7,0.000,4.128
40069,04/18/16 04:15:30 PM,61.848,97.500,0.1843,0.00,1.70,255.5,201.2,0.000,4.128
40070,04/18/16 04:25:30 PM,62.362,97.200,0.1843,0.00,0.00,271.0,118.7,0.000,4.128
40071,04/18/16 04:35:30 PM,61.677,96.800,0.1840,0.00,0.00,271.0,63.7,0.000,4.128
40072,04/18/16 04:45:30 PM,61.376,96.300,0.1836,0.00,0.56,271.0,38.7,0.000,4.128
40073,04/18/16 04:55:30 PM,60.818,97.300,0.1836,0.00,0.00,271.0,58.7,0.000,4.128
40074,04/18/16 05:05:30 PM,61.075,97.400,0.1830,0.00,0.00,271.0,53.7,0.000,4.128
40075,04/18/16 05:15:30 PM,60.818,97.500,0.1826,0.00,0.00,271.0,26.2,0.000,4.128
40076,04/18/16 05:25:30 PM,60.474,97.700,0.1820,0.00,0.00,271.0,16.2,0.000,4.134
40077,04/18/16 05:35:30 PM,60.604,97.600,0.1816,0.00,0.00,269.6,16.2,0.000,4.128
40078,04/18/16 05:45:30 PM,60.474,97.600,0.1807,0.00,0.00,271.0,8.7,0.000,4.128
40079,04/18/16 05:55:30 PM,60.174,97.900,0.1807,0.00,0.00,271.0,6.2,0.008,4.128
40080,04/18/16 06:05:30 PM,59.142,98.200,0.1783,0.00,2.82,238.7,8.7,0.000,4.128
40081,04/18/16 06:15:30 PM,59.142,98.500,0.2078,0.00,0.00,228.8,3.7,0.031,4.128
40082,04/18/16 06:25:30 PM,59.702,98.800,0.2282,0.00,0.00,224.6,1.2,0.024,4.128
40083,04/18/16 06:35:30 PM,59.401,99.100,0.2083,0.00,0.00,174.1,1.2,0.008,4.128
40084,04/18/16 06:45:30 PM,59.445,99.300,0.1904,0.00,1.12,174.1,1.2,0.000,4.128
40085,04/18/16 06:55:30 PM,59.572,99.400,0.1813,0.00,0.00,154.4,1.2,0.000,4.128
40086,04/18/16 07:05:30 PM,59.445,99.500,0.1765,0.00,1.70,74.4,1.2,0.000,4.128
40087,04/18/16 07:15:30 PM,59.445,99.700,0.1762,1.12,3.94,78.6,1.2,0.000,4.128
40088,04/18/16 07:25:30 PM,59.272,99.900,0.1762,0.00,1.70,91.3,1.2,0.000,4.128
40089,04/18/16 07:35:30 PM,59.358,99.900,0.1762,0.00,0.00,132.0,1.2,0.000,4.128
40090,04/18/16 07:45:30 PM,59.229,99.900,0.1756,0.00,0.00,207.8,1.2,0.000,4.128
40091,04/18/16 07:55:30 PM,59.272,99.900,0.1908,0.00,0.00,207.8,1.2,0.008,4.128
40092,04/18/16 08:05:30 PM,59.401,99.900,0.1820,0.00,0.00,186.7,1.2,0.000,4.128
40093,04/18/16 08:15:30 PM,59.056,99.900,0.1769,0.00,0.00,137.6,1.2,0.000,4.128
40094,04/18/16 08:25:30 PM,59.315,99.500,0.1732,0.00,2.26,110.9,1.2,0.000,4.128
40095,04/18/16 08:35:30 PM,59.358,99.400,0.1718,0.00,2.82,186.7,1.2,0.000,4.128
40096,04/18/16 08:45:30 PM,59.445,99.600,0.1714,0.00,0.00,192.3,1.2,0.000,4.128
40097,04/18/16 08:55:30 PM,59.401,99.700,0.1714,0.00,0.00,172.7,1.2,0.000,4.128
40098,04/18/16 09:05:30 PM,59.142,99.800,0.1709,1.70,7.90,99.7,1.2,0.008,4.128
40099,04/18/16 09:15:30 PM,59.014,99.900,0.1699,1.12,7.90,106.7,1.2,0.000,4.128
40100,04/18/16 09:25:30 PM,59.056,99.900,0.1820,0.56,3.94,213.4,1.2,0.008,4.128
40101,04/18/16 09:35:30 PM,58.971,100.000,0.1779,0.00,1.12,106.7,1.2,0.000,4.128
40102,04/18/16 09:45:30 PM,58.798,100.000,0.1783,0.00,0.00,112.3,1.2,0.000,4.128
40103,04/18/16 09:55:30 PM,58.755,100.000,0.1732,0.00,1.12,124.9,1.2,0.000,4.128
40104,04/18/16 10:05:30 PM,58.842,100.000,0.1714,0.00,2.82,96.9,1.2,0.000,4.128
40105,04/18/16 10:15:30 PM,58.798,100.000,0.1699,0.00,0.56,77.2,1.2,0.000,4.128
40106,04/18/16 10:25:30 PM,58.582,100.000,0.1689,0.56,3.94,89.9,1.2,0.000,4.128
40107,04/18/16 10:35:30 PM,58.455,100.000,0.1685,0.00,1.12,96.9,1.2,0.000,4.128
40108,04/18/16 10:45:30 PM,58.582,100.000,0.1685,0.00,0.56,123.5,1.2,0.000,4.140
40109,04/18/16 10:55:30 PM,58.498,99.900,0.1685,0.00,1.12,155.8,1.2,0.000,4.128
40110,04/18/16 11:05:30 PM,58.885,99.600,0.1685,0.00,0.00,171.3,1.2,0.000,4.128
40111,04/18/16 11:15:30 PM,58.798,99.300,0.1685,0.00,0.00,164.3,1.2,0.000,4.128
40112,04/18/16 11:25:30 PM,58.842,99.200,0.1685,0.00,0.00,164.3,1.2,0.000,4.128
40113,04/18/16 11:35:30 PM,59.272,99.000,0.1699,0.00,0.00,164.3,1.2,0.000,4.128
40114,04/18/16 11:45:30 PM,59.056,97.700,0.1699,0.00,0.00,164.3,1.2,0.000,4.128
40115,04/18/16 11:55:30 PM,59.142,97.200,0.1714,0.00,0.00,164.3,1.2,0.000,4.128
40116,04/19/16 12:05:30 AM,58.928,96.500,0.1718,0.00,0.00,164.3,1.2,0.000,4.128
40117,04/19/16 12:15:30 AM,58.755,96.500,0.1728,0.00,0.00,164.3,1.2,0.000,4.128
40118,04/19/16 12:25:30 AM,58.755,97.000,0.1671,0.00,0.00,164.3,1.2,0.008,4.128
40119,04/19/16 12:35:30 AM,58.239,98.100,0.2083,0.00,0.56,124.9,1.2,0.024,4.128
40120,04/19/16 12:45:30 AM,58.066,98.700,0.1881,0.00,0.00,112.3,1.2,0.000,4.128
40121,04/19/16 12:55:30 AM,58.023,99.000,0.1923,0.00,0.00,112.3,1.2,0.000,4.128
40122,04/19/16 01:05:30 AM,58.066,99.200,0.1836,0.00,1.12,112.3,1.2,0.000,4.128
40123,04/19/16 01:15:30 AM,58.109,99.400,0.1816,0.00,0.56,112.3,1.2,0.008,4.128
40124,04/19/16 01:25:30 AM,57.979,99.600,0.1789,0.00,1.70,102.5,1.2,0.000,4.128
40125,04/19/16 01:35:30 AM,57.850,99.700,0.1779,0.00,0.00,91.3,1.2,0.000,4.128
40126,04/19/16 01:45:30 AM,57.936,99.800,0.1807,0.00,0.00,91.3,1.2,0.000,4.128
40127,04/19/16 01:55:30 AM,57.850,99.800,0.1789,0.00,0.00,91.3,1.2,0.000,4.128
40128,04/19/16 02:05:30 AM,57.765,99.800,0.1840,0.00,0.00,91.3,1.2,0.000,4.128
40129,04/19/16 02:15:30 AM,57.979,99.800,0.2035,0.00,0.00,109.5,1.2,0.008,4.128
40130,04/19/16 02:25:30 AM,57.979,99.800,0.2387,0.00,1.12,190.9,1.2,0.016,4.128
40131,04/19/16 02:35:30 AM,58.023,99.500,0.2516,0.00,0.00,186.7,1.2,0.008,4.128
40132,04/19/16 02:45:30 AM,57.936,99.500,0.2169,0.00,2.82,105.3,1.2,0.000,4.128
40133,04/19/16 02:55:30 AM,58.023,99.400,0.2029,0.00,0.00,95.5,1.2,0.000,4.128
40134,04/19/16 03:05:30 AM,57.807,99.400,0.2012,0.00,0.00,95.5,1.2,0.000,4.128
40135,04/19/16 03:15:30 AM,57.850,99.600,0.2773,0.00,3.38,210.6,1.2,0.031,4.128
40136,04/19/16 03:25:30 AM,57.592,99.700,0.3043,0.56,2.82,78.6,1.2,0.047,4.128
40137,04/19/16 03:35:30 AM,57.549,99.900,0.3069,0.00,0.56,87.0,1.2,0.016,4.128
40138,04/19/16 03:45:30 AM,57.463,100.000,0.3019,0.00,2.82,87.0,1.2,0.008,4.128
40139,04/19/16 03:55:30 AM,57.463,100.000,0.2922,0.00,1.12,165.7,1.2,0.000,4.128
40140,04/19/16 04:05:30 AM,57.636,100.000,0.2810,0.00,1.12,157.2,1.2,0.000,4.128
40141,04/19/16 04:15:30 AM,57.979,100.000,0.2694,0.56,5.08,122.1,1.2,0.000,4.128
40142,04/19/16 04:25:30 AM,57.807,99.800,0.2567,0.00,3.38,91.3,1.2,0.000,4.128
40143,04/19/16 04:35:30 AM,57.679,99.600,0.2464,0.00,2.26,108.1,1.2,0.000,4.128
40144,04/19/16 04:45:30 AM,57.679,99.400,0.2371,0.00,2.26,89.9,1.2,0.000,4.128
40145,04/19/16 04:55:30 AM,58.109,99.100,0.2274,0.00,0.00,123.5,1.2,0.008,4.128
40146,04/19/16 05:05:30 AM,58.411,98.800,0.2208,0.00,0.00,167.1,1.2,0.000,4.128
40147,04/19/16 05:15:30 AM,58.109,98.000,0.2139,0.00,0.00,134.8,1.2,0.000,4.128
40148,04/19/16 05:25:30 AM,58.411,97.600,0.2064,0.00,0.00,132.0,1.2,0.000,4.128
40149,04/19/16 05:35:30 AM,57.850,96.700,0.2035,0.00,0.00,96.9,1.2,0.000,4.128
40150,04/19/16 05:45:30 AM,57.636,97.100,0.2012,0.00,0.00,96.9,6.2,0.000,4.128
40151,04/19/16 05:55:30 AM,57.506,97.400,0.1994,0.00,0.00,96.9,21.2,0.000,4.128
40152,04/19/16 06:05:30 AM,57.893,97.700,0.2003,0.00,1.12,147.4,33.7,0.000,4.128
40153,04/19/16 06:15:30 AM,57.807,97.600,0.1990,0.00,0.00,174.1,51.2,0.000,4.128
40154,04/19/16 06:25:30 AM,58.109,97.900,0.2017,0.00,0.00,174.1,61.2,0.000,4.128
40155,04/19/16 06:35:30 AM,58.152,98.100,0.2035,0.00,0.00,174.1,41.2,0.000,4.128
40156,04/19/16 06:45:30 AM,58.195,98.100,0.2056,0.00,0.00,174.1,21.2,0.000,4.128
40157,04/19/16 06:55:30 AM,58.325,98.100,0.1994,0.00,0.00,174.1,36.2,0.000,4.128
40158,04/19/16 07:05:30 AM,58.755,97.800,0.2012,0.00,0.00,174.1,68.7,0.000,4.128
40159,04/19/16 07:15:30 AM,58.455,97.900,0.2043,0.00,0.00,174.1,121.2,0.000,4.128
40160,04/19/16 07:25:30 AM,58.411,98.200,0.2078,0.00,0.00,168.5,148.7,0.000,4.128
40161,04/19/16 07:35:30 AM,59.014,98.800,0.2100,0.00,0.00,113.7,263.7,0.000,4.128
40162,04/19/16 07:45:30 AM,60.474,98.900,0.2083,0.00,0.00,113.7,366.2,0.000,4.128
40163,04/19/16 07:55:30 AM,60.217,98.000,0.2092,0.00,0.00,113.7,253.7,0.000,4.128
40164,04/19/16 08:05:30 AM,60.174,97.800,0.2078,0.00,0.56,294.8,203.7,0.000,4.128
40165,04/19/16 08:15:30 AM,59.873,98.000,0.2052,0.00,0.56,304.7,316.2,0.000,4.140
40166,04/19/16 08:25:30 AM,60.647,97.400,0.2043,0.00,0.00,40.7,378.7,0.000,4.122
40167,04/19/16 08:35:30 AM,60.733,95.800,0.2026,0.00,2.26,57.6,441.2,0.000,4.122
40168,04/19/16 08:45:30 AM,61.977,94.600,0.2008,0.00,1.12,68.8,606.2,0.000,4.128
40169,04/19/16 08:55:30 AM,63.648,94.000,0.1972,0.56,2.82,68.8,883.7,0.000,4.122
40170,04/19/16 09:05:30 AM,65.487,91.100,0.1963,1.12,3.94,71.6,1246.2,0.000,4.122
40171,04/19/16 09:15:30 AM,65.658,89.100,0.1948,0.56,3.94,46.3,1258.7,0.000,4.122
40172,04/19/16 09:25:30 AM,66.900,89.300,0.1926,0.00,2.82,355.2,1346.2,0.000,4.122
40173,04/19/16 09:35:30 AM,67.757,88.200,0.1913,0.00,3.94,352.4,1421.2,0.000,4.122
40174,04/19/16 09:45:30 AM,67.456,87.500,0.1908,0.56,3.94,240.1,1448.7,0.000,4.122
40175,04/19/16 09:55:30 AM,67.372,86.100,0.1904,1.70,5.08,259.7,1323.7,0.000,4.122
40176,04/19/16 10:05:30 AM,67.456,82.700,0.1895,2.26,5.64,269.6,1403.7,0.000,4.122
40177,04/19/16 10:15:30 AM,69.213,80.000,0.1891,2.82,6.20,249.9,1428.7,0.000,4.122
40178,04/19/16 10:25:30 AM,67.842,78.200,0.1881,2.82,6.76,261.1,1416.2,0.000,4.122
40179,04/19/16 10:35:30 AM,70.416,78.200,0.1876,1.70,5.64,262.5,1648.7,0.000,4.122
40180,04/19/16 10:45:30 AM,69.985,77.200,0.1859,3.38,7.31,273.8,1696.2,0.000,4.122
40181,04/19/16 10:55:30 AM,69.985,74.600,0.1853,2.82,8.46,272.4,1461.2,0.000,4.122
40182,04/19/16 11:05:30 AM,71.146,74.600,0.1836,3.38,8.46,268.1,1716.2,0.000,4.122
40183,04/19/16 11:15:30 AM,67.757,74.100,0.1836,4.50,10.69,282.2,1328.7,0.000,4.122
40184,04/19/16 11:25:30 AM,69.471,77.300,0.1826,3.38,9.01,279.4,1456.2,0.000,4.122
40185,04/19/16 11:35:30 AM,69.386,76.400,0.1816,2.26,9.01,292.0,1448.7,0.000,4.122
40186,04/19/16 11:45:30 AM,71.060,75.100,0.1779,1.70,6.20,299.0,2061.2,0.000,4.122
40187,04/19/16 11:55:30 AM,72.523,72.200,0.1775,1.12,6.76,324.3,1878.7,0.000,4.122
40188,04/19/16 12:05:30 PM,70.930,72.600,0.1783,1.70,7.31,315.9,1243.7,0.000,4.122
40189,04/19/16 12:15:30 PM,71.920,72.600,0.1765,5.08,11.27,276.6,1873.7,0.000,4.122
40190,04/19/16 12:25:30 PM,72.178,71.200,0.1756,4.50,8.46,290.6,1818.7,0.000,4.122
40191,04/19/16 12:35:30 PM,73.040,69.600,0.1746,2.26,7.90,283.6,1876.2,0.000,4.122
40192,04/19/16 12:45:30 PM,75.551,68.800,0.1732,2.26,8.46,280.8,1938.7,0.000,4.122
40193,04/19/16 12:55:30 PM,73.386,66.100,0.1732,2.26,9.01,265.3,1511.2,0.000,4.122
40194,04/19/16 01:05:30 PM,72.869,68.500,0.1742,1.70,6.76,299.0,953.7,0.000,4.122
40195,04/19/16 01:15:30 PM,75.551,66.200,0.1724,1.12,5.08,300.4,1628.7,0.000,4.122
40196,04/19/16 01:25:30 PM,72.007,65.300,0.1738,1.70,6.20,304.7,908.7,0.000,4.122
40197,04/19/16 01:35:30 PM,71.834,65.800,0.1742,0.56,4.50,235.9,656.2,0.000,4.152
40198,04/19/16 01:45:30 PM,71.490,67.100,0.1742,0.00,2.82,313.1,516.2,0.000,4.122
40199,04/19/16 01:55:30 PM,70.372,68.000,0.1738,0.00,2.82,320.1,296.2,0.000,4.128
40200,04/19/16 02:05:30 PM,71.274,68.500,0.1738,0.56,4.50,254.1,426.2,0.000,4.128
40201,04/19/16 02:15:30 PM,72.093,68.800,0.1742,0.00,1.70,237.3,501.2,0.000,4.128
40202,04/19/16 02:25:30 PM,73.515,67.400,0.1732,0.00,4.50,247.1,873.7,0.000,4.128
40203,04/19/16 02:35:30 PM,75.029,67.000,0.1724,0.00,3.38,325.7,986.2,0.000,4.122
40204,04/19/16 02:45:30 PM,74.986,66.500,0.1718,0.56,5.64,322.9,1073.7,0.000,4.122
40205,04/19/16 02:55:30 PM,73.731,66.700,0.1718,0.00,3.38,306.1,896.2,0.000,4.122
40206,04/19/16 03:05:30 PM,72.610,66.400,0.1714,1.12,4.50,292.0,876.2,0.000,4.122
40207,04/19/16 03:15:30 PM,72.523,68.200,0.1718,1.12,5.08,286.4,698.7,0.000,4.122
40208,04/19/16 03:25:30 PM,72.869,68.900,0.1714,0.56,4.50,280.8,548.7,0.000,4.122
40209,04/19/16 03:35:30 PM,71.661,69.100,0.1718,0.56,3.38,296.2,368.7,0.000,4.122
40210,04/19/16 03:45:30 PM,70.459,70.500,0.1709,1.12,5.64,261.1,281.2,0.000,4.128
40211,04/19/16 03:55:30 PM,69.814,72.300,0.1718,1.12,7.31,261.1,206.2,0.000,4.128
40212,04/19/16 04:05:30 PM,69.471,72.800,0.1709,0.56,6.20,244.3,136.2,0.000,4.128
40213,04/19/16 04:15:30 PM,69.213,73.900,0.1709,0.00,2.26,178.3,116.2,0.000,4.152
40214,04/19/16 04:25:30 PM,68.785,74.100,0.1724,0.00,3.94,75.8,73.7,0.000,4.128
40215,04/19/16 04:35:30 PM,69.213,75.600,0.1724,0.00,5.64,327.1,161.2,0.000,4.128
40216,04/19/16 04:45:30 PM,68.828,75.200,0.1718,0.00,2.82,228.8,86.2,0.000,4.128
40217,04/19/16 04:55:30 PM,68.313,76.300,0.1724,0.00,1.70,178.3,51.2,0.000,4.128
40218,04/19/16 05:05:30 PM,68.099,77.000,0.1724,0.00,0.00,147.4,43.7,0.000,4.128
40219,04/19/16 05:15:30 PM,68.013,77.800,0.1718,0.00,0.56,182.5,41.2,0.000,4.128
40220,04/19/16 05:25:30 PM,67.928,77.600,0.1718,0.00,1.12,160.0,38.7,0.000,4.128
40221,04/19/16 05:35:30 PM,67.928,77.700,0.1718,0.00,0.00,59.0,26.2,0.000,4.128
40222,04/19/16 05:45:30 PM,67.627,77.900,0.1718,0.00,0.00,4.2,21.2,0.000,4.128
40223,04/19/16 05:55:30 PM,67.456,78.200,0.1718,0.00,0.00,4.2,21.2,0.000,4.128
40224,04/19/16 06:05:30 PM,67.158,79.300,0.1718,0.00,0.56,2.8,8.7,0.000,4.128
40225,04/19/16 06:15:30 PM,66.857,79.800,0.1718,0.00,0.00,0.0,3.7,0.000,4.128
40226,04/19/16 06:25:30 PM,66.429,80.100,0.1718,0.00,0.00,0.0,1.2,0.000,4.128
40227,04/19/16 06:35:30 PM,66.258,81.000,0.1718,0.00,0.00,317.3,1.2,0.000,4.128
40228,04/19/16 06:45:30 PM,66.130,81.200,0.1718,0.00,0.00,293.4,1.2,0.000,4.128
40229,04/19/16 06:55:30 PM,65.615,82.100,0.1714,0.00,0.00,293.4,1.2,0.000,4.128
40230,04/19/16 07:05:30 PM,65.788,83.000,0.1714,0.00,0.00,293.4,1.2,0.000,4.128
40231,04/19/16 07:15:30 PM,65.959,82.800,0.1714,0.00,0.56,293.4,1.2,0.000,4.128
40232,04/19/16 07:25:30 PM,65.916,82.900,0.1714,0.00,0.00,293.4,1.2,0.000,4.128
40233,04/19/16 07:35:30 PM,65.959,83.100,0.1714,0.00,0.00,293.4,1.2,0.000,4.128
40234,04/19/16 07:45:30 PM,65.273,83.700,0.1714,0.00,0.00,293.4,1.2,0.000,4.128
40235,04/19/16 07:55:30 PM,65.188,84.600,0.1709,0.00,0.00,293.4,1.2,0.000,4.128
40236,04/19/16 08:05:30 PM,65.574,84.500,0.1709,0.00,0.00,293.4,1.2,0.000,4.128
40237,04/19/16 08:15:30 PM,65.273,84.100,0.1709,0.00,0.00,293.4,1.2,0.000,4.128
40238,04/19/16 08:25:30 PM,65.615,84.000,0.1709,0.00,1.70,280.8,1.2,0.000,4.128
40239,04/19/16 08:35:30 PM,65.574,83.300,0.1709,0.00,0.00,278.0,1.2,0.000,4.128
40240,04/19/16 08:45:30 PM,65.403,83.800,0.1709,0.00,0.00,278.0,1.2,0.000,4.128
40241,04/19/16 08:55:30 PM,65.230,84.000,0.1709,0.00,0.00,278.0,1.2,0.000,4.128
40242,04/19/16 09:05:30 PM,65.273,84.100,0.1709,0.00,0.00,278.0,1.2,0.000,4.128
40243,04/19/16 09:15:30 PM,64.589,85.200,0.1709,0.00,0.00,278.0,1.2,0.000,4.128
40244,04/19/16 09:25:30 PM,64.803,85.800,0.1703,0.00,0.00,278.0,1.2,0.000,4.128
40245,04/19/16 09:35:30 PM,64.974,84.700,0.1703,0.00,0.00,278.0,1.2,0.000,4.128
40246,04/19/16 09:45:30 PM,65.102,84.600,0.1703,0.00,0.00,278.0,1.2,0.000,4.128
40247,04/19/16 09:55:30 PM,64.931,84.900,0.1703,0.00,0.00,278.0,1.2,0.000,4.128
40248,04/19/16 10:05:30 PM,65.145,84.800,0.1703,0.00,0.00,278.0,1.2,0.000,4.128
40249,04/19/16 10:15:30 PM,64.760,85.000,0.1703,0.00,0.00,278.0,1.2,0.000,4.128
40250,04/19/16 10:25:30 PM,64.888,85.400,0.1703,0.00,0.00,278.0,1.2,0.000,4.128
40251,04/19/16 10:35:30 PM,64.974,85.100,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40252,04/19/16 10:45:30 PM,64.845,84.500,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40253,04/19/16 10:55:30 PM,64.589,85.300,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40254,04/19/16 11:05:30 PM,64.375,85.800,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40255,04/19/16 11:15:30 PM,64.375,86.200,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40256,04/19/16 11:25:30 PM,64.459,85.500,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40257,04/19/16 11:35:30 PM,64.375,85.600,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40258,04/19/16 11:45:30 PM,64.288,85.500,0.1699,0.00,0.00,278.0,1.2,0.000,4.158
40259,04/19/16 11:55:30 PM,63.946,86.100,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40260,04/20/16 12:05:30 AM,63.689,86.700,0.1699,0.00,0.00,278.0,1.2,0.000,4.152
40261,04/20/16 12:15:30 AM,63.475,87.500,0.1699,0.00,0.00,278.0,1.2,0.000,4.128
40262,04/20/16 12:25:30 AM,63.862,88.100,0.1695,0.00,0.00,278.0,1.2,0.000,4.128
40263,04/20/16 12:35:30 AM,64.161,87.200,0.1695,0.00,0.00,278.0,1.2,0.000,4.128
40264,04/20/16 12:45:30 AM,64.332,86.500,0.1695,0.00,0.00,278.0,1.2,0.000,4.128
40265,04/20/16 12:55:30 AM,63.862,86.300,0.1695,0.00,0.00,278.0,1.2,0.000,4.128
40266,04/20/16 01:05:30 AM,63.262,87.400,0.1695,0.00,0.00,278.0,1.2,0.000,4.128
40267,04/20/16 01:15:30 AM,62.919,88.700,0.1695,0.00,0.00,278.0,1.2,0.000,4.128
40268,04/20/16 01:25:30 AM,63.048,89.300,0.1681,0.00,0.00,278.0,1.2,0.000,4.128
40269,04/20/16 01:35:30 AM,62.834,89.300,0.1695,0.00,0.00,278.0,1.2,0.000,4.128
40270,04/20/16 01:45:30 AM,63.090,89.700,0.1695,0.00,0.56,276.6,1.2,0.000,4.128
40271,04/20/16 01:55:30 AM,62.875,89.400,0.1695,0.00,0.00,276.6,1.2,0.000,4.128
40272,04/20/16 02:05:30 AM,62.791,89.300,0.1695,0.00,0.00,276.6,1.2,0.000,4.128
40273,04/20/16 02:15:30 AM,62.661,89.400,0.1695,0.00,0.00,276.6,1.2,0.000,4.128
40274,04/20/16 02:25:30 AM,62.620,89.200,0.1695,0.00,0.00,276.6,1.2,0.000,4.128
40275,04/20/16 02:35:30 AM,62.319,89.600,0.1689,0.00,0.00,276.6,1.2,0.000,4.128
40276,04/20/16 02:45:30 AM,62.191,90.700,0.1689,0.00,0.00,276.6,1.2,0.000,4.128
40277,04/20/16 02:55:30 AM,62.276,90.700,0.1689,0.00,0.00,276.6,1.2,0.000,4.128
40278,04/20/16 03:05:30 AM,62.191,90.800,0.1689,0.00,0.00,276.6,1.2,0.000,4.128
40279,04/20/16 03:15:30 AM,62.148,90.900,0.1689,0.00,0.00,276.6,1.2,0.000,4.128
40280,04/20/16 03:25:30 AM,62.062,91.000,0.1689,0.00,0.00,276.6,1.2,0.000,4.128
40281,04/20/16 03:35:30 AM,62.276,91.100,0.1689,0.00,0.00,276.6,1.2,0.000,4.128
40282,04/20/16 03:45:30 AM,62.276,90.800,0.1685,0.00,0.00,276.6,1.2,0.000,4.128
40283,04/20/16 03:55:30 AM,62.319,90.800,0.1685,0.00,0.00,276.6,1.2,0.000,4.128
40284,04/20/16 04:05:30 AM,62.062,90.900,0.1685,0.00,0.00,276.6,1.2,0.000,4.128
40285,04/20/16 04:15:30 AM,62.191,91.200,0.1685,0.00,0.00,276.6,1.2,0.000,4.128
40286,04/20/16 04:25:30 AM,62.233,91.500,0.1685,0.00,0.00,276.6,1.2,0.000,4.128
40287,04/20/16 04:35:30 AM,62.406,91.300,0.1685,0.00,0.00,276.6,1.2,0.000,4.128
40288,04/20/16 04:45:30 AM,62.019,91.600,0.1681,0.00,0.00,276.6,1.2,0.000,4.152
40289,04/20/16 04:55:30 AM,61.848,92.600,0.1685,0.00,0.00,276.6,1.2,0.000,4.128
40290,04/20/16 05:05:30 AM,61.761,92.600,0.1681,0.00,0.00,276.6,1.2,0.000,4.128
40291,04/20/16 05:15:30 AM,61.677,92.700,0.1681,0.00,0.00,276.6,1.2,0.000,4.128
40292,04/20/16 05:25:30 AM,61.462,93.300,0.1681,0.00,0.00,276.6,1.2,0.000,4.128
40293,04/20/16 05:35:30 AM,61.633,93.700,0.1681,0.00,0.56,276.6,3.7,0.000,4.128
40294,04/20/16 05:45:30 AM,61.761,93.700,0.1677,0.00,0.00,276.6,6.2,0.000,4.128
40295,04/20/16 05:55:30 AM,62.362,93.200,0.1681,0.00,0.00,276.6,18.7,0.000,4.128
40296,04/20/16 06:05:30 AM,61.590,93.000,0.1677,0.00,0.00,276.6,41.2,0.000,4.128
40297,04/20/16 06:15:30 AM,61.419,94.800,0.1677,0.00,1.12,278.0,71.2,0.000,4.128
40298,04/20/16 06:25:30 AM,61.804,95.100,0.1677,0.00,0.00,278.0,93.7,0.000,4.128
40299,04/20/16 06:35:30 AM,62.233,94.800,0.1677,0.00,0.00,278.0,106.2,0.000,4.128
40300,04/20/16 06:45:30 AM,62.791,94.300,0.1671,0.00,0.00,278.0,123.7,0.000,4.128
40301,04/20/16 06:55:30 AM,63.176,93.700,0.1671,0.00,0.00,278.0,171.2,0.000,4.128
